pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
KEGG_RIBOSOME (KEGG),3.9482025562610707e-32,2.2967913562460394e-28,1.4745625013942514,0.9176165283071114,2.254634382929249,86,RPL28;RPS25;RPS6;RPS11;RPLP2;RPL7A;RPL6;RPL18;RPS27A;RPLP1;RPS9;RPS19;RPS15;RPS4X;RPL11;RPL19;RPL39;RPL29;RPS10;FAU;RPL36A;RPL13A;RPS24;RPS17;RPS16;RPL5;RPL23A;RPSA;RPL31;RPS7;RPS13;RPL37A;RPL38;RPL22;RPS5;RPL36;RPL26;RPS3A;RPS28;RPL35A;RPS23;RPS29;RPL41;RPL34;RPL3;RPL35;RPL10;RPL10A;RPL13;RPL23;RPS21;RPL18A;RPS8;RPL15;UBA52;RPS18;RPL30;RPL8;RPL7;RPL12;RPS12;RPL17;RPS20;RPL36AL;RPL24;RPL27;RPL9;RPS26;RPL27A;RPLP0;RPL14;RPS27;RPL21;RPS2;RPL32;RPL37;RPL4;RPS3;RPS15A;RSL24D1,Glia
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION (Reactome),5.761423193894492e-32,2.2967913562460394e-28,1.4675239767129606,0.90739865299463,2.2365738569627114,92,RPL28;RPS25;RPS6;RPS11;RPLP2;RPL7A;RPL6;RPL18;RPS27A;RPLP1;RPS9;RPS19;RPS15;RPS4X;RPL11;RPL19;RPL39;RPL29;RPS10;FAU;EEF1G;RPL36A;RPL13A;RPS24;RPS17;RPS16;RPL5;RPL23A;RPSA;RPL31;RPS7;RPS14;RPS13;RPL37A;RPL38;RPL22;RPS5;RPL36;RPL26;RPS3A;RPS28;EEF2;RPL35A;RPS23;RPS29;RPL41;RPL34;RPL3;RPL35;RPL10;RPL10A;RPL13;RPL23;RPS21;RPL18A;RPS8;RPL15;UBA52;RPS18;RPL30;RPL8;RPL7;RPL12;RPS12;RPL17;RPS20;RPL36AL;RPL24;RPL27;EEF1A1;RPL9;RPS26;RPL27A;RPLP0;EEF1B2;RPL14;RPS27;RPL21;RPS2;RPL32;RPL37;RPL4;RPS3,Glia
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY (Reactome),1.3628771212994176e-29,3.622073096040085e-26,1.4099514303344767,0.8575277369681111,2.122815326512897,100,RPL28;RPS25;RPS6;RPS11;RPLP2;RPL7A;RPL6;RPL18;RPS27A;RPLP1;RPS9;RPS19;RPS15;RPS4X;RPL11;RPL19;RPL39;RPL29;RPS10;FAU;RPL36A;RPL13A;RPS24;RPS17;RPS16;RPL5;RPL23A;RPSA;RPL31;RPS7;RPS14;RPS13;RPL37A;RPL38;RPL22;RPS5;RPL36;RPL26;RPS3A;RPS28;RPL35A;RPS23;RPS29;RPL41;RPL34;RPL3;RPL35;RPL10;RPL10A;RPL13;RPL23;RPS21;RPL18A;RPS8;RPL15;UBA52;RPS18;RPL30;RPL8;RPL7;RPL12;RPS12;RPL17;RPS20;RPL36AL;RPL24;RPL27;RPL9;RPS26;RPL27A;RPLP0;RPL14;RPS27;RPL21;RPS2;RPL32;RPL37;EIF2S2;RPL4;RPS3;RPS15A;ASNS,Glia
REACTOME_SELENOAMINO_ACID_METABOLISM (Reactome),2.3635551267404333e-29,3.868762637431145e-26,1.4099514303344767,0.8146364308261984,2.0302024521676776,115,RPL28;RPS25;RPS6;RPS11;RPLP2;RPL7A;RPL6;RPL18;RPS27A;RPLP1;RPS9;RPS19;RPS15;RPS4X;RPL11;RPL19;RPL39;RPL29;RPS10;FAU;RPL36A;RPL13A;RPS24;RPS17;RPS16;RPL5;RPL23A;RPSA;RPL31;RPS7;RPS14;RPS13;RPL37A;RPL38;RPL22;RPS5;RPL36;RPL26;RPS3A;RPS28;RPL35A;RPS23;RPS29;RPL41;RPL34;RPL3;RPL35;RPL10;RPL10A;RPL13;RPL23;RPS21;RPL18A;RPS8;RPL15;UBA52;RPS18;RPL30;RPL8;RPL7;RPL12;RPS12;RPL17;RPS20;RPL36AL;RPL24;RPL27;RPL9;RPS26;RPL27A;RPLP0;RPL14;RPS27;RPL21;RPS2;RPL32;RPL37;CBS;RPL4;RPS3,Glia
GOCC_CYTOSOLIC_RIBOSOME (GO_CC),2.426164955117989e-29,3.868762637431145e-26,1.4099514303344767,0.8613134079415554,2.1286959477089384,97,RPL28;RPS25;RPS6;RPS11;RPLP2;RPL7A;RPL6;RPL18;RPS27A;RPLP1;RPS9;RPS19;RPS15;RPS4X;RPL11;RPL19;RPL39;RPL29;RPS10;RPL36A;RPL13A;RPS24;RPS17;RPS16;RPL5;RPL23A;RPSA;RPL31;RPS7;RPS14;RPS13;RPL37A;RPL38;RPL22;RPS5;RPL36;RPL26;RPS3A;RPS28;RPL35A;RPS23;RPS29;RPL41;RPL34;RPL3;RPL35;RPL10;RPL10A;RPL13;RPL23;RPS21;RPL18A;RPS8;RPL15;UBA52;RPS18;RPL30;RPL8;RPL7;RPL12;RPS12;RPL17;RPS20;RPL36AL;RPL24;RPL27;RPL9;RPS26;RPL27A;RPLP0;RPL14;RPS27;RPL21;RPS2;RPL32;RPL37;RPL4;RPS3,Glia
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE (Reactome),2.5508257239669155e-27,3.389622249531369e-24,1.3575740855908005,0.8134593094717296,2.0243137793625707,111,RPL28;RPS25;RPS6;RPS11;RPLP2;RPL7A;RPL6;RPL18;RPS27A;RPLP1;RPS9;RPS19;RPS15;RPS4X;RPL11;RPL19;RPL39;RPL29;RPS10;FAU;RPL36A;RPL13A;RPS24;RPS17;RPS16;RPL5;RPL23A;RPSA;RPL31;RPS7;RPS14;RPS13;RPL37A;RPL38;RPL22;RPS5;RPL36;RPL26;RPS3A;RPS28;RPL35A;SRP14;RPS23;RPS29;RPL41;RPL34;RPL3;RPL35;RPL10;RPL10A;RPL13;RPL23;RPS21;RPL18A;RPS8;RPL15;UBA52;RPS18;RPL30;RPL8;RPL7;RPL12;RPS12;RPL17;RPS20;RPL36AL;RPL24;RPL27;RPL9;RPS26;RPL27A;RPLP0;RPL14;RPS27;RPL21;RPS2;RPL32;RPL37;SPCS1;RPL4;RPS3,Glia
REACTOME_NONSENSE_MEDIATED_DECAY_NMD (Reactome),6.877440166020482e-27,7.833404349097329e-24,1.3422337729644571,0.7984507976761187,1.989093732738444,114,RPL28;RPS25;RPS6;RPS11;RPLP2;RPL7A;RPL6;RPL18;RPS27A;RPLP1;RPS9;RPS19;RPS15;RPS4X;RPL11;RPL19;RPL39;RPL29;RPS10;FAU;RPL36A;RPL13A;RPS24;RPS17;RPS16;RPL5;RPL23A;RPSA;RPL31;RPS7;RPS14;RPS13;RPL37A;RPL38;RPL22;RPS5;RPL36;RPL26;RPS3A;RPS28;RPL35A;RPS23;RPS29;RPL41;RPL34;RPL3;RPL35;RPL10;RPL10A;RPL13;RPL23;RPS21;RPL18A;RPS8;RPL15;UBA52;RPS18;RPL30;RPL8;RPL7;RPL12;RPS12;RPL17;RPS20;RPL36AL;RPL24;RPL27;RPL9;RPS26;RPL27A;RPLP0;RPL14;RPS27;RPL21;RPS2;RPL32;RPL37;RPL4;RPS3,Glia
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION (Reactome),8.774281821137515e-26,8.744668619991176e-23,1.3188887960758697,0.7828070408270551,1.953294366743669,118,RPL28;RPS25;RPS6;RPS11;RPLP2;RPL7A;RPL6;RPL18;RPS27A;RPLP1;RPS9;RPS19;RPS15;RPS4X;RPL11;RPL19;RPL39;RPL29;RPS10;FAU;RPL36A;RPL13A;RPS24;RPS17;RPS16;RPL5;RPL23A;RPSA;RPL31;RPS7;RPS14;RPS13;RPL37A;RPL38;RPL22;RPS5;RPL36;RPL26;RPS3A;RPS28;RPL35A;RPS23;RPS29;RPL41;RPL34;RPL3;RPL35;RPL10;RPL10A;RPL13;RPL23;RPS21;RPL18A;RPS8;RPL15;UBA52;RPS18;RPL30;RPL8;RPL7;RPL12;RPS12;RPL17;RPS20;RPL36AL;RPL24;RPL27;RPL9;RPS26;RPL27A;RPLP0;RPL14;RPS27;RPL21;RPS2;RPL32;RPL37;EIF2S2;RPL4;RPS3;EIF4A1;RPS15A;EIF3I,Glia
REACTOME_INFLUENZA_INFECTION (Reactome),1.739250151606757e-23,1.5407823843067415e-20,1.2545134794370567,0.7097204776468133,1.7907475117267129,155,RPL28;RPS25;RPS6;RPS11;RPLP2;RPL7A;RPL6;RPL18;RPS27A;RPLP1;RPS9;RPS19;RPS15;RPS4X;RPL11;RPL19;RPL39;RPL29;RPS10;FAU;HSPA1A;RPL36A;RPL13A;RPS24;RPS17;RPS16;RPL5;RPL23A;RPSA;RPL31;RPS7;POLR2J;RPS14;RPS13;RPL37A;RPL38;RPL22;RPS5;RPL36;RPL26;RPS3A;RPS28;RPL35A;RPS23;RPS29;RPL41;RPL34;RPL3;RPL35;RPL10;RPL10A;RPL13;RPL23;RPS21;RPL18A;RPS8;RPL15;UBA52;RPS18;RPL30;RPL8;RPL7;RPL12;POLR2L;RPS12;RPL17;RPS20;CALR;RPL36AL;RPL24;HSP90AA1;RPL27;RAN;RPL9;RPS26;RPL27A;RPLP0;RPL14;RPS27;RPL21;SLC25A6;RPS2;RPL32;RPL37;RPL4;RPS3,Glia
GOBP_CYTOPLASMIC_TRANSLATION (GO_BP),6.880266793729562e-23,5.48563671464058e-20,1.237896673195293,0.7080548212276999,1.7818894589435645,145,RPL28;RPS25;RPS6;RPS11;RPLP2;RPL7A;RPL6;RPL18;RPS27A;RPLP1;RPS9;RPS19;RPS15;RPS4X;RPL11;RPL19;RPL39;RPL29;RPS10;RPL36A;RPL13A;RPS24;RPS17;RPS16;RPL5;RPL23A;RPSA;RPL31;RPS7;RPS14;RPS13;RPL37A;RPL38;RPL22;RPS5;RPL36;RPL26;RPS3A;RPS28;RPL35A;RPS23;RPS29;RPL41;RPL34;RPL3;RPL35;RPL10;RPL10A;RPL13;RPL23;RPS21;RPL18A;RPS8;RPL15;UBA52;RPS18;RPL30;RPL8;RPL7;RPL12;RPS12;RPL17;RPS20;RPL24;RPL27;RPL9;RPS26;RPL27A;YBX1;RPLP0;RPL14;RPS27;RPL21;RPS2;RPL32;RPL37;EIF2S2;RPL4;RPS3;EIF4A1;RPS15A;RWDD1;EIF3I,Glia
