gene_set,n_hits,set_size,odds_ratio,pval,hit_genes,padj,collection
GOBP_REGULATION_OF_EXCITATORY_SYNAPSE_ASSEMBLY (GO_BP),1,12,55.4458709214874,0.01987201208077438,PTPRD,0.10412934330325777,GO_BP
GOBP_SUBSTRATE_INDEPENDENT_TELENCEPHALIC_TANGENTIAL_MIGRATION (GO_BP),1,12,55.4458709214874,0.01987201208077438,NRG3,0.10412934330325777,GO_BP
GOBP_VENOUS_BLOOD_VESSEL_DEVELOPMENT (GO_BP),1,12,55.4458709214874,0.01987201208077438,SEMA3C,0.10412934330325777,GO_BP
REACTOME_ERBB2_ACTIVATES_PTK6_SIGNALING (Reactome),1,12,55.4458709214874,0.01987201208077438,NRG3,0.10412934330325777,Reactome
GOBP_GLAND_DEVELOPMENT (GO_BP),3,346,5.527272252847576,0.020040900846869755,ROBO1;NRG3;SEMA3C,0.10431886136185185,GO_BP
REACTOME_DISEASES_OF_GLYCOSYLATION (Reactome),2,131,9.644259131596419,0.02028149416717606,THSD7B;GPC6,0.10436563366133003,Reactome
GOMF_TRANSLATION_REGULATOR_ACTIVITY (GO_MF),2,132,9.569673701077855,0.02057190079004805,RPL10;EEF1A1,0.10436563366133003,GO_MF
GOBP_DENDRITE_MORPHOGENESIS (GO_BP),2,135,9.355321586155851,0.02145357909874398,PTPRD;RELN,0.10436563366133003,GO_BP
GOBP_CGMP_METABOLIC_PROCESS (GO_BP),1,13,50.752329119940704,0.0215104741134039,RORA,0.10436563366133003,GO_BP
GOBP_LAYER_FORMATION_IN_CEREBRAL_CORTEX (GO_BP),1,13,50.752329119940704,0.0215104741134039,RELN,0.10436563366133003,GO_BP
GOBP_REGULATION_OF_SYNAPSE_MATURATION (GO_BP),1,13,50.752329119940704,0.0215104741134039,RELN,0.10436563366133003,GO_BP
GOCC_CYTOPLASMIC_SIDE_OF_ENDOPLASMIC_RETICULUM_MEMBRANE (GO_CC),1,13,50.752329119940704,0.0215104741134039,RPS29,0.10436563366133003,GO_CC
GOMF_3_5_CYCLIC_GMP_PHOSPHODIESTERASE_ACTIVITY (GO_MF),1,13,50.752329119940704,0.0215104741134039,PDE1C,0.10436563366133003,GO_MF
REACTOME_ACTIVATION_OF_RAC1 (Reactome),1,13,50.752329119940704,0.0215104741134039,ROBO1,0.10436563366133003,Reactome
REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2 (Reactome),1,13,50.752329119940704,0.0215104741134039,GPC6,0.10436563366133003,Reactome
REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING (Reactome),1,13,50.752329119940704,0.0215104741134039,NRG3,0.10436563366133003,Reactome
GOCC_SYNAPTIC_MEMBRANE (GO_CC),3,357,5.353259240461735,0.02174318475690115,LRRC4C;DCC;PTPRD,0.10484750441057855,GO_CC
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS (GO_BP),2,137,9.215040895375706,0.022050016473512755,MALAT1;RORA,0.10516161115469062,GO_BP
GOBP_CARDIAC_CHAMBER_DEVELOPMENT (GO_BP),2,138,9.146623676876734,0.022350811733791186,ROBO1;SEMA3C,0.10516161115469062,GO_BP
GOBP_HEART_FIELD_SPECIFICATION (GO_BP),1,14,46.86196185081015,0.02314625792590519,ROBO1,0.10516161115469062,GO_BP
GOBP_NEUROTRANSMITTER_GATED_ION_CHANNEL_CLUSTERING (GO_BP),1,14,46.86196185081015,0.02314625792590519,RELN,0.10516161115469062,GO_BP
GOBP_POSITIVE_REGULATION_OF_CIRCADIAN_RHYTHM (GO_BP),1,14,46.86196185081015,0.02314625792590519,RORA,0.10516161115469062,GO_BP
GOBP_POSTSYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION (GO_BP),1,14,46.86196185081015,0.02314625792590519,DCC,0.10516161115469062,GO_BP
GOBP_REGULATION_OF_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION (GO_BP),1,14,46.86196185081015,0.02314625792590519,ROBO1,0.10516161115469062,GO_BP
GOMF_HEPARAN_SULFATE_SULFOTRANSFERASE_ACTIVITY (GO_MF),1,14,46.86196185081015,0.02314625792590519,HS6ST3,0.10516161115469062,GO_MF
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING (Reactome),1,14,46.86196185081015,0.02314625792590519,DCC,0.10516161115469062,Reactome
REACTOME_ERBB2_REGULATES_CELL_MOTILITY (Reactome),1,14,46.86196185081015,0.02314625792590519,NRG3,0.10516161115469062,Reactome
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION (GO_BP),2,143,8.82002453445216,0.02388030242658552,RORA;DCC,0.10585099504477999,GO_BP
GOBP_CELL_MIGRATION_INVOLVED_IN_HEART_DEVELOPMENT (GO_BP),1,15,43.56508613808903,0.02477936779674239,SEMA3C,0.10585099504477999,GO_BP
GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_MORPHOGENESIS (GO_BP),1,15,43.56508613808903,0.02477936779674239,RORA,0.10585099504477999,GO_BP
GOBP_EMBRYONIC_BRAIN_DEVELOPMENT (GO_BP),1,15,43.56508613808903,0.02477936779674239,RPL10,0.10585099504477999,GO_BP
GOBP_ENDONUCLEOLYTIC_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING (GO_BP),1,15,43.56508613808903,0.02477936779674239,RPS21,0.10585099504477999,GO_BP
GOBP_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY (GO_BP),1,15,43.56508613808903,0.02477936779674239,GRM8,0.10585099504477999,GO_BP
GOBP_MYOBLAST_PROLIFERATION (GO_BP),1,15,43.56508613808903,0.02477936779674239,MALAT1,0.10585099504477999,GO_BP
GOBP_PULMONARY_VALVE_MORPHOGENESIS (GO_BP),1,15,43.56508613808903,0.02477936779674239,ROBO1,0.10585099504477999,GO_BP
GOMF_3_5_CYCLIC_AMP_PHOSPHODIESTERASE_ACTIVITY (GO_MF),1,15,43.56508613808903,0.02477936779674239,PDE1C,0.10585099504477999,GO_MF
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING (Reactome),1,15,43.56508613808903,0.02477936779674239,NRG3,0.10585099504477999,Reactome
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING (Reactome),1,15,43.56508613808903,0.02477936779674239,NRG3,0.10585099504477999,Reactome
GOBP_CARDIAC_RIGHT_VENTRICLE_MORPHOGENESIS (GO_BP),1,16,40.62047056627154,0.026409807997706647,SEMA3C,0.10925320571682855,GO_BP
GOBP_CHAPERONE_MEDIATED_AUTOPHAGY (GO_BP),1,16,40.62047056627154,0.026409807997706647,EEF1A1,0.10925320571682855,GO_BP
GOBP_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE (GO_BP),1,16,40.62047056627154,0.026409807997706647,GPC6,0.10925320571682855,GO_BP
GOBP_POSITIVE_REGULATION_OF_NEURON_MIGRATION (GO_BP),1,16,40.62047056627154,0.026409807997706647,RELN,0.10925320571682855,GO_BP
GOBP_SPINAL_CORD_PATTERNING (GO_BP),1,16,40.62047056627154,0.026409807997706647,RELN,0.10925320571682855,GO_BP
GOMF_LRR_DOMAIN_BINDING (GO_MF),1,16,40.62047056627154,0.026409807997706647,ROBO1,0.10925320571682855,GO_MF
GOBP_POSTSYNAPSE_ORGANIZATION (GO_BP),2,153,8.232050342108005,0.02706436996594035,PTPRD;RELN,0.11102323526127712,GO_BP
GOBP_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION (GO_BP),2,154,8.180390627622582,0.02739176930680727,GPC6;RELN,0.11102323526127712,GO_BP
GOBP_CELLULAR_RESPONSE_TO_STEROL (GO_BP),1,17,38.127025249264044,0.02803758279392088,RORA,0.11102323526127712,GO_BP
GOBP_ORGAN_INDUCTION (GO_BP),1,17,38.127025249264044,0.02803758279392088,ROBO1,0.11102323526127712,GO_BP
GOBP_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION (GO_BP),1,17,38.127025249264044,0.02803758279392088,RBFOX1,0.11102323526127712,GO_BP
GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_PHOSPHATASE_ACTIVITY (GO_MF),1,17,38.127025249264044,0.02803758279392088,PTPRD,0.11102323526127712,GO_MF
REACTOME_PROTEIN_METHYLATION (Reactome),1,17,38.127025249264044,0.02803758279392088,EEF1A1,0.11102323526127712,Reactome
GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES (GO_BP),2,156,8.071681961613344,0.028051393968988765,ROBO1;PCDH9,0.11102323526127712,GO_BP
GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT (GO_BP),2,158,7.967643756147808,0.028717413098388506,DCC;SEMA3C,0.11102323526127712,GO_BP
GOBP_PALLIUM_DEVELOPMENT (GO_BP),2,160,7.86625255192016,0.029389778694788322,ROBO1;RELN,0.11102323526127712,GO_BP
GOBP_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS (GO_BP),1,18,35.87833414361864,0.029662696443852665,SEMA3C,0.11102323526127712,GO_BP
GOBP_CELL_DIFFERENTIATION_IN_HINDBRAIN (GO_BP),1,18,35.87833414361864,0.029662696443852665,RORA,0.11102323526127712,GO_BP
GOBP_POSITIVE_REGULATION_OF_CREB_TRANSCRIPTION_FACTOR_ACTIVITY (GO_BP),1,18,35.87833414361864,0.029662696443852665,RELN,0.11102323526127712,GO_BP
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS (GO_BP),1,18,35.87833414361864,0.029662696443852665,RELN,0.11102323526127712,GO_BP
GOBP_REGULATION_OF_COLLATERAL_SPROUTING (GO_BP),1,18,35.87833414361864,0.029662696443852665,DCC,0.11102323526127712,GO_BP
GOBP_REGULATION_OF_RECEPTOR_LOCALIZATION_TO_SYNAPSE (GO_BP),1,18,35.87833414361864,0.029662696443852665,GPC6,0.11102323526127712,GO_BP
GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY (GO_BP),1,18,35.87833414361864,0.029662696443852665,RPS27,0.11102323526127712,GO_BP
GOMF_PROTEIN_TYROSINE_KINASE_ACTIVATOR_ACTIVITY (GO_MF),1,18,35.87833414361864,0.029662696443852665,NRG3,0.11102323526127712,GO_MF
REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE (Reactome),1,18,35.87833414361864,0.029662696443852665,GPC6,0.11102323526127712,Reactome
REACTOME_RORA_ACTIVATES_GENE_EXPRESSION (Reactome),1,18,35.87833414361864,0.029662696443852665,RORA,0.11102323526127712,Reactome
GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH (GO_BP),2,163,7.7189249183202895,0.030410122296635943,DCC;SEMA3C,0.11328130865002774,GO_BP
GOCC_SITE_OF_POLARIZED_GROWTH (GO_CC),2,165,7.623749708729646,0.03109814561006648,PCDH9;DCC,0.1133185733394918,GO_CC
GOBP_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY (GO_BP),1,19,33.88502905212687,0.031285153199325344,PTPRD,0.1133185733394918,GO_BP
GOBP_PULMONARY_VALVE_DEVELOPMENT (GO_BP),1,19,33.88502905212687,0.031285153199325344,ROBO1,0.1133185733394918,GO_BP
GOBP_REGULATION_OF_NMDA_RECEPTOR_ACTIVITY (GO_BP),1,19,33.88502905212687,0.031285153199325344,RELN,0.1133185733394918,GO_BP
GOBP_T_HELPER_17_CELL_DIFFERENTIATION (GO_BP),1,19,33.88502905212687,0.031285153199325344,RORA,0.1133185733394918,GO_BP
GOMF_TRANSLATION_ELONGATION_FACTOR_ACTIVITY (GO_MF),1,19,33.88502905212687,0.031285153199325344,EEF1A1,0.1133185733394918,GO_MF
GOCC_CELL_SUBSTRATE_JUNCTION (GO_CC),3,414,4.600820693557394,0.031801712807232624,RPS8;RPL37A;RPS29,0.11466122140589377,GO_CC
GOBP_POSITIVE_REGULATION_OF_KINASE_ACTIVITY (GO_BP),3,415,4.58945167892941,0.03199664936405384,ROBO1;NRG3;RELN,0.11483728949838501,GO_BP
GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION (GO_BP),2,169,7.440323515677433,0.032492686263592724,DCC;SEMA3C,0.11546114483099128,GO_BP
GOBP_SYNAPSE_ASSEMBLY (GO_BP),2,169,7.440323515677433,0.032492686263592724,PTPRD;GPC6,0.11546114483099128,GO_BP
GOBP_REGULATION_OF_CELL_SIZE (GO_BP),2,170,7.395850709281627,0.03284514018336348,DCC;SEMA3C,0.11546114483099128,GO_BP
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_SYNAPSE (GO_BP),1,20,32.11372908597474,0.03290495730552423,GPC6,0.11546114483099128,GO_BP
REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES (Reactome),1,20,32.11372908597474,0.03290495730552423,PTPRD,0.11546114483099128,Reactome
GOCC_CYTOPLASMIC_SIDE_OF_MEMBRANE (GO_CC),2,172,7.308497730111685,0.03355458975978015,RPS29;EEF1A1,0.11645657003774655,GO_CC
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II (GO_BP),1,21,30.499252602254405,0.03452211300101138,MARCHF1,0.11645657003774655,GO_BP
GOBP_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION (GO_BP),1,21,30.499252602254405,0.03452211300101138,RELN,0.11645657003774655,GO_BP
GOBP_REGULATION_OF_ANIMAL_ORGAN_FORMATION (GO_BP),1,21,30.499252602254405,0.03452211300101138,ROBO1,0.11645657003774655,GO_BP
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS (GO_BP),1,21,30.499252602254405,0.03452211300101138,ROBO1,0.11645657003774655,GO_BP
REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY (Reactome),1,21,30.499252602254405,0.03452211300101138,EEF1A1,0.11645657003774655,Reactome
REACTOME_HS_GAG_DEGRADATION (Reactome),1,21,30.499252602254405,0.03452211300101138,GPC6,0.11645657003774655,Reactome
REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING (Reactome),1,21,30.499252602254405,0.03452211300101138,NRG3,0.11645657003774655,Reactome
REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES (Reactome),1,21,30.499252602254405,0.03452211300101138,PTPRD,0.11645657003774655,Reactome
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE (GO_BP),3,431,4.4150408949739886,0.03520165169808243,DCC;TMSB10;SEMA3C,0.11785637705783035,GO_BP
GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY (GO_BP),2,178,7.058520478469992,0.035718856396575405,PTPRD;GPC6,0.11785637705783035,GO_BP
GOBP_CEREBELLAR_CORTEX_FORMATION (GO_BP),1,22,29.04972866868438,0.0361366245177317,RORA,0.11785637705783035,GO_BP
GOBP_HEART_FORMATION (GO_BP),1,22,29.04972866868438,0.0361366245177317,ROBO1,0.11785637705783035,GO_BP
GOBP_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION (GO_BP),1,22,29.04972866868438,0.0361366245177317,ROBO1,0.11785637705783035,GO_BP
GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT (GO_BP),1,22,29.04972866868438,0.0361366245177317,PTPRD,0.11785637705783035,GO_BP
GOCC_AXONAL_GROWTH_CONE (GO_CC),1,22,29.04972866868438,0.0361366245177317,DCC,0.11785637705783035,GO_CC
GOMF_SEMAPHORIN_RECEPTOR_BINDING (GO_MF),1,22,29.04972866868438,0.0361366245177317,SEMA3C,0.11785637705783035,GO_MF
GOBP_CELL_GROWTH (GO_BP),3,437,4.3529013915195085,0.036445132286534315,NRG3;DCC;SEMA3C,0.11807319572892261,GO_BP
GOBP_REGULATION_OF_CHEMOTAXIS (GO_BP),2,182,6.89834050279131,0.03719117391947285,ROBO1;SEMA3C,0.11807319572892261,GO_BP
GOBP_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION (GO_BP),2,182,6.89834050279131,0.03719117391947285,RPS27;RPL10,0.11807319572892261,GO_BP
GOBP_ENDOCARDIAL_CUSHION_FORMATION (GO_BP),1,23,27.733488247572613,0.037748496081026706,ROBO1,0.11807319572892261,GO_BP
GOBP_SYNAPSE_MATURATION (GO_BP),1,23,27.733488247572613,0.037748496081026706,RELN,0.11807319572892261,GO_BP
GOCC_ROUGH_ENDOPLASMIC_RETICULUM_MEMBRANE (GO_CC),1,23,27.733488247572613,0.037748496081026706,RPS29,0.11807319572892261,GO_CC
GOMF_DEAMINASE_ACTIVITY (GO_MF),1,23,27.733488247572613,0.037748496081026706,ADARB2,0.11807319572892261,GO_MF
GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT (GO_BP),1,24,26.53263762829836,0.03935773190964087,RORA,0.11807319572892261,GO_BP
GOBP_COLLATERAL_SPROUTING (GO_BP),1,24,26.53263762829836,0.03935773190964087,DCC,0.11807319572892261,GO_BP
GOBP_EXCITATORY_SYNAPSE_ASSEMBLY (GO_BP),1,24,26.53263762829836,0.03935773190964087,PTPRD,0.11807319572892261,GO_BP
GOBP_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA (GO_BP),1,24,26.53263762829836,0.03935773190964087,RPS21,0.11807319572892261,GO_BP
GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT (GO_BP),1,24,26.53263762829836,0.03935773190964087,PTPRD,0.11807319572892261,GO_BP
GOBP_POSITIVE_REGULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL (GO_BP),1,24,26.53263762829836,0.03935773190964087,RELN,0.11807319572892261,GO_BP
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION (GO_BP),1,24,26.53263762829836,0.03935773190964087,RORA,0.11807319572892261,GO_BP
GOBP_REGULATION_OF_AMPA_RECEPTOR_ACTIVITY (GO_BP),1,24,26.53263762829836,0.03935773190964087,RELN,0.11807319572892261,GO_BP
GOBP_RESPONSE_TO_PAIN (GO_BP),1,24,26.53263762829836,0.03935773190964087,RELN,0.11807319572892261,GO_BP
GOBP_RESPONSE_TO_STEROL (GO_BP),1,24,26.53263762829836,0.03935773190964087,RORA,0.11807319572892261,GO_BP
GOBP_TELENCEPHALON_GLIAL_CELL_MIGRATION (GO_BP),1,24,26.53263762829836,0.03935773190964087,RELN,0.11807319572892261,GO_BP
GOMF_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY (GO_MF),1,24,26.53263762829836,0.03935773190964087,PDE1C,0.11807319572892261,GO_MF
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS (Reactome),1,24,26.53263762829836,0.03935773190964087,GPC6,0.11807319572892261,Reactome
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY (Reactome),1,24,26.53263762829836,0.03935773190964087,DCC,0.11807319572892261,Reactome
GOBP_NEGATIVE_REGULATION_OF_AXON_EXTENSION_INVOLVED_IN_AXON_GUIDANCE (GO_BP),1,25,25.43201983980901,0.04096433621573503,SEMA3C,0.12014167263271543,GO_BP
GOBP_POSITIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION (GO_BP),1,25,25.43201983980901,0.04096433621573503,ROBO1,0.12014167263271543,GO_BP
GOBP_RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY (GO_BP),1,25,25.43201983980901,0.04096433621573503,RPL10,0.12014167263271543,GO_BP
GOBP_SUBSTRATE_DEPENDENT_CELL_MIGRATION (GO_BP),1,25,25.43201983980901,0.04096433621573503,ROBO1,0.12014167263271543,GO_BP
GOMF_LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING (GO_MF),1,25,25.43201983980901,0.04096433621573503,RELN,0.12014167263271543,GO_MF
REACTOME_SIGNALING_BY_ERBB2_IN_CANCER (Reactome),1,25,25.43201983980901,0.04096433621573503,NRG3,0.12014167263271543,Reactome
GOBP_CENTRAL_NERVOUS_SYSTEM_PROJECTION_NEURON_AXONOGENESIS (GO_BP),1,26,24.40040431493273,0.04256831320489329,DCC,0.12078950967164667,GO_BP
GOBP_DEVELOPMENTAL_INDUCTION (GO_BP),1,26,24.40040431493273,0.04256831320489329,ROBO1,0.12078950967164667,GO_BP
GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS (GO_BP),1,26,24.40040431493273,0.04256831320489329,HS6ST3,0.12078950967164667,GO_BP
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC (GO_BP),1,26,24.40040431493273,0.04256831320489329,RELN,0.12078950967164667,GO_BP
GOMF_ACTIN_MONOMER_BINDING (GO_MF),1,26,24.40040431493273,0.04256831320489329,TMSB10,0.12078950967164667,GO_MF
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_CYCLIC_AMIDINES (GO_MF),1,26,24.40040431493273,0.04256831320489329,ADARB2,0.12078950967164667,GO_MF
GOMF_MHC_PROTEIN_BINDING (GO_MF),1,26,24.40040431493273,0.04256831320489329,MARCHF1,0.12078950967164667,GO_MF
GOMF_MRNA_5_UTR_BINDING (GO_MF),1,26,24.40040431493273,0.04256831320489329,RPL41,0.12078950967164667,GO_MF
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE (KEGG),1,26,24.40040431493273,0.04256831320489329,HS6ST3,0.12078950967164667,KEGG
GOBP_AORTIC_VALVE_MORPHOGENESIS (GO_BP),1,27,23.462744803177674,0.04416966707613623,ROBO1,0.12267617781569994,GO_BP
GOBP_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING (GO_BP),1,27,23.462744803177674,0.04416966707613623,RPS21,0.12267617781569994,GO_BP
GOBP_POSITIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS (GO_BP),1,27,23.462744803177674,0.04416966707613623,ROBO1,0.12267617781569994,GO_BP
GOCC_SMOOTH_ENDOPLASMIC_RETICULUM (GO_CC),1,27,23.462744803177674,0.04416966707613623,RPL10,0.12267617781569994,GO_CC
GOMF_GLUTAMATE_RECEPTOR_ACTIVITY (GO_MF),1,27,23.462744803177674,0.04416966707613623,GRM8,0.12267617781569994,GO_MF
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS (Reactome),1,27,23.462744803177674,0.04416966707613623,GRM8,0.12267617781569994,Reactome
GOBP_POSITIVE_REGULATION_OF_LOCOMOTION (GO_BP),3,477,3.97971127559109,0.04530845848159684,MALAT1;RELN;SEMA3C,0.12534482226214247,GO_BP
GOBP_POSTSYNAPSE_ASSEMBLY (GO_BP),1,28,22.596201173460965,0.045768402021927335,PTPRD,0.12534482226214247,GO_BP
REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING (Reactome),1,28,22.596201173460965,0.045768402021927335,NRG3,0.12534482226214247,Reactome
REACTOME_HSF1_ACTIVATION (Reactome),1,28,22.596201173460965,0.045768402021927335,EEF1A1,0.12534482226214247,Reactome
GOBP_HEART_MORPHOGENESIS (GO_BP),2,205,6.112422638280736,0.046095415678202446,ROBO1;SEMA3C,0.12580207195509416,GO_BP
GOBP_DEVELOPMENTAL_CELL_GROWTH (GO_BP),2,206,6.082239248383445,0.04649888535600562,DCC;SEMA3C,0.1264640965045689,GO_BP
GOBP_NEGATIVE_REGULATION_OF_GROWTH (GO_BP),2,207,6.052350477585076,0.04690367083708666,DCC;SEMA3C,0.12662760024270459,GO_BP
GOBP_ENDOCARDIAL_CUSHION_MORPHOGENESIS (GO_BP),1,29,21.787140865754083,0.04736452222818721,ROBO1,0.12662760024270459,GO_BP
GOBP_SPECIFICATION_OF_ANIMAL_ORGAN_IDENTITY (GO_BP),1,29,21.787140865754083,0.04736452222818721,ROBO1,0.12662760024270459,GO_BP
GOBP_T_HELPER_17_TYPE_IMMUNE_RESPONSE (GO_BP),1,29,21.787140865754083,0.04736452222818721,RORA,0.12662760024270459,GO_BP
REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS (Reactome),1,29,21.787140865754083,0.04736452222818721,RORA,0.12662760024270459,Reactome
GOBP_ACYLGLYCEROL_HOMEOSTASIS (GO_BP),1,30,21.035812602388173,0.048958031874300145,RORA,0.12913091628590576,GO_BP
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION (GO_BP),1,30,21.035812602388173,0.048958031874300145,RORA,0.12913091628590576,GO_BP
GOMF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY (GO_MF),1,30,21.035812602388173,0.048958031874300145,KCNQ5,0.12913091628590576,GO_MF
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4 (Reactome),1,30,21.035812602388173,0.048958031874300145,NRG3,0.12913091628590576,Reactome
GOBP_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY (GO_BP),3,496,3.8237057918686843,0.049862803260864154,ROBO1;NRG3;RELN,0.13107746944160276,GO_BP
GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS (GO_BP),2,215,5.823347305548265,0.05018869001429721,DCC;SEMA3C,0.13112694064236494,GO_BP
GOBP_BLOOD_VESSEL_REMODELING (GO_BP),1,31,20.325737133192263,0.05054893513312542,SEMA3C,0.13112694064236494,GO_BP
GOBP_CEREBELLAR_CORTEX_MORPHOGENESIS (GO_BP),1,31,20.325737133192263,0.05054893513312542,RORA,0.13112694064236494,GO_BP
GOBP_SALIVARY_GLAND_DEVELOPMENT (GO_BP),1,31,20.325737133192263,0.05054893513312542,SEMA3C,0.13112694064236494,GO_BP
GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS (GO_BP),1,32,19.673796581273848,0.05213723617100663,HS6ST3,0.13436022173905315,GO_BP
GOBP_OLFACTORY_LOBE_DEVELOPMENT (GO_BP),1,32,19.673796581273848,0.05213723617100663,ROBO1,0.13436022173905315,GO_BP
REACTOME_DISEASES_OF_METABOLISM (Reactome),2,221,5.662576404002822,0.052705881283744524,THSD7B;GPC6,0.13538177349353986,Reactome
GOBP_CEREBRAL_CORTEX_RADIALLY_ORIENTED_CELL_MIGRATION (GO_BP),1,33,19.05266251008585,0.05372293914778281,RELN,0.13665446657008834,GO_BP
GOBP_LONG_TERM_MEMORY (GO_BP),1,33,19.05266251008585,0.05372293914778281,RELN,0.13665446657008834,GO_BP
GOBP_MICROTUBULE_ORGANIZING_CENTER_LOCALIZATION (GO_BP),1,33,19.05266251008585,0.05372293914778281,PARD3B,0.13665446657008834,GO_BP
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS (GO_BP),1,34,18.487171573200207,0.05530604821679741,DCC,0.13756504398228722,GO_BP
GOBP_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS (GO_BP),1,34,18.487171573200207,0.05530604821679741,RORA,0.13756504398228722,GO_BP
GOBP_MAMMARY_GLAND_MORPHOGENESIS (GO_BP),1,34,18.487171573200207,0.05530604821679741,NRG3,0.13756504398228722,GO_BP
