pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
GOBP_CYTOPLASMIC_TRANSLATION (GO_BP),1e-50,4.672352941176471e-48,NA,0.7103059333816226,5.315395502098287,145,RPS19;RPL37A;RPS29;RPL10;RPL34;RPS3A;RPL27A;RPL9;RPL36;RPL21;RPL18A;RPL35A;RPS28;RPS27A;RPL26;RPS14;RPL13;RPL15;RPS15;RPLP2;RPL7;RPL41;RPS17;RPL7A;RPS18;RPL5;RPS15A;RPL18;RPS13;RPS25;RPS27;RPL31;RPS12;RPL37;RPL11;RPL13A;RPS5;RPS7;RPL6;RPL23A;RPS8;RPS23;RPS10;RPL38;RPS11;RPS21;RPS24;RPL32;RPS16;RPS4X;RPLP1;RPL10A;RPL19;RPL35;RPL36A;RPS2;RPL14;RPL39;RPS6;RPL17;RPL27;RPL4;RPS3;RPL24;RPS9;RPL3;RPSA;RPL22;RPL28;UBA52;RPL29;RPL30;RPL8;RPL23;RPS20;EIF4A2;RPS26;RPL12;PABPC1;RPLP0,Neurons
GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT (GO_CC),1e-50,4.672352941176471e-48,NA,0.9138489783049839,5.526606110621048,55,RPL37A;RPL10;RPL34;RPL27A;RPL9;RPL36;RPL21;RPL18A;RPL35A;RPL26;RPL13;RPL15;RPLP2;RPL7;RPL41;RPL7A;RPL5;RPL18;RPL31;RPL37;RPL11;RPL13A;RPL6;RPL23A;RPL38;RPL32;RPLP1;RPL10A;RPL19;RPL35;RPL36A;RPL14;RPL39;RPL17;RPL27;RPL4;RPL24;RPL3;RPL22;RPL28;UBA52;RPL29;RPL30;RPL8;RPL23;RPL36AL;RPL12;RPLP0,Neurons
GOCC_CYTOSOLIC_RIBOSOME (GO_CC),1e-50,4.672352941176471e-48,NA,0.8796017274649445,6.105887280600857,97,RPS19;RPL37A;RPS29;RPL10;RPL34;RPS3A;RPL27A;RPL9;RPL36;RPL21;RPL18A;RPL35A;RPS28;RPS27A;RPL26;RPS14;RPL13;RPL15;RPS15;RPLP2;RPL7;RPL41;RPS17;RPL7A;RPS18;RPL5;RPS15A;RPL18;RPS13;RPS25;RPS27;RPL31;RPS12;RPL37;RPL11;RPL13A;RPS5;RPS7;RPL6;RPL23A;RPS8;RPS23;RPS10;RPL38;RPS11;RPS21;RPS24;RPL32;RPS16;RPS4X;RPLP1;RPL10A;RPL19;RPL35;RPL36A;RPS2;RPL14;RPL39;RPS6;RPL17;RPL27;RPL4;RPS3;RPL24;RPS9;RPL3;RPSA;RPL22;RPL28;UBA52;RPL29;RPL30;RPL8;RPL23;RPL36AL;RPS20;RPS26;RPL12;RPLP0,Neurons
GOCC_RIBOSOMAL_SUBUNIT (GO_CC),1e-50,4.672352941176471e-48,NA,0.6359881082593918,4.903289779795532,173,RPS19;RPL37A;RPS29;RPL10;RPL34;RPS3A;RPL27A;RPL9;RPL36;RPL21;RPL18A;RPL35A;RPS28;RPS27A;RPL26;RPS14;RPL13;RPL15;RPS15;RPLP2;RPL7;RPL41;RPS17;RPL7A;RPS18;RPL5;RPS15A;RPL18;RPS13;RPS25;RPS27;RPL31;RPS12;RPL37;RPL11;RPL13A;RPS5;RPS7;RPL6;RPL23A;RPS8;RPS23;RPS10;RPL38;RPS11;RPS21;RPS24;RPL32;RPS16;RPS4X;RPLP1;RPL10A;RPL19;RPL35;RPL36A;RPS2;RPL14;RPL39;RPS6;RPL17;RPL27;RPL4;RPS3;RPL24;RPS9;RPL3;RPSA;RPL22;RPL28;UBA52;RPL29;RPL30;RACK1;RPL8;RPL23;RPL36AL;RPS20;RPS26;RPL12,Neurons
GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME (GO_MF),1e-50,4.672352941176471e-48,NA,0.6655148387835514,5.0586246132899815,158,RPS19;RPL37A;RPS29;RPL10;RPL34;RPS3A;RPL27A;RPL9;RPL36;RPL21;RPL18A;RPL35A;RPS28;RPS27A;RPL26;RPS14;RPL13;RPL15;RPS15;RPLP2;RPL7;RPL41;RPS17;RPL7A;RPS18;RPL5;RPS15A;RPL18;RPS13;RPS25;RPS27;RPL31;RPS12;RPL37;RPL11;RPL13A;RPS5;RPS7;RPL6;RPL23A;RPS8;RPS23;RPS10;RPL38;RPS11;RPS21;RPS24;RPL32;RPS16;RPS4X;RPLP1;RPL10A;RPL19;RPL35;RPL36A;RPS2;RPL14;RPL39;RPS6;RPL17;RPL27;RPL4;RPS3;RPL24;RPS9;RPL3;RPSA;RPL22;RPL28;UBA52;RPL29;RPL30;RPL8;RPL23;RPL36AL;RPS20;RPS26;RPL12,Neurons
KEGG_RIBOSOME (KEGG),1e-50,4.672352941176471e-48,NA,0.9326848764533188,6.318613111901713,86,RPS19;RPL37A;RPS29;RPL10;RPL34;RPS3A;RPL27A;RPL9;RPL36;RPL21;RPL18A;RPL35A;RPS28;RPS27A;RPL26;RPL13;RPL15;RPS15;RPLP2;RPL7;RPL41;RPS17;RPL7A;RPS18;RPL5;RPS15A;RPL18;RPS13;RPS25;RPS27;RPL31;RPS12;RPL37;RPL11;RPL13A;RPS5;FAU;RPS7;RPL6;RPL23A;RPS8;RPS23;RPS10;RPL38;RPS11;RPS21;RPS24;RPL32;RPS16;RPS4X;RPLP1;RPL10A;RPL19;RPL35;RPL36A;RPS2;RPL14;RPL39;RPS6;RPL17;RPL27;RPL4;RPS3;RPL24;RPS9;RPL3;RPSA;RPL22;RPL28;UBA52;RPL29;RPL30;RPL8;RPL23;RPL36AL;RPS20;RPS26;RPL12;RPLP0,Neurons
REACTOME_CELLULAR_RESPONSE_TO_STARVATION (Reactome),1e-50,4.672352941176471e-48,NA,0.6944990684227862,5.242544778360393,152,RPS19;RPL37A;RPS29;RPL10;RPL34;RPS3A;RPL27A;RPL9;RPL36;RPL21;RPL18A;RPL35A;RPS28;RPS27A;RPL26;RPS14;RPL13;RPL15;RPS15;RPLP2;RPL7;RPL41;RPS17;RPL7A;RPS18;RPL5;RPS15A;RPL18;RPS13;RPS25;RPS27;RPL31;RPS12;RPL37;RPL11;RPL13A;RPS5;FAU;RPS7;RPL6;RPL23A;RPS8;RPS23;RPS10;RPL38;RPS11;RPS21;RPS24;RPL32;RPS16;RPS4X;RPLP1;RPL10A;RPL19;RPL35;RPL36A;RPS2;RPL14;RPL39;RPS6;RPL17;RPL27;RPL4;RPS3;RPL24;RPS9;RPL3;RPSA;RPL22;RPL28;UBA52;RPL29;RPL30;RPL8;RPL23;RPL36AL;RPS20;RPS26;RPL12;RPLP0;ATP6V1F,Neurons
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION (Reactome),1e-50,4.672352941176471e-48,NA,0.934427325589466,6.4148422942471885,92,RPS19;RPL37A;RPS29;RPL10;RPL34;RPS3A;RPL27A;RPL9;RPL36;RPL21;RPL18A;RPL35A;RPS28;RPS27A;RPL26;RPS14;RPL13;EEF1G;RPL15;RPS15;RPLP2;RPL7;RPL41;RPS17;RPL7A;RPS18;RPL5;RPS15A;RPL18;RPS13;RPS25;RPS27;RPL31;RPS12;RPL37;RPL11;RPL13A;RPS5;FAU;RPS7;RPL6;RPL23A;RPS8;RPS23;RPS10;RPL38;RPS11;RPS21;RPS24;RPL32;RPS16;RPS4X;RPLP1;RPL10A;RPL19;RPL35;RPL36A;RPS2;RPL14;EEF1A1;RPL39;RPS6;RPL17;RPL27;RPL4;RPS3;RPL24;EEF1B2;RPS9;RPL3;RPSA;RPL22;RPL28;UBA52;RPL29;RPL30;EEF1A2;EEF2;RPL8;RPL23;RPL36AL;RPS20;RPS26;RPL12;RPLP0,Neurons
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION (Reactome),1e-50,4.672352941176471e-48,NA,0.8056656091647065,5.8153882823837835,118,RPS19;RPL37A;RPS29;RPL10;RPL34;RPS3A;RPL27A;RPL9;RPL36;RPL21;RPL18A;RPL35A;RPS28;RPS27A;RPL26;RPS14;RPL13;RPL15;RPS15;RPLP2;RPL7;RPL41;RPS17;RPL7A;RPS18;RPL5;RPS15A;RPL18;RPS13;RPS25;RPS27;RPL31;RPS12;RPL37;RPL11;RPL13A;RPS5;FAU;RPS7;RPL6;RPL23A;RPS8;RPS23;RPS10;RPL38;RPS11;RPS21;RPS24;RPL32;RPS16;RPS4X;RPLP1;RPL10A;RPL19;RPL35;RPL36A;RPS2;RPL14;RPL39;RPS6;RPL17;RPL27;RPL4;RPS3;RPL24;RPS9;RPL3;RPSA;RPL22;RPL28;UBA52;RPL29;RPL30;RPL8;RPL23;RPL36AL;RPS20;EIF4A2;RPS26;RPL12;PABPC1;RPLP0,Neurons
REACTOME_INFLUENZA_INFECTION (Reactome),1e-50,4.672352941176471e-48,NA,0.705055668422106,5.339385028065767,155,RPS19;RPL37A;RPS29;RPL10;RPL34;RPS3A;RPL27A;RPL9;RPL36;RPL21;RPL18A;RPL35A;RPS28;RPS27A;RPL26;RPS14;RPL13;RPL15;RPS15;RPLP2;RPL7;RPL41;RPS17;RPL7A;RPS18;RPL5;RPS15A;RPL18;RPS13;RPS25;RPS27;RPL31;RPS12;RPL37;RPL11;RPL13A;RPS5;FAU;RPS7;RPL6;RPL23A;RPS8;RPS23;RPS10;RPL38;RPS11;RPS21;RPS24;RPL32;RPS16;RPS4X;RPLP1;RPL10A;RPL19;RPL35;RPL36A;RPS2;RPL14;RPL39;RPS6;RPL17;RPL27;RPL4;RPS3;RPL24;RPS9;RPL3;RPSA;RPL22;RPL28;UBA52;RPL29;RPL30;RPL8;RPL23;SLC25A6;RPL36AL;RPS20;RPS26;RPL12;POLR2I,Neurons
