pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
GOBP_REGULATION_OF_CELL_SHAPE (GO_BP),0.7698230176982301,0.9999000099990001,0.007888842467968437,0.5163666758727123,0.9735113666161702,134,FYN;RHOBTB1;GAS2;RHOJ;PRAG1;PARVA;EZR;RHOBTB3;PLXNA4;SEMA4D;PALM2AKAP2;DLG1;WASF3;ARHGAP18;PALMD;CDC42EP3;RND3;STRIP2;SEPTIN7;PTK2B;FMNL2;SEMA3E;GNA13;RND1;WDPCP;EPB41L3;WDR1;RHOA;TAOK2;PLXNA1;LIMD1;ARHGEF18;PALM;MYL12B;ZMPSTE24;FGD1;CDC42EP4;RHOU;MYH9;MSN;RHOC;ARHGAP15;DLC1;FAM171A1;COCH;SHROOM3;CRK;MYH14;CYFIP1;EPB41;FGD4;RAC3;TPM1;BAIAP2;MKLN1;PARVB;SLC26A5;PLXNA2;PLEKHO1;CFDP1;CFAP410;FMNL3;EPS8;PLXNC1;FGD3;VEGFA;PLXNB1;KIT;SH3KBP1;BRWD1;DIAPH1;MYH10;BRWD3;CDC42SE1;PLXNB2;RASA1;PLXNA3;FN1;FGD5;HEXB;CDC42SE2;BAMBI;TBCCD1;ARHGAP35;MYO10;PRPF40A;ITGA7;DAG1;RDX;PHIP;RHOB;ARAP1;RND2;DNMBP;RAC1;RHOQ,OPC
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY (GO_BP),0.76992300769923006,0.9999000099990001,0.007886616604958041,0.5146241968101182,0.9791496533793799,201,PLCG2;FYN;FOXP1;MAP3K1;PDE4D;PDE4B;ELF1;RPS3;PRKCH;PLPP4;LIMK1;EZR;VAV3;APPL2;SOS1;PLEKHA1;DENND1B;TNFRSF21;RELA;PRKCB;RFTN1;NFKBIZ;STOML2;CMTM3;CD24;PLSCR1;KLRC2;DGKZ;BAX;PAWR;SH2B2;EIF2B1;ERMAP;RNF31;EIF2B3;SRC;CRKL;MAPK10;KLRD1;KLRC3;EIF2B4;PRKCE;PRKD2;EIF2B5;STK11;CACNB3;MALT1;MAPK9;CD276;PIK3CA;MEF2C;BCL2;CSK;CD226;CD47;LPXN;CD81;KLRK1;RBCK1;ABL1;MAP2K7;ADA;HLA-A;FCHO1;KLRC4;UBE2N;PRKCQ;TRAF6;SPPL3;PAK2;EIF2B2;MAPK8;RIPK2;BTN2A1;THY1;NECTIN2;CEACAM1;KHDRBS1;PAK1;KIT;RABGEF1;GPLD1;MAP3K7;RC3H1;PHPT1;IKBKB;LYN;CBLB;PLCL2;PRNP;APPL1;DUSP22;PAK3;VAV2;BTN3A1;BAG6;HRAS;PLCG1;YES1,OPC
KEGG_INOSITOL_PHOSPHATE_METABOLISM (KEGG),0.7702229777022298,0.9999000099990001,0.00787993871464145,0.523031112554392,0.9538128103785053,53,PLCG2;PIP4K2A;PLCE1;INPP5A;PIP5K1B;PLCB1;PIP5K1A;ITPKB;PIK3C2B;PLCB4;PTEN;PIP4K2B;SYNJ2;PIK3C3;PIK3CA;PIP5K1C;ITPK1;INPP4A;IMPA1;IPMK;INPP1;INPP5E;PIKFYVE;OCRL;PIK3C2A;PIK3CB;INPPL1;PI4KA;INPP4B,OPC
GOBP_REGULATION_OF_HIPPO_SIGNALING (GO_BP),0.7703229677032297,0.9999000099990001,0.007877712649881,0.5389417360285375,0.920685135781533,19,MOB3B;SHANK2;LIMD1;WWC1;TIAL1;VGLL4;NF2;CIT;MAPK14;SCHIP1;DLG5;MARK3;WWC3;SOX11;WWC2,OPC
GOBP_PROTEIN_LIPID_COMPLEX_SUBUNIT_ORGANIZATION (GO_BP),0.7707229277072293,0.9999000099990001,0.007868807877075331,0.5272179668327508,0.9435081543260055,37,ABCG1;LPL;SCARB1;LPCAT3;BIN1;PRKACA;SOAT1;MFSD2A;ABCA1;NR1H2;ACSL3;SNX9;ZDHHC8;ABCA5;DGAT1;PRKACB,OPC
REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1 (Reactome),0.7707229277072293,0.9999000099990001,0.007868807877075331,0.5467716769447952,0.9022023917395079,13,POLA1;PRIM1;POLA2;PRIM2;PPP2R3B;PPP2R1B;PPP2CB;PPP2CA;TFDP2;RB1;PPP2R1A;TFDP1,OPC
GOBP_PYRIMIDINE_RIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS (GO_BP),0.7708229177082292,0.9999000099990001,0.007866581554089097,0.5355855435603349,0.9263565267913008,22,NME5;AK5;NME2;UPP2;UPRT;NME3;NME4;NME6;UCK1;UCK2;CMPK1;NME7;CAD;CTPS1;NME9;UCKL1,OPC
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM (GO_BP),0.7708792309232926,0.9999000099990001,0.007891068281210686,0.5532605751274402,0.8875560954761429,10,OS9;YOD1;DERL2;INSIG1;SVIP;ERLEC1;UBAC2;UBE2G2;UBE2J1,OPC
GOCC_TRANSCRIPTION_EXPORT_COMPLEX (GO_CC),0.7708792309232926,0.9999000099990001,0.007891068281210686,0.5532483934474945,0.8875365532843169,10,THOC5;THOC3;THOC1;SARNP;THOC7;CHTOP;THOC2;DDX39B,OPC
GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE (GO_BP),0.7709229077092291,0.9999000099990001,0.007864355178650714,0.5157190221151746,0.9755418077938678,154,GLI3;NRP1;BCL11A;EYA1;GREB1L;EPHA7;GPC3;ACVR1;PHB2;CAV3;NTN4;AR;DLG1;SEMA3A;SPRY1;EXT1;LRRK2;SEMA3C;CTNNBIP1;LAMA1;WNT2B;LGR4;SEMA3E;NRARP;ESR1;NKX2-1;SFRP1;FEM1B;SRC;CLIC4;CTSZ;GNA13;MAP3K13;SOX9;SPRY2;SIRT6;PLXNA1;KDM5B;BMP2;GLI2;SETD2;RDH10;RSPO3;BCL2;WNT5A;PDGFA;SLIT2;NPNT;DCHS1;MDK;KRAS;ABL1;SIX4;CSMD1;GRB2;FGF2;YAP1;RBM15;MED1;BTRC;NOTCH1;COL4A1;SRF;BTBD7;VEGFA;PKD2;PKD1;PAK1;FGFR2;GZF1;SOX10;STK4;TGFBR2;TMED2;SMAD4;RERE;MYC;RTN4;DLG5;TIMELESS;MKS1;FRS2;PTCH1;ADAMTS16;BMP7;FGF1;DAG1;PML;SOX8;PPP1CA;ILK;GDNF;PROX1,OPC
