gene_set,n_hits,set_size,odds_ratio,pval,hit_genes,padj,collection
GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES (GO_BP),7,244,8.443241973837823,3.597515001972847e-5,CNTN4;ADGRL3;CNTN6;TENM2;MBP;IL1RAP;CRB1,0.0034504861279791746,GO_BP
GOCC_NEURON_TO_NEURON_SYNAPSE (GO_CC),8,345,6.834537510949363,4.4721981783395705e-5,MT3;RPS25;RPL6;KCND2;ADCY8;GRM3;PKP4;ITGA8,0.004110695492257122,GO_CC
GOBP_NEURAL_NUCLEUS_DEVELOPMENT (GO_BP),4,55,21.85321824348908,5.277444498882107e-5,CKB;COX6B1;BASP1;MBP,0.004477708678666896,GO_BP
GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT (GO_CC),4,55,21.85321824348908,5.277444498882107e-5,RPL28;RPLP2;RPL7A;RPL6,0.004477708678666896,GO_CC
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES (Reactome),8,356,6.616110295935839,5.5742312719887165e-5,RPL28;CKB;RPS6;RPS25;RPS11;RPLP2;RPL7A;RPL6,0.0045543534022248556,Reactome
GOCC_PLASMA_MEMBRANE_PROTEIN_COMPLEX (GO_CC),9,493,5.3834532663840475,9.351724513250825e-5,CTNNA2;KCNQ5;KCND2;SGCD;SGCZ;ITGA8;CNTNAP2;GLRA3;CRB1,0.0072900304186976055,GO_CC
GOCC_POLYSOME (GO_CC),4,64,18.580976216033303,9.58344887317455e-5,RPS6;RPL7A;RPL6;VIM,0.0072900304186976055,GO_CC
REACTOME_TRANSLATION (Reactome),7,291,7.032999431542138,1.0868989226689708e-4,RPL28;RPS6;RPS25;RPS11;RPLP2;RPL7A;RPL6,0.007992330078025831,Reactome
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION (GO_BP),4,69,17.14584808344675,1.2855511209493517e-4,MBP;IL1RAP;PLCG2;ZBTB20,0.00914814765423958,GO_BP
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC (KEGG),4,70,16.888471754477933,1.3595975446023705e-4,CTNNA2;SGCD;ITGA8;RYR2,0.009372725573102592,KEGG
GOBP_RESPONSE_TO_CALCIUM_ION (GO_BP),5,133,10.97733871644424,1.4084517617694137e-4,ADCY8;ADGRV1;FOS;PLCG2;RYR2,0.009415286625646445,GO_BP
GOBP_RESPONSE_TO_METAL_ION (GO_BP),7,308,6.63281335217809,1.5428769070205007e-4,MT3;ADCY8;MBP;ADGRV1;FOS;PLCG2;RYR2,0.009968267945343012,GO_BP
GOCC_CELL_SUBSTRATE_JUNCTION (GO_CC),8,414,5.658733029505528,1.5815474981278576e-4,RPS11;RPLP2;RPL7A;RPL6;HSPA8;VIM;ITGA8;FERMT1,0.009968267945343012,GO_CC
GOBP_RESPONSE_TO_FOOD (GO_BP),3,29,31.854572994841504,1.6921213018560532e-4,GHR;MT3;NPY,0.010368943310817925,GO_BP
GOBP_MIDBRAIN_DEVELOPMENT (GO_BP),4,77,15.265867836822366,1.967200015871084e-4,CKB;COX6B1;BASP1;MBP,0.011403148344274316,GO_BP
GOBP_CELLULAR_RESPONSE_TO_CALCIUM_ION (GO_BP),4,78,15.059351927989796,2.0676606245284345e-4,ADCY8;ADGRV1;FOS;PLCG2,0.011403148344274316,GO_BP
KEGG_DILATED_CARDIOMYOPATHY (KEGG),4,78,15.059351927989796,2.0676606245284345e-4,SGCD;ADCY8;ITGA8;RYR2,0.011403148344274316,KEGG
REACTOME_SELECTIVE_AUTOPHAGY (Reactome),4,78,15.059351927989796,2.0676606245284345e-4,TUBB2A;TUBB2B;HSPA8;VIM,0.011403148344274316,Reactome
GOBP_NEURON_MIGRATION (GO_BP),5,147,9.888728603821011,2.2463768027479762e-4,CTNNA2;TUBB2A;TUBB2B;ADGRL3;NRG1,0.01168884310388272,GO_BP
GOBP_ASTROCYTE_DEVELOPMENT (GO_BP),3,32,28.56531939306559,2.2784236331231046e-4,MT3;CDK6;VIM,0.01168884310388272,GO_BP
GOCC_GLIAL_CELL_PROJECTION (GO_CC),3,32,28.56531939306559,2.2784236331231046e-4,MT3;GRM3;CRB1,0.01168884310388272,GO_CC
GOCC_PERIKARYON (GO_CC),5,149,9.75087855250691,2.3916371573199277e-4,KCND2;ITGA8;CNTNAP2;NPY;GLRA3,0.011940593692535353,GO_CC
GOBP_TELENCEPHALON_DEVELOPMENT (GO_BP),6,234,7.446534346146782,2.435751206546196e-4,ALK;CDK6;CNTNAP2;NPY;RARB;NRG1,0.011940593692535353,GO_BP
GOMF_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON (GO_MF),4,84,13.929823038517391,2.749697605349535e-4,CTNNA2;TUBB2A;TUBB2B;VIM,0.013186593298697988,GO_MF
KEGG_GAP_JUNCTION (KEGG),4,86,13.590387706404396,3.009129833189243e-4,TUBB2A;TUBB2B;ADCY8;GUCY1A1,0.014123703004288234,KEGG
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS (Reactome),4,90,12.948825454826622,3.579950402539716e-4,TUBB2A;TUBB2B;ADCY8;NRG1,0.016304143250780997,Reactome
GOCC_PRESYNAPSE (GO_CC),8,469,4.973304551417961,3.6610480196576486e-4,SLC22A3;MT3;HSPA8;ADCY8;CNTN6;GRM3;NPY;UNC13C,0.016304143250780997,GO_CC
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES (Reactome),6,253,6.867684246462491,3.695408715045557e-4,TUBB2A;TUBB2B;HSPA8;ADCY8;GLRA3;NRG1,0.016304143250780997,Reactome
GOCC_LEADING_EDGE_MEMBRANE (GO_CC),5,168,8.608495966340566,4.1551557867487883e-4,ITGA8;CNTNAP2;ADGRV1;PLCG2;FERMT1,0.017973085618760445,GO_CC
GOCC_NEURON_SPINE (GO_CC),5,170,8.501813605225925,4.385930336777143e-4,MT3;KCND2;TENM2;GRM3;ITGA8,0.018606466005635338,GO_CC
GOBP_MUSCLE_ORGAN_DEVELOPMENT (GO_BP),6,265,6.547262445172976,4.721938864104407e-4,SGCD;BASP1;FOS;RYR2;RBFOX1;NRG1,0.01917044605635929,GO_BP
GOCC_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT (GO_CC),3,41,21.781300845494478,4.7795763059825974e-4,RPS6;RPS25;RPS11,0.01917044605635929,GO_CC
REACTOME_AGGREPHAGY (Reactome),3,41,21.781300845494478,4.7795763059825974e-4,TUBB2A;TUBB2B;VIM,0.01917044605635929,Reactome
GOBP_LOCOMOTORY_BEHAVIOR (GO_BP),5,175,8.250823552326084,5.005161518137141e-4,ALK;PBX3;KCND2;ADCY8;NRG1,0.019716761266090236,GO_BP
GOBP_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT (GO_BP),5,176,8.20511334542268,5.136513963991718e-4,SGCD;SGCZ;RYR2;RARB;NRG1,0.019879210183448646,GO_BP
GOBP_GLIAL_CELL_DEVELOPMENT (GO_BP),4,100,11.599344392899308,5.340414167551731e-4,MT3;CDK6;VIM;NRG1,0.020311989057963997,GO_BP
GOCC_TERMINAL_BOUTON (GO_CC),3,44,20.191895582249433,5.890440774348393e-4,HSPA8;NPY;UNC13C,0.022024258217309415,GO_CC
GOBP_COGNITION (GO_BP),6,280,6.185395617713762,6.303665831667106e-4,BRINP1;CSMD1;ADCY8;ITGA8;CNTNAP2;FOS,0.023093268552815276,GO_BP
GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE (GO_BP),7,390,5.197729999372067,6.385717958847379e-4,GHR;ALK;MT3;BMPER;NPY;PLCG2;NRG1,0.023093268552815276,GO_BP
GOMF_CALMODULIN_BINDING (GO_MF),5,186,7.74764214288334,6.597229747654484e-4,KCNQ5;ADCY8;MBP;RYR2;UNC13C,0.023473369069880307,GO_MF
GOCC_CELL_LEADING_EDGE (GO_CC),7,397,5.101901117378166,7.088970836774394e-4,CDK6;VIM;ITGA8;CNTNAP2;ADGRV1;PLCG2;FERMT1,0.02482265026337193,GO_CC
GOCC_LARGE_RIBOSOMAL_SUBUNIT (GO_CC),4,109,10.603342106505334,7.386208477517617e-4,RPL28;RPLP2;RPL7A;RPL6,0.025060211879976337,GO_CC
GOBP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS (GO_BP),6,289,5.9867056521438435,7.433119025417309e-4,MT3;HS3ST5;GALNTL6;MGAT4C;ST6GALNAC3;GALNT13,0.025060211879976337,GO_BP
GOBP_CELLULAR_RESPONSE_TO_INORGANIC_SUBSTANCE (GO_BP),5,192,7.497689183456942,7.611215756837781e-4,MT3;ADCY8;ADGRV1;FOS;PLCG2,0.025060211879976337,GO_BP
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION (Reactome),5,192,7.497689183456942,7.611215756837781e-4,TUBB2A;TUBB2B;ADCY8;GLRA3;NRG1,0.025060211879976337,Reactome
GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT (GO_BP),7,403,5.0236621198673665,7.739466220836513e-4,CTNNA2;ALK;MT3;CSMD3;SEMA6D;VIM;MBP,0.02510773894583139,GO_BP
GOBP_INTERLEUKIN_6_PRODUCTION (GO_BP),4,111,10.405157654196186,7.906623869181691e-4,MBP;IL1RAP;PLCG2;ZBTB20,0.025120258068580908,GO_BP
GOBP_GLIAL_CELL_DIFFERENTIATION (GO_BP),5,194,7.417941499520999,7.973774122555245e-4,MT3;CDK6;VIM;CRB1;NRG1,0.025120258068580908,GO_BP
GOBP_NEURON_RECOGNITION (GO_BP),3,49,17.99847308085711,8.08494253340546e-4,CNTN4;CNTN6;CNTNAP2,0.025120258068580908,GO_BP
GOBP_MEMORY (GO_BP),4,114,10.116743463939141,8.735054459904875e-4,BRINP1;CSMD1;ADCY8;ITGA8,0.026763236303541882,GO_BP
GOCC_EXCITATORY_SYNAPSE (GO_CC),3,51,17.242759313232316,9.089606244056507e-4,ADCY8;CNTN6;UNC13C,0.027468042978614594,GO_CC
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS (Reactome),3,52,16.895058064352998,9.620245060825728e-4,GALNTL6;ST6GALNAC3;GALNT13,0.02867873054619129,Reactome
REACTOME_L1CAM_INTERACTIONS (Reactome),4,118,9.761648384630396,9.932416944411053e-4,TUBB2A;TUBB2B;HSPA8;CNTN6,0.02899235041895097,Reactome
GOBP_MUSCLE_CELL_DIFFERENTIATION (GO_BP),6,306,5.643932365470305,9.98829842176008e-4,H3-3B;SGCD;SGCZ;ITGA8;RARB;NRG1,0.02899235041895097,GO_BP
GOBP_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY (GO_BP),4,120,9.592879534330649,0.0010572386142464092,GHR;MT3;ADCY8;NRG1,0.029989012075647838,GO_BP
KEGG_NON_SMALL_CELL_LUNG_CANCER (KEGG),3,54,16.23168542009305,0.001073949208511414,CDK6;PLCG2;RARB,0.029989012075647838,KEGG
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND (Reactome),3,54,16.23168542009305,0.001073949208511414,TUBB2A;TUBB2B;HSPA8,0.029989012075647838,Reactome
GOCC_CELL_PROJECTION_MEMBRANE (GO_CC),6,315,5.478414558147018,0.0011589381507613927,ITGA8;CNTNAP2;ADGRV1;PLCG2;SLC26A3;FERMT1,0.0319577195072454,GO_CC
GOBP_ADULT_BEHAVIOR (GO_BP),4,124,9.273737425288914,0.0011938281274489415,ALK;PBX3;CNTNAP2;NPY,0.03251339319941191,GO_BP
GOCC_NEURON_PROJECTION_MEMBRANE (GO_CC),3,57,15.329073120931078,0.0012567241761153349,ITGA8;CNTNAP2;ADGRV1,0.03380894551841986,GO_CC
GOBP_AXON_DEVELOPMENT (GO_BP),7,440,4.5883977686157955,0.0012866987992338208,CTNNA2;CNTN4;TUBB2B;MT3;SEMA6D;CNTN6;MBP,0.03419828374831095,GO_BP
GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT (GO_BP),4,127,9.045436520121015,0.0013040574370037558,MT3;SEMA6D;VIM;MBP,0.034247032214646256,GO_BP
GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT (GO_BP),4,128,8.97198295920538,0.0013423287774177663,MT3;BRINP1;SEMA6D;MBP,0.03481505882740373,GO_BP
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S (Reactome),3,59,14.7815371492292,0.001388798611389987,RPS6;RPS25;RPS11,0.03481505882740373,Reactome
GOBP_REGULATION_OF_RESPONSE_TO_FOOD (GO_BP),2,15,42.05543655383826,0.0013888146767051352,MT3;NPY,0.03481505882740373,GO_BP
GOCC_PARALLEL_FIBER_TO_PURKINJE_CELL_SYNAPSE (GO_CC),2,15,42.05543655383826,0.0013888146767051352,CNTN6;UNC13C,0.03481505882740373,GO_CC
GOBP_NEGATIVE_REGULATION_OF_AXONOGENESIS (GO_BP),3,61,14.272196236270943,0.0015292844401382161,MT3;SEMA6D;MBP,0.03790563454994275,GO_BP
GOCC_PRESYNAPTIC_MEMBRANE (GO_CC),4,136,8.42361841742454,0.0016772175783027466,ADCY8;CNTN6;GRM3;UNC13C,0.04034900138290326,GO_CC
GOBP_SENSORY_ORGAN_DEVELOPMENT (GO_BP),7,461,4.372415653420719,0.0016781910766049762,PBX3;VIM;BMPER;ITGA8;ADGRV1;RARB;CRB1,0.04034900138290326,GO_BP
GOBP_FOREBRAIN_DEVELOPMENT (GO_BP),6,339,5.077910978260709,0.0016827326052706708,ALK;CDK6;CNTNAP2;NPY;RARB;NRG1,0.04034900138290326,GO_BP
GOBP_ASTROCYTE_DIFFERENTIATION (GO_BP),3,64,13.571432194466695,0.0017562038518506985,MT3;CDK6;VIM,0.040642917311890916,GO_BP
GOMF_SCAFFOLD_PROTEIN_BINDING (GO_MF),3,64,13.571432194466695,0.0017562038518506985,VIM;GRM3;PLCG2,0.040642917311890916,GO_MF
GOBP_DENDRITE_SELF_AVOIDANCE (GO_BP),2,17,36.44069353096686,0.0017901603895917415,CNTN4;CNTN6,0.040642917311890916,GO_BP
GOBP_VOCALIZATION_BEHAVIOR (GO_BP),2,17,36.44069353096686,0.0017901603895917415,BRINP1;CNTNAP2,0.040642917311890916,GO_BP
GOCC_DYSTROPHIN_ASSOCIATED_GLYCOPROTEIN_COMPLEX (GO_CC),2,17,36.44069353096686,0.0017901603895917415,SGCD;SGCZ,0.040642917311890916,GO_CC
GOBP_RESPONSE_TO_INORGANIC_SUBSTANCE (GO_BP),7,467,4.314507139167237,0.0018055330446805574,MT3;ADCY8;MBP;ADGRV1;FOS;PLCG2;RYR2,0.040642917311890916,GO_BP
GOBP_GLYCOPROTEIN_METABOLIC_PROCESS (GO_BP),6,346,4.972371046542567,0.0018649703766975255,MT3;HS3ST5;GALNTL6;MGAT4C;ST6GALNAC3;GALNT13,0.04142053043209595,GO_BP
GOBP_GLYCOSYLATION (GO_BP),5,238,6.006988720254295,0.0019686755662292926,MT3;GALNTL6;MGAT4C;ST6GALNAC3;GALNT13,0.04142053043209595,GO_BP
GOCC_SMALL_RIBOSOMAL_SUBUNIT (GO_CC),3,67,12.926485846467669,0.002003106454519679,RPS6;RPS25;RPS11,0.04142053043209595,GO_CC
GOBP_NEGATIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY (GO_BP),2,18,34.1838300398998,0.00200906471270819,GRM3;ADGRV1,0.04142053043209595,GO_BP
GOBP_REGULATION_OF_APPETITE (GO_BP),2,18,34.1838300398998,0.00200906471270819,SLC22A3;NPY,0.04142053043209595,GO_BP
GOBP_STRIATUM_DEVELOPMENT (GO_BP),2,18,34.1838300398998,0.00200906471270819,CNTNAP2;RARB,0.04142053043209595,GO_BP
GOCC_ASTROCYTE_PROJECTION (GO_CC),2,18,34.1838300398998,0.00200906471270819,MT3;GRM3,0.04142053043209595,GO_CC
REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER (Reactome),2,18,34.1838300398998,0.00200906471270819,ALK;RPS6,0.04142053043209595,Reactome
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE (Reactome),2,18,34.1838300398998,0.00200906471270819,TUBB2A;TUBB2B,0.04142053043209595,Reactome
GOBP_SECOND_MESSENGER_MEDIATED_SIGNALING (GO_BP),5,242,5.904743388459591,0.0021165504621163205,SGCD;GUCY1A1;PLCG2;RYR2;NRG1,0.04244850413222985,GO_BP
GOCC_RIBONUCLEOPROTEIN_GRANULE (GO_CC),5,242,5.904743388459591,0.0021165504621163205,GHR;RPL28;RPS6;RPL6;RBFOX1,0.04244850413222985,GO_CC
REACTOME_AUTOPHAGY (Reactome),4,145,7.885239911044978,0.0021188236231994718,TUBB2A;TUBB2B;HSPA8;VIM,0.04244850413222985,Reactome
GOBP_CYCLIC_NUCLEOTIDE_BIOSYNTHETIC_PROCESS (GO_BP),2,19,32.15778003898599,0.0022400017618023596,ADCY8;GUCY1A1,0.04244850413222985,GO_BP
GOCC_GLYCOPROTEIN_COMPLEX (GO_CC),2,19,32.15778003898599,0.0022400017618023596,SGCD;SGCZ,0.04244850413222985,GO_CC
GOMF_POLYPEPTIDE_N_ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY (GO_MF),2,19,32.15778003898599,0.0022400017618023596,GALNTL6;GALNT13,0.04244850413222985,GO_MF
GOMF_RNA_POLYMERASE_II_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING (GO_MF),2,19,32.15778003898599,0.0022400017618023596,H3-3B;FOS,0.04244850413222985,GO_MF
GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DIFFERENTIATION (GO_BP),3,70,12.349447737063649,0.0022705908828663294,CDK6;NPY;RARB,0.04244850413222985,GO_BP
GOCC_GABA_ERGIC_SYNAPSE (GO_CC),3,70,12.349447737063649,0.0022705908828663294,KCND2;GUCY1A1;NRG1,0.04244850413222985,GO_CC
GOCC_INTRINSIC_COMPONENT_OF_PRESYNAPTIC_MEMBRANE (GO_CC),3,70,12.349447737063649,0.0022705908828663294,ADCY8;CNTN6;GRM3,0.04244850413222985,GO_CC
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM (KEGG),3,70,12.349447737063649,0.0022705908828663294,SGCD;ITGA8;RYR2,0.04244850413222985,KEGG
GOMF_CYCLASE_ACTIVITY (GO_MF),2,20,30.374274009814474,0.0024828809702798116,ADCY8;GUCY1A1,0.04602718840703584,GO_MF
GOCC_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE (GO_CC),4,153,7.460059450512284,0.0025736876380345066,KCND2;ADCY8;CNTN6;GRM3,0.047312957745867676,GO_CC
GOBP_GLIOGENESIS (GO_BP),5,254,5.617719194582845,0.0026089034668101484,MT3;CDK6;VIM;CRB1;NRG1,0.047563975601513944,GO_BP
GOBP_AMMONIUM_ION_METABOLIC_PROCESS (GO_BP),2,21,28.779928196348187,0.0027376122664981746,SLC22A3;ENPP6,0.047929941745198205,GO_BP
GOBP_NEGATIVE_REGULATION_OF_LYASE_ACTIVITY (GO_BP),2,21,28.779928196348187,0.0027376122664981746,GRM3;ADGRV1,0.047929941745198205,GO_BP
GOMF_PHOSPHORUS_OXYGEN_LYASE_ACTIVITY (GO_MF),2,21,28.779928196348187,0.0027376122664981746,ADCY8;GUCY1A1,0.047929941745198205,GO_MF
REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY (Reactome),2,21,28.779928196348187,0.0027376122664981746,HSPA8;VIM,0.047929941745198205,Reactome
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY (Reactome),2,21,28.779928196348187,0.0027376122664981746,TUBB2A;TUBB2B,0.047929941745198205,Reactome
GOBP_MESONEPHROS_DEVELOPMENT (GO_BP),3,76,11.332321232638638,0.002869566697014278,BASP1;BMPER;RARB,0.04975120590546152,GO_BP
GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT (GO_BP),4,158,7.217022852755982,0.0028896995548287024,MT3;BRINP1;SEMA6D;MBP,0.04975120590546152,GO_BP
GOCC_DISTAL_AXON (GO_CC),5,261,5.4634198354790096,0.0029318480361332716,HSPA8;BASP1;TENM2;NPY;UNC13C,0.04975120590546152,GO_CC
GOCC_POSTSYNAPTIC_MEMBRANE (GO_CC),5,261,5.4634198354790096,0.0029318480361332716,HSPA8;KCND2;TENM2;GRM3;GLRA3,0.04975120590546152,GO_CC
GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE (GO_BP),4,159,7.170323663143238,0.0029559419961619803,MT3;BMPER;NPY;NRG1,0.049777160637658996,GO_BP
GOBP_SUBPALLIUM_DEVELOPMENT (GO_BP),2,22,27.345736559125445,0.0030041060714003347,CNTNAP2;RARB,0.0501444736780885,GO_BP
GOBP_PALLIUM_DEVELOPMENT (GO_BP),4,160,7.1242315566321635,0.0030232162280987174,ALK;CDK6;CNTNAP2;NPY,0.0501444736780885,GO_BP
GOBP_POSITIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING (GO_BP),2,23,26.048004257000933,0.00328227329615803,PLCG2;NRG1,0.052416903898138786,GO_BP
GOBP_RESPONSE_TO_MUSCLE_STRETCH (GO_BP),2,23,26.048004257000933,0.00328227329615803,FOS;RYR2,0.052416903898138786,GO_BP
GOBP_STARTLE_RESPONSE (GO_BP),2,23,26.048004257000933,0.00328227329615803,CTNNA2;CSMD1,0.052416903898138786,GO_BP
GOMF_G_PROTEIN_ALPHA_SUBUNIT_BINDING (GO_MF),2,23,26.048004257000933,0.00328227329615803,RGS7;ADGRV1,0.052416903898138786,GO_MF
GOCC_ION_CHANNEL_COMPLEX (GO_CC),5,268,5.316665072255646,0.0032827844581240976,KCNQ5;KCND2;CNTNAP2;RYR2;GLRA3,0.052416903898138786,GO_CC
GOBP_CALCIUM_MEDIATED_SIGNALING (GO_BP),4,164,6.9427560653153515,0.003302787688957974,SGCD;PLCG2;RYR2;NRG1,0.052416903898138786,GO_BP
GOBP_SYNAPSE_ORGANIZATION (GO_BP),6,389,4.407250794551153,0.003332953182215899,CTNNA2;HSPA8;ADGRL3;IL1RAP;UNC13C;NRG1,0.05251781942834481,GO_BP
GOBP_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS (GO_BP),2,24,24.859773007708572,0.003572025339825906,GHR;RARB,0.055104111186405236,GO_BP
