gene_set,n_hits,set_size,odds_ratio,pval,hit_genes,padj,collection
GOBP_MIDBRAIN_DEVELOPMENT (GO_BP),3,77,20.87654178634898,5.297540125841514e-4,CKB;COX6B1;BASP1,0.016634275995142354,GO_BP
GOCC_DYSTROPHIN_ASSOCIATED_GLYCOPROTEIN_COMPLEX (GO_CC),2,17,67.50871147075763,5.46086679653785e-4,SGCD;SGCZ,0.0167288992596379,GO_CC
REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER (Reactome),2,18,63.22628299920352,6.135430884930264e-4,ALK;RPS6,0.017921165561563746,Reactome
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE (Reactome),2,18,63.22628299920352,6.135430884930264e-4,TUBB2A;TUBB2B,0.017921165561563746,Reactome
GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS (GO_BP),4,191,11.191226489097007,6.303193143095829e-4,DACH2;H3-3B;CSMD1;BASP1,0.017992751335746276,GO_BP
GOCC_GLYCOPROTEIN_COMPLEX (GO_CC),2,19,59.51790853245569,6.848268646379393e-4,SGCD;SGCZ,0.018832299516215484,GO_CC
GOCC_NEURON_TO_NEURON_SYNAPSE (GO_CC),5,345,7.803221123595645,6.897179759123506e-4,MT3;RPS25;RPL6;KCND2;ADCY8,0.018832299516215484,GO_CC
KEGG_GAP_JUNCTION (KEGG),3,86,18.614074796086186,7.315949255775835e-4,TUBB2A;TUBB2B;ADCY8,0.01955070694734989,KEGG
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS (Reactome),3,90,17.75450803779973,8.349992298452915e-4,TUBB2A;TUBB2B;ADCY8,0.021071037748077132,Reactome
REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY (Reactome),2,21,53.275987564302284,8.388151969775928e-4,HSPA8;VIM,0.021071037748077132,Reactome
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY (Reactome),2,21,53.275987564302284,8.388151969775928e-4,TUBB2A;TUBB2B,0.021071037748077132,Reactome
REACTOME_PROTEIN_FOLDING (Reactome),3,92,17.360454934805368,8.900026829042228e-4,TUBB2A;TUBB2B;RGS7,0.021918497445641255,Reactome
GOBP_STARTLE_RESPONSE (GO_BP),2,23,48.13936839250868,0.0010079294795028173,CTNNA2;CSMD1,0.02434537358183728,GO_BP
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC (Reactome),2,24,45.96029296594297,0.0010981208602474702,TUBB2A;TUBB2B,0.026023392461713635,Reactome
GOBP_GLIAL_CELL_DEVELOPMENT (GO_BP),3,100,15.919166332869365,0.001132863137176178,MT3;CDK6;VIM,0.02634955741283851,GO_BP
GOBP_SEX_DIFFERENTIATION (GO_BP),4,229,9.287848885431384,0.0012365611600019175,DACH2;H3-3B;CSMD1;BASP1,0.028238560308407424,GO_BP
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS (Reactome),2,26,42.151036664736104,0.0012896965048057197,TUBB2A;TUBB2B,0.028926050179213996,Reactome
GOBP_RESPONSE_TO_ISOQUINOLINE_ALKALOID (GO_BP),2,27,40.5096712673533,0.0013910506626751906,GHR;ADCY8,0.030123441936552402,GO_BP
REACTOME_GAP_JUNCTION_ASSEMBLY (Reactome),2,27,40.5096712673533,0.0013910506626751906,TUBB2A;TUBB2B,0.030123441936552402,Reactome
REACTOME_HEDGEHOG_OFF_STATE (Reactome),3,110,14.428751650742978,0.001490420752845859,TUBB2A;TUBB2B;ADCY8,0.031183285060408975,Reactome
GOCC_CELL_BODY_MEMBRANE (GO_CC),2,28,38.92957254777517,0.0014960957136109058,KCND2;ADCY8,0.031183285060408975,GO_CC
GOCC_RIBONUCLEOPROTEIN_GRANULE (GO_CC),4,242,8.775933915446663,0.0015144748317555314,GHR;RPL28;RPS6;RPL6,0.031183285060408975,GO_CC
GOBP_RESPONSE_TO_FOOD (GO_BP),2,29,37.48090826038525,0.0016048167144265524,GHR;MT3,0.03199444116380555,GO_BP
REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III (Reactome),2,29,37.48090826038525,0.0016048167144265524,TUBB2A;TUBB2B,0.03199444116380555,Reactome
GOBP_MEMORY (GO_BP),3,114,13.908624173960153,0.0016510812326877137,BRINP1;CSMD1;ADCY8,0.032402469191496384,GO_BP
GOBP_VENTRICULAR_SYSTEM_DEVELOPMENT (GO_BP),2,30,36.14078121981893,0.0017171987656496143,SEMA6D;CDK6,0.03267881287357448,GO_BP
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS (Reactome),2,30,36.14078121981893,0.0017171987656496143,TUBB2A;TUBB2B,0.03267881287357448,Reactome
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES (Reactome),4,253,8.38687589947365,0.001781453477784446,TUBB2A;TUBB2B;HSPA8;ADCY8,0.03289333037616345,Reactome
REACTOME_L1CAM_INTERACTIONS (Reactome),3,118,13.424956199398071,0.001822195118694612,TUBB2A;TUBB2B;HSPA8,0.03289333037616345,Reactome
GOCC_POLYSOMAL_RIBOSOME (GO_CC),2,31,34.880626366954445,0.0018332270114103835,RPL7A;RPL6,0.03289333037616345,GO_CC
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING (Reactome),2,31,34.880626366954445,0.0018332270114103835,TUBB2A;TUBB2B,0.03289333037616345,Reactome
GOBP_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY (GO_BP),3,120,13.184941569357447,0.0019117471707225328,GHR;MT3;ADCY8,0.0338190767102465,GO_BP
REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY (Reactome),2,32,33.72864252254807,0.0019528866393312277,HSPA8;VIM,0.03406702248611142,Reactome
GOBP_AXON_DEVELOPMENT (GO_BP),5,440,6.0772808031317425,0.0020234371376231853,CTNNA2;CNTN4;TUBB2B;MT3;SEMA6D,0.034814206093900284,GO_BP
GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT (GO_BP),3,127,12.441541023288249,0.002246648995089739,MT3;SEMA6D;VIM,0.03813231267341503,GO_BP
GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT (GO_BP),3,128,12.341591166948271,0.002297265443443015,MT3;BRINP1;SEMA6D,0.03847153862619236,GO_BP
GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH (GO_BP),4,278,7.613395819576107,0.0025066738196332264,GHR;MT3;SEMA6D;BASP1,0.0414260831244649,GO_BP
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS (GO_BP),3,137,11.509176776876286,0.00278487830783459,MT3;MALAT1;KCND2,0.045426066943379806,GO_BP
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION (Reactome),2,40,26.639217696660708,0.0030391302002732686,TUBB2A;TUBB2B,0.04828507129440961,Reactome
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION (Reactome),3,142,11.094673146317112,0.0030812802972668553,TUBB2A;TUBB2B;H3-3B,0.04828507129440961,Reactome
GOBP_RIBOSOME_BIOGENESIS (GO_BP),4,296,7.1404571578051685,0.003139992189347318,RPS6;RPS25;RPL7A;RPL6,0.04828507129440961,GO_BP
GOBP_NEGATIVE_REGULATION_OF_AXON_EXTENSION (GO_BP),2,41,25.958511431292116,0.003190812832353501,MT3;SEMA6D,0.04828507129440961,GO_BP
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN (Reactome),2,41,25.958511431292116,0.003190812832353501,TUBB2A;TUBB2B,0.04828507129440961,Reactome
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS (Reactome),2,41,25.958511431292116,0.003190812832353501,KCNQ5;KCND2,0.04828507129440961,Reactome
GOCC_PLASMA_MEMBRANE_PROTEIN_COMPLEX (GO_CC),5,493,5.4068212389462165,0.0033019074114714235,CTNNA2;KCNQ5;KCND2;SGCD;SGCZ,0.048866886627037046,GO_CC
REACTOME_SIGNALING_BY_HEDGEHOG (Reactome),3,146,10.782912826346028,0.003331854915072251,TUBB2A;TUBB2B;ADCY8,0.048866886627037046,Reactome
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS (Reactome),2,42,25.31172321449064,0.0033459810907047662,TUBB2A;TUBB2B,0.048866886627037046,Reactome
GOCC_GLUTAMATERGIC_SYNAPSE (GO_CC),4,313,6.741929958500998,0.0038313261156856957,HSPA8;KCND2;ADGRL3;ADCY8,0.055312018405761304,GO_CC
GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT (GO_BP),3,158,9.942259878495586,0.004157282736044713,MT3;BRINP1;SEMA6D,0.05889943285088406,GO_BP
REACTOME_RECYCLING_PATHWAY_OF_L1 (Reactome),2,47,22.491637245947665,0.004173606308701179,TUBB2A;TUBB2B,0.05889943285088406,Reactome
GOMF_CADHERIN_BINDING (GO_MF),4,324,6.5075023623205785,0.004329888026186071,CTNNA2;RPL7A;RPL6;HSPA8,0.060425992898774504,GO_MF
GOBP_REGULATION_OF_NEURON_DIFFERENTIATION (GO_BP),3,161,9.7526992482688,0.00438130638775113,CNTN4;ALK;BRINP1,0.06047165739577385,GO_BP
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC (Reactome),2,50,21.079163077839148,0.004711097590790759,TUBB2A;TUBB2B,0.06431672363079559,Reactome
GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION (GO_BP),3,169,9.281198755730598,0.005014122407459507,MT3;SEMA6D;VIM,0.06724543154702192,GO_BP
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION (KEGG),2,52,20.22934480710309,0.005086238851088442,TUBB2A;TUBB2B,0.06724543154702192,KEGG
REACTOME_INTRAFLAGELLAR_TRANSPORT (Reactome),2,52,20.22934480710309,0.005086238851088442,TUBB2A;TUBB2B,0.06724543154702192,Reactome
REACTOME_SIGNALING_BY_ALK_IN_CANCER (Reactome),2,54,19.45086359634042,0.005474700854561665,ALK;RPS6,0.07162733618051512,Reactome
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION (Hallmark),3,177,8.851079356680156,0.005699428199397766,SGCD;VIM;BASP1,0.07379878163343911,Hallmark
REACTOME_KINESINS (Reactome),2,57,18.393561587306973,0.006082127837344344,TUBB2A;TUBB2B,0.07795053636433158,Reactome
GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT (GO_BP),4,367,5.727527991675092,0.0066981274304805764,RPS6;H3-3B;CSMD1;BASP1,0.08438945418577774,GO_BP
GOBP_T_CELL_DIFFERENTIATION_IN_THYMUS (GO_BP),2,60,17.438403704344598,0.006718905588039629,RPS6;CDK6,0.08438945418577774,GO_BP
GOBP_NEGATIVE_REGULATION_OF_AXONOGENESIS (GO_BP),2,61,17.142282706355783,0.006937623489967755,MT3;SEMA6D,0.08627381290494555,GO_BP
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION (Reactome),3,192,8.14418766159452,0.007129764483926965,TUBB2A;TUBB2B;ADCY8,0.08779396266482616,Reactome
GOBP_GLIAL_CELL_DIFFERENTIATION (GO_BP),3,194,8.058336773484967,0.007335088380409027,MT3;CDK6;VIM,0.08944534957081299,GO_BP
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE (Reactome),2,67,15.557371669634668,0.008316799796958508,TUBB2A;TUBB2B,0.10044135139403736,Reactome
GOBP_CARBOHYDRATE_HOMEOSTASIS (GO_BP),3,204,7.654872757448911,0.008414261321574254,RPS6;CSMD1;ADCY8,0.10065059257045013,GO_BP
GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS (GO_BP),2,70,14.87033191854649,0.00904877219266358,RPL7A;RPL6,0.10621736330827529,GO_BP
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC (KEGG),2,70,14.87033191854649,0.00904877219266358,CTNNA2;SGCD,0.10621736330827529,KEGG
GOBP_NEURON_PROJECTION_GUIDANCE (GO_BP),3,213,7.324964979432271,0.009461378846819295,CNTN4;TUBB2B;SEMA6D,0.10888155383355252,GO_BP
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS (GO_BP),2,72,14.445430103464433,0.009552208211438743,RPS6;RPS25,0.10888155383355252,GO_BP
GOCC_SCHAFFER_COLLATERAL_CA1_SYNAPSE (GO_CC),2,72,14.445430103464433,0.009552208211438743,TUBB2B;ADCY8,0.10888155383355252,GO_CC
GOBP_POTASSIUM_ION_TRANSPORT (GO_BP),3,215,7.255507415608288,0.009703947846715123,KCNQ5;RGS7;KCND2,0.10888155383355252,GO_BP
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY (Reactome),2,73,14.242081591472923,0.009808523065415565,TUBB2A;TUBB2B,0.10888155383355252,Reactome
GOBP_POSITIVE_REGULATION_OF_GROWTH (GO_BP),3,216,7.221274384790554,0.009826587502554775,GHR;H3-3B;BASP1,0.10888155383355252,GO_BP
GOBP_RESPONSE_TO_EXTRACELLULAR_STIMULUS (GO_BP),4,411,5.099639159935705,0.009882561414828812,GHR;SLC22A3;MT3;HSPA8,0.10888155383355252,GO_BP
GOBP_POSITIVE_REGULATION_OF_KINASE_ACTIVITY (GO_BP),4,415,5.049376949560746,0.01021323399812665,GHR;ALK;MT3;ADCY8,0.11089600854379009,GO_BP
GOBP_HIPPOCAMPUS_DEVELOPMENT (GO_BP),2,75,13.85231491478526,0.010330281050655607,ALK;CDK6,0.11089600854379009,GO_BP
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT (Reactome),2,75,13.85231491478526,0.010330281050655607,TUBB2A;TUBB2B,0.11089600854379009,Reactome
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS (GO_BP),4,418,5.012291331084338,0.01046591143126877,RPS6;RPS25;RPL7A;RPL6,0.11090164046924594,GO_BP
GOBP_DENDRITE_DEVELOPMENT (GO_BP),3,222,7.019514003812516,0.010581480317021254,CTNNA2;ALK;CSMD3,0.11090164046924594,GO_BP
GOCC_ROUGH_ENDOPLASMIC_RETICULUM (GO_CC),2,76,13.665420868293634,0.01059569813400439,MT3;RPL6,0.11090164046924594,GO_CC
KEGG_DILATED_CARDIOMYOPATHY (KEGG),2,78,13.30650430284277,0.011135543653282025,SGCD;ADCY8,0.11558878370679523,KEGG
GOMF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY (GO_MF),2,84,12.325289961104021,0.012826245128750233,KCNQ5;KCND2,0.13097369009520562,GO_MF
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING (Reactome),2,84,12.325289961104021,0.012826245128750233,HSPA8;VIM,0.13097369009520562,Reactome
GOCC_POTASSIUM_CHANNEL_COMPLEX (GO_CC),2,85,12.176402822812646,0.013118272903336574,KCNQ5;KCND2,0.1328754094079898,GO_CC
GOBP_OOGENESIS (GO_BP),2,87,11.889141202030018,0.013710995257939847,RPS6;H3-3B,0.1366746828886702,GO_BP
GOBP_RESPONSE_TO_ALKALOID (GO_BP),2,87,11.889141202030018,0.013710995257939847,GHR;ADCY8,0.1366746828886702,GO_BP
GOBP_CELLULAR_RESPONSE_TO_LIPID (GO_BP),4,457,4.5743812129742745,0.01412603894083913,HSPA8;BRINP1;ADCY8;VIM,0.13970318826530667,GO_BP
GOCC_CLATHRIN_COATED_VESICLE_MEMBRANE (GO_CC),2,90,11.482734274645749,0.014621557615531406,HSPA8;ADCY8,0.14347403410240192,GO_CC
GOBP_GLIOGENESIS (GO_BP),3,254,6.118552562197252,0.015168135406837294,MT3;CDK6;VIM,0.14768355093788868,GO_BP
GOCC_PRESYNAPSE (GO_CC),4,469,4.454217856080865,0.015396900042970924,SLC22A3;MT3;HSPA8;ADCY8,0.1477661323393931,GO_CC
GOBP_DEVELOPMENT_OF_PRIMARY_FEMALE_SEXUAL_CHARACTERISTICS (GO_BP),2,93,11.10312006796062,0.015557595489013828,DACH2;CSMD1,0.1477661323393931,GO_BP
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES (Reactome),2,93,11.10312006796062,0.015557595489013828,TUBB2A;TUBB2B,0.1477661323393931,Reactome
GOBP_RRNA_METABOLIC_PROCESS (GO_BP),3,257,6.045623298794802,0.015647209873518537,RPS6;RPS25;RPL7A,0.1477661323393931,GO_BP
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP (Reactome),2,94,10.983539804338008,0.01587521157766296,H3-3B;CDK6,0.1484794508731223,Reactome
GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH (GO_BP),2,95,10.865122866018321,0.01619560889300777,MT3;SEMA6D,0.1484794508731223,GO_BP
GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT (GO_BP),2,95,10.865122866018321,0.01619560889300777,ALK;CSMD3,0.1484794508731223,GO_BP
REACTOME_POTASSIUM_CHANNELS (Reactome),2,95,10.865122866018321,0.01619560889300777,KCNQ5;KCND2,0.1484794508731223,Reactome
GOBP_LIMBIC_SYSTEM_DEVELOPMENT (GO_BP),2,96,10.749216096693816,0.016518775187253518,ALK;CDK6,0.14926317723158575,GO_BP
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC (Reactome),2,96,10.749216096693816,0.016518775187253518,TUBB2A;TUBB2B,0.14926317723158575,Reactome
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT (Reactome),2,97,10.635739688367202,0.016844698249428428,TUBB2A;TUBB2B,0.15112100715201504,Reactome
GOBP_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY (GO_BP),4,496,4.205329239660307,0.01851518785505771,GHR;ALK;MT3;ADCY8,0.15453620344078856,GO_BP
GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH (GO_BP),2,102,10.09885584953626,0.018515240260901872,MT3;SEMA6D,0.15453620344078856,GO_BP
GOBP_RESPONSE_TO_OXYGEN_LEVELS (GO_BP),3,275,5.641837083958954,0.018700629150346326,MT3;MALAT1;KCND2,0.15453620344078856,GO_BP
GOCC_PLASMA_MEMBRANE_RAFT (GO_CC),2,103,9.999177911452826,0.018857449550406174,KCND2;ADCY8,0.15453620344078856,GO_CC
GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS (GO_BP),4,500,4.171258436541903,0.019008210771432936,GHR;MT3;HSPA8;ADCY8,0.15453620344078856,GO_BP
GOBP_COGNITION (GO_BP),3,280,5.539699211452873,0.01960347983861032,BRINP1;CSMD1;ADCY8,0.15453620344078856,GO_BP
GOBP_FEMALE_SEX_DIFFERENTIATION (GO_BP),2,106,9.710700410146442,0.019900063661136367,DACH2;CSMD1,0.15453620344078856,GO_BP
GOMF_PROTEIN_HETERODIMERIZATION_ACTIVITY (GO_MF),3,283,5.4797594461297985,0.020156638123613506,TUBB2B;H3-3B;ADCY8,0.15453620344078856,GO_MF
GOBP_CAMP_BIOSYNTHETIC_PROCESS (GO_BP),1,10,55.20600946025284,0.020239244455914407,ADCY8,0.15453620344078856,GO_BP
