pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION (Reactome),1.1136683206723224e-29,8.85700415430698e-26,1.417275902636069,0.7279624218294714,3.0110734807833497,92,RPL23A;RPL27A;UBA52;RPL27;EEF1A1;RPS11;RPS20;RPS9;RPS17;RPL14;RPS19;RPL21;RPL9;RPL13;RPS24;RPL29;RPL35;EEF1B2;RPL13A;RPL19;RPL31;FAU;RPS3A;RPS27;EEF1G;RPS15;RPS26;RPS18;RPL38;RPL24;RPS21;RPL18A;RPS16;RPL6;RPS8;RPL7;RPLP2;RPL32;RPL36;RPL23;EEF2;RPL12;RPL5;RPL41;RPL15;RPL22;RPL36AL;RPS29;RPL7A;RPL4;RPS6;RPL10A;RPS13;RPL37;RPL11;RPLP1;RPS3;RPL30;RPS2;RPL8;RPL35A;RPS27A;RPS23;RPL17;RPL34;RPL3;RPS5;RPS7;EEF1A2;RPL37A;RPL18;RPL26;RPL36A;RPS28;RPL39;RPS4X;RPS25;RPS12;RPL10;RPSA;RPS10;RPS15A;EEF1D;RPS4Y1;RPS14;RPLP0;RPL28,EN-L6b
KEGG_RIBOSOME (KEGG),1.6139935661488621e-28,6.41804541579095e-25,1.3877460830534856,0.7338411598995529,3.014939782779452,86,RPL23A;RPL27A;UBA52;RPL27;RPS11;RPS20;RPS9;RPS17;RPL14;RPS19;RPL21;RPL9;RPL13;RPS24;RPL29;RPL35;RPL13A;RPL19;RPL31;FAU;RPS3A;RPS27;RPS15;RPS26;RPS18;RPL38;RPL24;RPS21;RPL18A;RPS16;RPL6;RPS8;RPL7;RPLP2;RPL32;RPL36;RPL23;RPL12;RPL5;RSL24D1;RPL41;RPL15;RPL22;RPL36AL;RPS29;RPL7A;RPL4;RPS6;RPL10A;RPS13;RPL37;RPL11;RPLP1;RPS3;RPL30;RPS2;RPL8;RPL35A;RPS27A;RPS23;RPL17;RPL34;RPL3;RPS5;RPS7;RPL37A;RPL18;RPL26;RPL36A;RPS28;RPL39;RPS4X;RPS25;RPS12;RPL10;RPSA;RPS10;RPS15A,EN-L6b
GOCC_CYTOSOLIC_RIBOSOME (GO_CC),8.338839552791986e-25,2.2106263654451555e-21,1.2871036723014444,0.6722200137177055,2.7968302173738135,97,RPL23A;RPL27A;UBA52;RPL27;RPS11;RPS20;RPS9;RPS17;RPL14;RPS19;RPL21;RPL9;RPL13;RPS24;RPL29;RPL35;RPL13A;RPL19;RPL31;RPS3A;RPS27;RPS15;RPS26;RPS18;RPL38;RPL24;RPS21;RPL18A;RPS16;RPL6;RPS8;RPL7;RPLP2;RPL32;RPL36;RPL23;RPL12;RPL5;RPL41;RPL15;RPL22;RPL36AL;RPS29;RPL7A;RPL4;RPS6;RPL10A;RPS13;HBA2;RPL37;RPL11;RPLP1;RPS3;RPL30;RPS2;RPL8;RPL35A;RPS27A;RPS23;RPL17;RPL34;RPL3;RPS5;RPS7;RPL37A;ISG15;RPL18;RPL26;RPL36A;RPS28;RPL39;RPS4X;RPS25;RPS12;RPL10;RPSA;RPS10;RPS15A;RPS4Y1;RPS14;RPLP0;RPL28,EN-L6b
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY (Reactome),1.0543722004890622e-23,2.0497615998983608e-20,1.2627398854791587,0.6550258378782701,2.7335738121518154,100,RPL23A;RPL27A;UBA52;RPL27;RPS11;RPS20;RPS9;RPS17;RPL14;RPS19;RPL21;RPL9;RPL13;RPS24;RPL29;RPL35;RPL13A;RPL19;RPL31;FAU;RPS3A;RPS27;RPS15;RPS26;RPS18;RPL38;RPL24;RPS21;RPL18A;RPS16;RPL6;RPS8;RPL7;RPLP2;RPL32;RPL36;RPL23;RPL12;RPL5;RPL41;RPL15;RPL22;RPL36AL;RPS29;RPL7A;RPL4;RPS6;RPL10A;RPS13;RPL37;RPL11;RPLP1;RPS3;RPL30;RPS2;RPL8;RPL35A;RPS27A;RPS23;RPL17;RPL34;RPL3;RPS5;RPS7;RPL37A;RPL18;RPL26;RPL36A;RPS28;RPL39;RPS4X;RPS25;RPS12;RPL10;RPSA;RPS10;DDIT3;RPS15A;RPS4Y1;RPS14;CEBPB;RPLP0;RPL28,EN-L6b
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE (Reactome),1.2886719476287948e-23,2.0497615998983608e-20,1.2627398854791587,0.6368933768968992,2.6866275187547357,111,RPL23A;RPL27A;UBA52;RPL27;RPS11;RPS20;RPS9;RPS17;RPL14;RPS19;RPL21;RPL9;RPL13;RPS24;RPL29;RPL35;RPL13A;RPL19;RPL31;FAU;RPS3A;RPS27;RPS15;RPS26;RPS18;RPL38;RPL24;RPS21;RPL18A;RPS16;RPL6;RPS8;RPL7;RPLP2;RPL32;SRP14;RPL36;RPL23;RPL12;RPL5;RPL41;RPL15;RPL22;RPL36AL;RPS29;RPL7A;RPL4;RPS6;RPL10A;RPS13;RPL37;RPL11;RPLP1;SPCS1;RPS3;RPL30;SEC11C;SSR4;RPS2;RPL8;RPL35A;RPS27A;RPS23;RPL17;RPL34;RPL3;RPS5;RPS7;SRP9;RPL37A;RPL18;RPL26;RPL36A;RPS28;SSR2;RPL39;RPS4X;RPS25;RPS12;RPL10;RPSA;SEC61B;RPS10;RPS15A;RPS4Y1;RPS14;DDOST;RPLP0;RPL28,EN-L6b
REACTOME_NONSENSE_MEDIATED_DECAY_NMD (Reactome),1.221883613218093e-22,1.6196067293205823e-19,1.229504056608731,0.6227669903412018,2.6332419099080218,114,RPL23A;RPL27A;UBA52;RPL27;RPS11;RPS20;RPS9;RPS17;RPL14;RPS19;RPL21;RPL9;RPL13;RPS24;RPL29;RPL35;RPL13A;RPL19;RPL31;FAU;RPS3A;RPS27;RPS15;RPS26;RPS18;RPL38;RPL24;RPS21;RPL18A;RPS16;RPL6;RPS8;RPL7;PABPC1;RPLP2;RPL32;PPP2R2A;RPL36;RPL23;RPL12;NCBP2;RPL5;RPL41;RPL15;RPL22;RPL36AL;RPS29;RPL7A;RPL4;RPS6;RPL10A;RPS13;RPL37;UPF2;RPL11;RPLP1;RPS3;RPL30;RPS2;RPL8;RPL35A;RPS27A;RPS23;RPL17;RPL34;SMG6;RPL3;RPS5;RPS7;RPL37A;RPL18;RPL26;RPL36A;UPF3A;RPS28;RPL39;RPS4X;RPS25;RPS12;RPL10;RPSA;RPS10;RPS15A;RPS4Y1;RPS14;RPLP0;UPF3B;RPL28,EN-L6b
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION (Reactome),1.0039405340545733e-21,1.1406198667622886e-18,1.2039752407526414,0.6075921788600356,2.577924510969129,118,RPL23A;RPL27A;UBA52;RPL27;RPS11;RPS20;RPS9;RPS17;RPL14;RPS19;RPL21;RPL9;RPL13;RPS24;RPL29;RPL35;RPL13A;RPL19;RPL31;FAU;RPS3A;RPS27;RPS15;RPS26;RPS18;RPL38;RPL24;RPS21;RPL18A;RPS16;RPL6;RPS8;RPL7;PABPC1;RPLP2;RPL32;EIF4EBP1;RPL36;RPL23;RPL12;RPL5;RPL41;RPL15;RPL22;RPL36AL;RPS29;RPL7A;RPL4;RPS6;EIF3C;RPL10A;RPS13;RPL37;RPL11;RPLP1;RPS3;RPL30;RPS2;RPL8;RPL35A;RPS27A;RPS23;RPL17;RPL34;RPL3;EIF1AX;RPS5;RPS7;RPL37A;RPL18;RPL26;EIF5;RPL36A;EIF4A2;RPS28;RPL39;RPS4X;EIF4A1;RPS25;RPS12;RPL10;RPSA;RPS10;RPS15A;EIF3D;RPS4Y1;RPS14;EIF3L;RPLP0;RPL28,EN-L6b
REACTOME_SELENOAMINO_ACID_METABOLISM (Reactome),1.2311309817332855e-20,1.2238980872156025e-17,1.1778932614941966,0.6051659754561594,2.561011385556174,115,RPL23A;RPL27A;UBA52;RPL27;RPS11;RPS20;RPS9;RPS17;RPL14;RPS19;RPL21;RPL9;RPL13;RPS24;RPL29;RPL35;RPL13A;RPL19;RPL31;FAU;RPS3A;DARS1;RPS27;RPS15;RPS26;RPS18;RPL38;RPL24;RPS21;RPL18A;RPS16;RPL6;RPS8;RPL7;RPLP2;RPL32;RPL36;RPL23;RPL12;RPL5;RPL41;RPL15;RPL22;RPL36AL;RPS29;RPL7A;RPL4;RPS6;RPL10A;RPS13;RPL37;RPL11;RPLP1;RPS3;PAPSS2;RPL30;RPS2;RPL8;RPL35A;RPS27A;RPS23;RPL17;RPL34;RPL3;CBS;RPS5;RPS7;SCLY;NNMT;RPL37A;RPL18;RPL26;RPL36A;RPS28;RPL39;RPS4X;RPS25;RPS12;RPL10;RPSA;RPS10,EN-L6b
GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT (GO_CC),1.836810420118551e-18,1.6231281412447595e-15,1.1053365773140096,0.7312023634703213,2.8421066767861825,55,RPL23A;RPL27A;UBA52;RPL27;RPL14;RPL21;RPL9;RPL13;RPL29;RPL35;RPL13A;RPL19;RPL31;RPL38;RPL24;RPL18A;RPL6;RPL7;RPLP2;RPL32;RPL36;RPL23;RPL12;RPL5;RPL41;RPL15;RPL22;RPL36AL;RPL7A;RPL4;RPL10A;RPL37;RPL11;RPLP1;RPL30;RPL8;RPL35A;RPL17;RPL34;RPL3;RPL37A;RPL18;RPL26;RPL36A;RPL39,EN-L6b
GOCC_POSTSYNAPTIC_MEMBRANE (GO_CC),2.7455802697554003e-17,2.1365825768418643e-14,1.0768681926198325,0.44691919859080903,2.015547199725779,261,CACNG5;KCTD8;KCTD16;IL1RAPL1;DRD3;GABRA4;SLC6A1;LRRTM2;UTRN;DRD2;GRIA1;SHISA6;NLGN4Y;SLITRK1;CACNG3;GRM7;DGKB;KCND2;FLRT3;ADORA2A;GABRB3;KCNH1;DCC;SLC6A4;ERBB4;NETO1;CNKSR2;GABRA2;IGSF9B;GRIK1;OPRD1;SORCS2;TENM2;CLSTN2;FXYD6;DRD1;CACNA1C;KCTD12;GABRG1;EPHA7;GABRB1;GLRA3;ADAM22;GRIN3A;LRRC4C;COL13A1;SLC30A1;CNIH2;RGS9;LRFN2;LIN7A;STRN;NLGN4X;GRID2;PRRT2;NPTN;GRIN2D;NRCAM;HIP1;HTR2A;NRGN;DBN1;RPH3A;HSPA8;GRIK2;EPHA4;ATP2B2;SYNDIG1;DNM2;GRM2;SHISA7;KCNA1;GSG1L;GRIP1;NLGN1;GABRA5;ADRA2A;KCNC3;KCNC2;RGS7BP;PRR7;DTNBP1;GRID1;LRRTM1;GRIK3;SLITRK3;CHRNA5;GRIN2A;SHISA8;GPHN;ADRA1A;LRRTM4;GABRA6;GABRA1;DNM3;CHRNA7;CSPG5;ABHD17A;SHISA9;GLRA2;SHC4;CLSTN1;ITGB3;DMD;CDH2;GRM5;SORCS3;CDH10;GABRG3;TAMALIN;SSPN;SHANK2;ADORA1;FARP1;NRP2;CACNG4;GRIA4;NECTIN3;CHRM1;GABRA3;NTRK3;CHRM5;PTPRO;CHRM3;NRP1;IQSEC3;CACNG2;SNTA1;GRM3;EFNB2;ATP6AP2;PLPPR4;DLG2;IGSF21;CNTN2;LRRC4;MAGEE1;GRM1;GABRR1;GABRB2;CEL;CHRNA4;GRIP2;LRFN4;GABRR2;LRRTM3;CHRNB4;SLC8A1;GRIK4;LRRC4B;LRFN3;KCNMA1;CACNG8,EN-L6b
