pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS (Reactome),1e-50,7.972e-47,NA,-0.6424352735782475,-1.2029102223849182,10,GPR17;CYSLTR1;PTGIR;TBXA2R;PTGDR;LTB4R;CYSLTR2;PTGER4;PTGFR;PTGER3,IN-MGE-Immature
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION (Reactome),1.6405956449503586e-27,6.5394142407721295e-24,1.3575740855908005,0.9140703730508388,2.002581629405684,92,RPS8;RPL37A;RPS29;RPS27;RPL10;RPS21;RPL41;EEF1A1;RPL35A;RPS15A;RPL36A;RPS14;RPS2;RPL10A;RPL32;RPL3;RPL13;RPLP2;RPL7;RPS23;RPL13A;RPL30;RPL19;RPS25;RPS28;RPS18;RPL9;RPL11;RPS15;RPL18;RPS12;RPL18A;RPL27A;RPL21;RPS6;RPL38;RPL36;RPS24;RPS11;RPL15;RPL28;RPS26;RPL26;RPL23;RPS13;FAU;RPL17;RPL34;RPL27;RPL29;RPL39;RPL24;RPS19;RPS5;EEF1G;RPL6;RPS3A;RPS27A;RPS16;RPLP1;RPL37;RPLP0;RPS10;RPS4X;RPL22;RPS20;RPL35;RPS17;RPL23A;RPL8;EEF1B2;RPS9;RPL31;RPL12;RPL5;EEF2;EEF1A2;UBA52;RPL7A;RPL14;RPS7;RPS3,IN-MGE-Immature
KEGG_RIBOSOME (KEGG),5.177769548416226e-26,1.3759059613324717e-22,1.3188887960758697,0.9136610321921207,1.9964107585978441,86,RPS8;RPL37A;RPS29;RPS27;RPL10;RPS21;RPL41;RPL35A;RPS15A;RPL36A;RPS2;RPL10A;RPL32;RPL3;RPL13;RPLP2;RPL7;RPS23;RPL13A;RPL30;RPL19;RPS25;RPS28;RPS18;RPL9;RPL11;RPS15;RPL18;RPS12;RPL18A;RPL27A;RPL21;RPS6;RPL38;RPL36;RPS24;RPS11;RPL15;RPL28;RPS26;RPL26;RPL23;RPS13;FAU;RPL17;RPL34;RPL27;RPL29;RPL39;RPL24;RPS19;RPS5;RPL6;RPS3A;RPS27A;RPS16;RPLP1;RPL37;RPLP0;RPS10;RPS4X;RPL22;RPS20;RPL35;RPS17;RPL23A;RPL8;RPS9;RPL31;RPL12;RPL5;UBA52;RPL7A;RPL14;RPS7;RPS3,IN-MGE-Immature
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY (Reactome),1.5721361652935523e-25,3.1332673774300496e-22,1.3110147627406066,0.8652304320371075,1.9017298168580024,100,RPS8;RPL37A;RPS29;RPS27;RPL10;RPS21;RPL41;RPL35A;RPS15A;RPL36A;RPS14;RPS2;RPL10A;RPL32;RPL3;RPL13;RPLP2;RPL7;RPS23;RPL13A;RPL30;RPL19;RPS25;RPS28;RPS18;RPL9;RPL11;RPS15;RPL18;RPS12;RPL18A;RPL27A;RPL21;RPS6;RPL38;RPL36;RPS24;RPS11;RPL15;RPL28;RPS26;RPL26;RPL23;RPS13;FAU;RPL17;RPL34;RPL27;RPL29;RPL39;RPL24;RPS19;RPS5;RPL6;RPS3A;RPS27A;RPS16;RPLP1;RPL37;RPLP0;RPS10;RPS4X;RPL22;RPS20;RPL35;RPS17;RPL23A;RPL8;RPS9;RPL31;RPL12;RPL5;UBA52;RPL7A;RPL14;RPS7;RPS3,IN-MGE-Immature
GOCC_CYTOSOLIC_RIBOSOME (GO_CC),2.5654730691698367e-24,4.090390261484388e-21,1.2790339772504933,0.8633951294493732,1.8953723197406855,97,RPS8;RPL37A;RPS29;RPS27;RPL10;RPS21;RPL41;RPL35A;RPS15A;RPL36A;RPS14;RPS2;RPL10A;RPL32;RPL3;RPL13;RPLP2;RPL7;RPS23;RPL13A;RPL30;RPL19;RPS25;RPS28;RPS18;RPL9;RPL11;RPS15;RPL18;RPS12;RPL18A;RPL27A;RPL21;RPS6;RPL38;RPL36;RPS24;RPS11;RPL15;RPL28;RPS26;RPL26;RPL23;RPS13;RPL17;RPL34;RPL27;RPL29;RPL39;RPL24;RPS19;RPS5;RPL6;RPS3A;RPS27A;RPS16;RPLP1;RPL37;RPLP0;RPS10;RPS4X;RPL22;RPS20;RPL35;RPS17;RPL23A;RPL8;RPS9;RPL31;RPL12;RPL5;UBA52;RPL7A;RPL14;RPS7;RPS3,IN-MGE-Immature
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE (Reactome),5.245955730855334e-24,6.970126514396454e-21,1.270913044496187,0.8176608719639116,1.804466068865514,111,RPS8;RPL37A;RPS29;RPS27;RPL10;RPS21;RPL41;RPL35A;RPS15A;RPL36A;RPS14;RPS2;RPL10A;RPL32;RPL3;RPL13;RPLP2;RPL7;RPS23;RPL13A;RPL30;RPL19;RPS25;RPS28;RPS18;RPL9;RPL11;RPS15;RPL18;RPS12;RPL18A;RPL27A;RPL21;RPS6;RPL38;RPL36;RPS24;RPS11;RPL15;RPL28;RPS26;RPL26;RPL23;RPS13;FAU;RPL17;RPL34;RPL27;RPL29;RPL39;RPL24;RPS19;RPS5;RPL6;RPS3A;RPS27A;RPS16;RPLP1;RPL37;RPLP0;RPS10;RPS4X;RPL22;RPS20;SEC61B;RPL35;RPS17;SRP14;RPL23A;RPL8;RPS9;RPL31;RPL12;RPL5;UBA52;RPL7A;RPL14;RPS7;RPS3,IN-MGE-Immature
REACTOME_NONSENSE_MEDIATED_DECAY_NMD (Reactome),8.025807931382593e-24,9.140248689854575e-21,1.2627398854791587,0.8154898194558514,1.801317093640398,114,RPS8;RPL37A;RPS29;RPS27;RPL10;RPS21;RPL41;RPL35A;RPS15A;RPL36A;RPS14;RPS2;RPL10A;RPL32;RPL3;RPL13;RPLP2;RPL7;RPS23;RPL13A;RPL30;RPL19;RPS25;RPS28;RPS18;RPL9;RPL11;RPS15;RPL18;RPS12;RPL18A;RPL27A;RPL21;RPS6;RPL38;RPL36;RPS24;RPS11;RPL15;RPL28;RPS26;RPL26;RPL23;RPS13;FAU;RPL17;RPL34;RPL27;RPL29;RPL39;RPL24;RPS19;RPS5;RPL6;RPS3A;RPS27A;RPS16;RPLP1;RPL37;RPLP0;RPS10;RPS4X;RPL22;RPS20;RPL35;RPS17;PABPC1;RPL23A;RPL8;RPS9;RPL31;RPL12;RPL5;GSPT2;UBA52;RPL7A;RPL14;RPS7;RPS3,IN-MGE-Immature
REACTOME_SELENOAMINO_ACID_METABOLISM (Reactome),2.481398678768492e-23,2.4727137833928023e-20,1.2545134794370567,0.8126226707311878,1.7956573312439241,115,RPS8;RPL37A;RPS29;RPS27;RPL10;RPS21;RPL41;RPL35A;RPS15A;RPL36A;RPS14;RPS2;RPL10A;RPL32;RPL3;RPL13;RPLP2;RPL7;RPS23;RPL13A;RPL30;RPL19;RPS25;RPS28;RPS18;RPL9;RPL11;RPS15;RPL18;RPS12;RPL18A;RPL27A;RPL21;RPS6;RPL38;RPL36;RPS24;RPS11;RPL15;RPL28;RPS26;RPL26;RPL23;RPS13;FAU;RPL17;RPL34;RPL27;RPL29;RPL39;RPL24;RPS19;RPS5;RPL6;RPS3A;RPS27A;RPS16;RPLP1;RPL37;RPLP0;RPS10;RPS4X;RPL22;RPS20;RPL35;RPS17;RPL23A;RPL8;RPS9;RPL31;PAPSS2;RARS1;RPL12;RPL5;UBA52;RPL7A;RPL14;RPS7;GSR;RPS3;AIMP1;SEPHS2;NNMT,IN-MGE-Immature
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION (Reactome),2.7116992000825045e-21,2.4019628914508585e-18,1.1953444825884847,0.7832268019533984,1.7322824870377485,118,RPS8;RPL37A;RPS29;RPS27;RPL10;RPS21;RPL41;RPL35A;RPS15A;RPL36A;RPS14;RPS2;RPL10A;RPL32;RPL3;RPL13;RPLP2;RPL7;RPS23;RPL13A;RPL30;RPL19;RPS25;RPS28;RPS18;RPL9;RPL11;RPS15;RPL18;RPS12;RPL18A;RPL27A;RPL21;RPS6;RPL38;RPL36;RPS24;RPS11;RPL15;RPL28;RPS26;RPL26;RPL23;RPS13;FAU;RPL17;RPL34;RPL27;RPL29;RPL39;RPL24;RPS19;RPS5;RPL6;RPS3A;RPS27A;RPS16;RPLP1;RPL37;RPLP0;RPS10;RPS4X;RPL22;RPS20;RPL35;RPS17;PABPC1;RPL23A;RPL8;RPS9;RPL31;RPL12;RPL5;UBA52;RPL7A;RPL14;RPS7;RPS3;EIF4EBP1,IN-MGE-Immature
REACTOME_CELLULAR_RESPONSE_TO_STARVATION (Reactome),1.2117434961109478e-20,9.660019150996477e-18,1.1778932614941966,0.7233426080269733,1.6129770720464143,152,RPS8;RPL37A;RPS29;RPS27;RPL10;RPS21;RPL41;RPL35A;RPS15A;RPL36A;RPS14;RPS2;RPL10A;RPL32;RPL3;RPL13;RPLP2;RPL7;RPS23;RPL13A;RPL30;RPL19;RPS25;RPS28;RPS18;RPL9;RPL11;RPS15;RPL18;RPS12;RPL18A;RPL27A;RPL21;RPS6;RPL38;RPL36;RPS24;RPS11;RPL15;RPL28;RPS26;RPL26;RPL23;RPS13;FAU;RPL17;RPL34;RPL27;RPL29;RPL39;RPL24;RPS19;RPS5;RPL6;RPS3A;RPS27A;RPS16;RPLP1;RPL37;RPLP0;RPS10;RPS4X;RPL22;RPS20;RPL35;RPS17;RPL23A;RPL8;RPS9;RPL31;RPL12;RPL5;UBA52;RPL7A;ATP6V1F;RPL14;RPS7,IN-MGE-Immature
