gene_set,n_hits,set_size,odds_ratio,pval,hit_genes,padj,collection
GOMF_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY (GO_MF),3,278,16.13566112429882,0.0012610197855154335,SLC25A6;GABRB1;SLC26A3,0.023124387402873585,GO_MF
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES (Reactome),2,68,42.719903325796444,0.0012789165211913403,H4C3;RPS2,0.023124387402873585,Reactome
GOBP_REGULATION_OF_PROTEIN_STABILITY (GO_BP),3,280,16.018192279142237,0.0012872422411142352,RPL11;SOX4;RPL23,0.023124387402873585,GO_BP
GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DIFFERENTIATION (GO_BP),2,70,41.52813230363287,0.001354558634189627,SOX4;TUBB,0.023906771684118682,GO_BP
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS (GO_BP),2,72,40.320944008872075,0.0014322991861084346,RPL11;RPL23,0.024842982434915263,GO_BP
GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING (GO_MF),3,299,14.981948574503468,0.0015536918550793034,RPL11;RPL23;TUBB,0.026491762817114902,GO_MF
REACTOME_SIGNALING_BY_WNT (Reactome),3,301,14.880594963903722,0.0015835981187343393,H4C3;SOX4;PRKG1,0.02655166179077909,Reactome
GOMF_ENZYME_INHIBITOR_ACTIVITY (GO_MF),3,304,14.731095482576833,0.0016291338965286617,RPL11;RPL23;RACK1,0.026867355736193997,GO_MF
GOCC_CELL_PROJECTION_MEMBRANE (GO_CC),3,315,14.207528123612697,0.0018031260153411016,PLCG2;EEF1A1;SLC26A3,0.029257173732792713,GO_CC
GOMF_ANTIPORTER_ACTIVITY (GO_MF),2,84,34.38580423698798,0.001942469265603598,SLC25A6;SLC26A3,0.03071184497797987,GO_MF
GOMF_CADHERIN_BINDING (GO_MF),3,324,13.794138552941018,0.001953835068181622,RPS2;RPL34;RACK1,0.03071184497797987,GO_MF
GOBP_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORT (GO_BP),2,85,33.95347870702874,0.0019883424664023067,GABRB1;SLC26A3,0.03077342340308801,GO_BP
KEGG_GAP_JUNCTION (KEGG),2,86,33.5950797224868,0.0020347289239109577,TUBB;PRKG1,0.03101420147658217,KEGG
GOCC_RUFFLE_MEMBRANE (GO_CC),2,92,31.3385197275569,0.0023237840729326722,PLCG2;EEF1A1,0.034891444438362215,GO_CC
GOBP_CHLORIDE_TRANSPORT (GO_BP),2,94,30.656763532634177,0.002424207899232078,GABRB1;SLC26A3,0.0353442485018474,GO_BP
GOMF_PROTEIN_TYROSINE_KINASE_BINDING (GO_MF),2,94,30.656763532634177,0.002424207899232078,PLCG2;RACK1,0.0353442485018474,GO_MF
GOBP_NON_MEMBRANE_BOUNDED_ORGANELLE_ASSEMBLY (GO_BP),3,363,12.288822045788837,0.0026972897934286737,RPL11;RPS23;TUBB,0.03876390760270351,GO_BP
GOMF_GUANYL_NUCLEOTIDE_BINDING (GO_MF),3,368,12.118762576922594,0.00280358185734743,EEF1A1;TUBB;PRKG1,0.03972399082382415,GO_MF
GOBP_REGULATION_OF_MEMBRANE_POTENTIAL (GO_BP),3,387,11.507423226153415,0.0032310763452181993,RACK1;GABRB1;SLC26A3,0.04467135093042344,GO_BP
GOBP_PLATELET_ACTIVATION (GO_BP),2,109,26.360477183696418,0.0032415592623468302,PLCG2;PRKG1,0.04467135093042344,GO_BP
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS (GO_BP),2,114,25.178379242925402,0.003538904857987575,RPL11;RPL23,0.04810997685318244,GO_BP
GOBP_CELL_CELL_SIGNALING_BY_WNT (GO_BP),3,403,11.041915886425524,0.0036206466957110074,PLCG2;SOX4;RACK1,0.04856494101180365,GO_BP
GOBP_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS (GO_BP),3,420,10.588656200111107,0.004064955387483869,SOX4;RPS4X;RACK1,0.05363219718124887,GO_BP
GOBP_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS (GO_BP),2,123,23.30343782471921,0.004105048889618452,SOX4;RACK1,0.05363219718124887,GO_BP
GOMF_CHANNEL_REGULATOR_ACTIVITY (GO_MF),2,127,22.527043651460648,0.00436931663700484,RACK1;PRKG1,0.05635298124137012,GO_MF
GOBP_POSITIVE_REGULATION_OF_TRANSLATION (GO_BP),2,128,22.35040339982376,0.004436591315137549,SOX4;RPS4X,0.056427622437629256,GO_BP
GOMF_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY (GO_MF),2,129,22.17593100852755,0.00450434765024214,GABRB1;SLC26A3,0.056427622437629256,GO_MF
GOBP_CELLULAR_GLUCOSE_HOMEOSTASIS (GO_BP),2,130,22.0037002797296,0.00457258492383666,SOX4;RACK1,0.056427622437629256,GO_BP
GOBP_ANION_TRANSPORT (GO_BP),3,439,10.117584704390818,0.004599468230502584,SLC25A6;GABRB1;SLC26A3,0.056427622437629256,GO_BP
GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS (GO_BP),2,134,21.33785359383434,0.004850329059214069,RPL11;RACK1,0.058788325705654856,GO_BP
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS (GO_BP),3,450,9.861949607093981,0.00492758823084007,PLCG2;RACK1;TENM2,0.05901373524077513,GO_BP
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION (GO_BP),2,143,19.976740598411098,0.005503109310228104,SOX4;GABRB1,0.06513091724811144,GO_BP
GOBP_POSITIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS (GO_BP),2,150,19.02321540870796,0.0060372275105864065,SOX4;RPS4X,0.07062152180988285,GO_BP
GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING (GO_BP),3,491,9.020050761304063,0.006274474560817992,PLCG2;SOX4;RACK1,0.07255311963428622,GO_BP
GOBP_INORGANIC_ANION_TRANSPORT (GO_BP),2,160,17.81041669175405,0.006839805818301702,GABRB1;SLC26A3,0.07744839010072414,GO_BP
KEGG_CALCIUM_SIGNALING_PATHWAY (KEGG),2,162,17.597917302494977,0.007005852127505276,PLCG2;SLC25A6,0.07744839010072414,KEGG
GOBP_RESPONSE_TO_MONOSACCHARIDE (GO_BP),2,166,17.150190482111114,0.007343430851824032,SOX4;RACK1,0.07744839010072414,GO_BP
GOCC_LEADING_EDGE_MEMBRANE (GO_CC),2,168,16.951309572411855,0.007514952183039795,PLCG2;EEF1A1,0.07744839010072414,GO_CC
GOMF_ORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY (GO_MF),2,168,16.951309572411855,0.007514952183039795,SLC25A6;SLC26A3,0.07744839010072414,GO_MF
GOCC_RUFFLE (GO_CC),2,169,16.847681582033747,0.007601393421927414,PLCG2;EEF1A1,0.07744839010072414,GO_CC
GOBP_DENDRITIC_CELL_CYTOKINE_PRODUCTION (GO_BP),1,10,148.5009114006673,0.007771694307355248,PLCG2,0.07744839010072414,GO_BP
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_DEPOLARIZATION (GO_BP),1,10,148.5009114006673,0.007771694307355248,RACK1,0.07744839010072414,GO_BP
GOBP_REGULATION_OF_PROTEIN_NEDDYLATION (GO_BP),1,10,148.5009114006673,0.007771694307355248,RPL11,0.07744839010072414,GO_BP
GOBP_RELAXATION_OF_SMOOTH_MUSCLE (GO_BP),1,10,148.5009114006673,0.007771694307355248,PRKG1,0.07744839010072414,GO_BP
GOCC_NUCLEAR_ENVELOPE_LUMEN (GO_CC),1,10,148.5009114006673,0.007771694307355248,TUBB,0.07744839010072414,GO_CC
GOMF_5S_RRNA_BINDING (GO_MF),1,10,148.5009114006673,0.007771694307355248,RPL11,0.07744839010072414,GO_MF
GOMF_ATP_TRANSMEMBRANE_TRANSPORTER_ACTIVITY (GO_MF),1,10,148.5009114006673,0.007771694307355248,SLC25A6,0.07744839010072414,GO_MF
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY (GO_BP),2,171,16.64720137354952,0.007775633598581649,PLCG2;RACK1,0.07744839010072414,GO_BP
GOBP_REGULATION_OF_PROTEIN_BINDING (GO_BP),2,177,16.073416547860166,0.008309166213618834,RPL11;RACK1,0.0788655505240192,GO_BP
GOBP_ANTIFUNGAL_INNATE_IMMUNE_RESPONSE (GO_BP),1,11,133.70535286727403,0.008545692094196977,PLCG2,0.0788655505240192,GO_BP
GOBP_LIMB_BUD_FORMATION (GO_BP),1,11,133.70535286727403,0.008545692094196977,SOX4,0.0788655505240192,GO_BP
GOBP_MEMBRANE_HYPERPOLARIZATION (GO_BP),1,11,133.70535286727403,0.008545692094196977,SLC26A3,0.0788655505240192,GO_BP
GOBP_MITRAL_VALVE_DEVELOPMENT (GO_BP),1,11,133.70535286727403,0.008545692094196977,SOX4,0.0788655505240192,GO_BP
GOMF_DEATH_DOMAIN_BINDING (GO_MF),1,11,133.70535286727403,0.008545692094196977,RACK1,0.0788655505240192,GO_MF
GOBP_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS (GO_BP),2,184,15.452237715790698,0.008951963061764484,RPL11;RACK1,0.0788655505240192,GO_BP
GOBP_HEMOSTASIS (GO_BP),2,186,15.283531661385421,0.009139612343481946,PLCG2;PRKG1,0.0788655505240192,GO_BP
GOBP_PHAGOCYTOSIS (GO_BP),2,187,15.200561484923872,0.00923409909623087,PLCG2;RACK1,0.0788655505240192,GO_BP
GOBP_ATRIAL_SEPTUM_MORPHOGENESIS (GO_BP),1,12,121.79471528892333,0.009319114845535159,SOX4,0.0788655505240192,GO_BP
GOBP_GAMMA_DELTA_T_CELL_DIFFERENTIATION (GO_BP),1,12,121.79471528892333,0.009319114845535159,SOX4,0.0788655505240192,GO_BP
GOBP_INOSITOL_TRISPHOSPHATE_METABOLIC_PROCESS (GO_BP),1,12,121.79471528892333,0.009319114845535159,PLCG2,0.0788655505240192,GO_BP
GOBP_PRO_B_CELL_DIFFERENTIATION (GO_BP),1,12,121.79471528892333,0.009319114845535159,SOX4,0.0788655505240192,GO_BP
GOBP_REGULATION_OF_MEMBRANE_INVAGINATION (GO_BP),1,12,121.79471528892333,0.009319114845535159,PLCG2,0.0788655505240192,GO_BP
GOMF_GABA_GATED_CHLORIDE_ION_CHANNEL_ACTIVITY (GO_MF),1,12,121.79471528892333,0.009319114845535159,GABRB1,0.0788655505240192,GO_MF
GOMF_SECONDARY_ACTIVE_SULFATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY (GO_MF),1,12,121.79471528892333,0.009319114845535159,SLC26A3,0.0788655505240192,GO_MF
REACTOME_TRANSPORT_OF_NUCLEOSIDES_AND_FREE_PURINE_AND_PYRIMIDINE_BASES_ACROSS_THE_PLASMA_MEMBRANE (Reactome),1,12,121.79471528892333,0.009319114845535159,SLC25A6,0.0788655505240192,Reactome
GOBP_RESPONSE_TO_CARBOHYDRATE (GO_BP),2,188,15.118493049662417,0.009329026354232887,SOX4;RACK1,0.0788655505240192,GO_BP
GOBP_ATP_TRANSPORT (GO_BP),1,13,111.69948281049246,0.010091962967242574,SLC25A6,0.08057551384957166,GO_BP
GOBP_CELLULAR_RESPONSE_TO_ANTIBIOTIC (GO_BP),1,13,111.69948281049246,0.010091962967242574,RPL23,0.08057551384957166,GO_BP
GOBP_MACROPHAGE_CYTOKINE_PRODUCTION (GO_BP),1,13,111.69948281049246,0.010091962967242574,PLCG2,0.08057551384957166,GO_BP
GOBP_NEGATIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION (GO_BP),1,13,111.69948281049246,0.010091962967242574,PRKG1,0.08057551384957166,GO_BP
GOBP_NEGATIVE_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION (GO_BP),1,13,111.69948281049246,0.010091962967242574,H4C3,0.08057551384957166,GO_BP
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION (GO_BP),1,13,111.69948281049246,0.010091962967242574,PRKG1,0.08057551384957166,GO_BP
GOMF_INORGANIC_ANION_EXCHANGER_ACTIVITY (GO_MF),1,13,111.69948281049246,0.010091962967242574,SLC26A3,0.08057551384957166,GO_MF
GOBP_MACROPHAGE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE (GO_BP),1,14,103.15817820061176,0.010864236864920773,PLCG2,0.08127899955421415,GO_BP
GOBP_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE (GO_BP),1,14,103.15817820061176,0.010864236864920773,RACK1,0.08127899955421415,GO_BP
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES (GO_BP),1,14,103.15817820061176,0.010864236864920773,RACK1,0.08127899955421415,GO_BP
GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS (GO_BP),1,14,103.15817820061176,0.010864236864920773,PLCG2,0.08127899955421415,GO_BP
GOBP_REGULATION_OF_GASTRULATION (GO_BP),1,14,103.15817820061176,0.010864236864920773,RACK1,0.08127899955421415,GO_BP
GOCC_TIM23_MITOCHONDRIAL_IMPORT_INNER_MEMBRANE_TRANSLOCASE_COMPLEX (GO_CC),1,14,103.15817820061176,0.010864236864920773,SLC25A6,0.08127899955421415,GO_CC
GOMF_CGMP_BINDING (GO_MF),1,14,103.15817820061176,0.010864236864920773,PRKG1,0.08127899955421415,GO_MF
GOBP_CARBOHYDRATE_HOMEOSTASIS (GO_BP),2,204,13.916765852522836,0.010907221610157962,SOX4;RACK1,0.08127899955421415,GO_BP
GOBP_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION (GO_BP),2,204,13.916765852522836,0.010907221610157962,PLCG2;RACK1,0.08127899955421415,GO_BP
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT (Reactome),2,208,13.634249610357939,0.011319041478775669,H4C3;SOX4,0.08233964577210934,Reactome
GOBP_GAMMA_DELTA_T_CELL_ACTIVATION (GO_BP),1,15,95.6594520635847,0.011635936943897751,SOX4,0.08233964577210934,GO_BP
GOBP_I_KAPPAB_PHOSPHORYLATION (GO_BP),1,15,95.6594520635847,0.011635936943897751,PLCG2,0.08233964577210934,GO_BP
GOCC_CHROMOSOME_CENTROMERIC_CORE_DOMAIN (GO_CC),1,15,95.6594520635847,0.011635936943897751,H4C3,0.08233964577210934,GO_CC
GOMF_GTPASE_ACTIVATING_PROTEIN_BINDING (GO_MF),1,15,95.6594520635847,0.011635936943897751,TUBB,0.08233964577210934,GO_MF
REACTOME_RAP1_SIGNALLING (Reactome),1,15,95.6594520635847,0.011635936943897751,PRKG1,0.08233964577210934,Reactome
GOBP_PROTEIN_DNA_COMPLEX_SUBUNIT_ORGANIZATION (GO_BP),2,216,13.123060582535071,0.012163108709445201,H4C3;RPL23,0.08233964577210934,GO_BP
GOBP_CARDIAC_RIGHT_VENTRICLE_MORPHOGENESIS (GO_BP),1,16,89.32075995511704,0.012407063609233826,SOX4,0.08233964577210934,GO_BP
GOBP_CHAPERONE_MEDIATED_AUTOPHAGY (GO_BP),1,16,89.32075995511704,0.012407063609233826,EEF1A1,0.08233964577210934,GO_BP
GOMF_CHLORIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY (GO_MF),1,16,89.32075995511704,0.012407063609233826,SLC26A3,0.08233964577210934,GO_MF
GOMF_GABA_RECEPTOR_BINDING (GO_MF),1,16,89.32075995511704,0.012407063609233826,GABRB1,0.08233964577210934,GO_MF
GOMF_SULFATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY (GO_MF),1,16,89.32075995511704,0.012407063609233826,SLC26A3,0.08233964577210934,GO_MF
REACTOME_CGMP_EFFECTS (Reactome),1,16,89.32075995511704,0.012407063609233826,PRKG1,0.08233964577210934,Reactome
REACTOME_DECTIN_2_FAMILY (Reactome),1,16,89.32075995511704,0.012407063609233826,PLCG2,0.08233964577210934,Reactome
GOMF_SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY (GO_MF),2,219,12.942990114879715,0.01248660147658027,SLC25A6;SLC26A3,0.08233964577210934,GO_MF
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT (Reactome),2,225,12.59207328535495,0.013144888136399094,SLC25A6;SLC26A3,0.08233964577210934,Reactome
GOBP_HEMATOPOIETIC_STEM_CELL_HOMEOSTASIS (GO_BP),1,17,83.6661827246422,0.013177617265715313,SOX4,0.08233964577210934,GO_BP
