gene_set,n_hits,set_size,odds_ratio,pval,hit_genes,padj,collection
GOBP_CELL_CELL_JUNCTION_ASSEMBLY (GO_BP),2,122,10.878911846244367,0.016283094179637973,EPB41L3;CDH18,0.21059184280158535,GO_BP
GOBP_OLFACTORY_BULB_INTERNEURON_DIFFERENTIATION (GO_BP),1,11,63.86349558831121,0.017427067162637644,SLIT3,0.21059184280158535,GO_BP
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION (GO_BP),1,11,63.86349558831121,0.017427067162637644,TOX,0.21059184280158535,GO_BP
GOBP_REGULATION_OF_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY (GO_BP),1,11,63.86349558831121,0.017427067162637644,LMO3,0.21059184280158535,GO_BP
GOCC_ANCHORED_COMPONENT_OF_SYNAPTIC_MEMBRANE (GO_CC),1,11,63.86349558831121,0.017427067162637644,CNTN6,0.21059184280158535,GO_CC
GOMF_CO_SMAD_BINDING (GO_MF),1,11,63.86349558831121,0.017427067162637644,SMAD3,0.21059184280158535,GO_MF
REACTOME_SEROTONIN_RECEPTORS (Reactome),1,11,63.86349558831121,0.017427067162637644,HTR7,0.21059184280158535,Reactome
GOBP_GENE_SILENCING_BY_RNA (GO_BP),2,128,10.36054076862477,0.017823465880195424,MIR137HG;SMAD3,0.21059184280158535,GO_BP
GOCC_RECEPTOR_COMPLEX (GO_CC),3,347,5.786187974341905,0.017893699047061843,NR3C2;EPHA6;SMAD3,0.21059184280158535,GO_CC
GOBP_NEURAL_PRECURSOR_CELL_PROLIFERATION (GO_BP),2,132,10.036330618308229,0.018883497646362376,TOX;INSM1,0.21059184280158535,GO_BP
GOBP_CORTICOSTEROID_RECEPTOR_SIGNALING_PATHWAY (GO_BP),1,12,58.07615306266401,0.018996555874079668,LMO3,0.21059184280158535,GO_BP
GOBP_LYMPH_NODE_DEVELOPMENT (GO_BP),1,12,58.07615306266401,0.018996555874079668,TOX,0.21059184280158535,GO_BP
GOBP_NOREPINEPHRINE_METABOLIC_PROCESS (GO_BP),1,12,58.07615306266401,0.018996555874079668,INSM1,0.21059184280158535,GO_BP
GOBP_PRIMARY_MIRNA_PROCESSING (GO_BP),1,12,58.07615306266401,0.018996555874079668,SMAD3,0.21059184280158535,GO_BP
GOBP_REGULATION_OF_LONG_TERM_SYNAPTIC_DEPRESSION (GO_BP),1,12,58.07615306266401,0.018996555874079668,SORCS3,0.21059184280158535,GO_BP
GOBP_SUBSTRATE_INDEPENDENT_TELENCEPHALIC_TANGENTIAL_MIGRATION (GO_BP),1,12,58.07615306266401,0.018996555874079668,SLIT3,0.21059184280158535,GO_BP
GOCC_MANCHETTE (GO_CC),1,12,58.07615306266401,0.018996555874079668,PACRG,0.21059184280158535,GO_CC
GOBP_MUSCLE_SYSTEM_PROCESS (GO_BP),3,360,5.573497298257723,0.019704767950770224,HTR7;FGF12;SMAD3,0.21059184280158535,GO_BP
GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT (GO_BP),2,138,9.592263035857634,0.020522315630545677,TOX;TENM3,0.21059184280158535,GO_BP
GOBP_PARAXIAL_MESODERM_DEVELOPMENT (GO_BP),1,13,53.258425243984654,0.020563595812317037,SMAD3,0.21059184280158535,GO_BP
GOBP_REGULATION_OF_RESPIRATORY_SYSTEM_PROCESS (GO_BP),1,13,53.258425243984654,0.020563595812317037,TSHZ3,0.21059184280158535,GO_BP
GOBP_SMAD_PROTEIN_COMPLEX_ASSEMBLY (GO_BP),1,13,53.258425243984654,0.020563595812317037,SMAD3,0.21059184280158535,GO_BP
GOCC_AXOLEMMA (GO_CC),1,13,53.258425243984654,0.020563595812317037,EPB41L3,0.21059184280158535,GO_CC
GOMF_GLUCOCORTICOID_RECEPTOR_BINDING (GO_MF),1,13,53.258425243984654,0.020563595812317037,SMAD3,0.21059184280158535,GO_MF
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT (GO_BP),2,143,9.252003531235369,0.021931934611047237,SMAD3;ABLIM3,0.21059184280158535,GO_BP
GOBP_GANGLION_DEVELOPMENT (GO_BP),1,14,49.084887070718956,0.02212819070718597,INSM1,0.21059184280158535,GO_BP
GOBP_OSTEOBLAST_DEVELOPMENT (GO_BP),1,14,49.084887070718956,0.02212819070718597,SMAD3,0.21059184280158535,GO_BP
GOBP_THYMIC_T_CELL_SELECTION (GO_BP),1,14,49.084887070718956,0.02212819070718597,TOX,0.21059184280158535,GO_BP
GOMF_I_SMAD_BINDING (GO_MF),1,14,49.084887070718956,0.02212819070718597,SMAD3,0.21059184280158535,GO_MF
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING (Reactome),1,14,49.084887070718956,0.02212819070718597,ABLIM3,0.21059184280158535,Reactome
GOBP_CELL_JUNCTION_ASSEMBLY (GO_BP),3,377,5.316168790619121,0.022221413341848045,EPB41L3;CDH18;SMAD3,0.21059184280158535,GO_BP
GOBP_NODAL_SIGNALING_PATHWAY (GO_BP),1,15,45.59449221978282,0.023690344282977338,SMAD3,0.21059184280158535,GO_BP
GOBP_PERICARDIUM_DEVELOPMENT (GO_BP),1,15,45.59449221978282,0.023690344282977338,SMAD3,0.21059184280158535,GO_BP
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY (GO_BP),1,15,45.59449221978282,0.023690344282977338,SMAD3,0.21059184280158535,GO_BP
GOBP_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE (GO_BP),1,15,45.59449221978282,0.023690344282977338,FGF12,0.21059184280158535,GO_BP
GOCC_PARALLEL_FIBER_TO_PURKINJE_CELL_SYNAPSE (GO_CC),1,15,45.59449221978282,0.023690344282977338,CNTN6,0.21059184280158535,GO_CC
REACTOME_SIGNALING_BY_ACTIVIN (Reactome),1,15,45.59449221978282,0.023690344282977338,SMAD3,0.21059184280158535,Reactome
GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING (GO_BP),3,390,5.134541559238378,0.024259589522081126,TSHZ3;SORCS3;CNTN4,0.21059184280158535,GO_BP
REACTOME_CDC42_GTPASE_CYCLE (Reactome),2,151,8.751620706614396,0.024268589549588174,SPATA13;DIAPH3,0.21059184280158535,Reactome
GOCC_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE (GO_CC),2,153,8.63506396063924,0.024868108600853756,SORCS3;CNTN6,0.21059184280158535,GO_CC
GOBP_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION (GO_BP),1,16,42.580259698412924,0.02525006025845078,SMAD3,0.21059184280158535,GO_BP
GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY (GO_BP),1,16,42.580259698412924,0.02525006025845078,SMAD3,0.21059184280158535,GO_BP
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES (Reactome),1,16,42.580259698412924,0.02525006025845078,SMAD3,0.21059184280158535,Reactome
GOCC_CELL_LEADING_EDGE (GO_CC),3,397,5.04229423067814,0.025397904766771756,EPB41L3;SPATA13;ABLIM3,0.21059184280158535,GO_CC
GOBP_CATECHOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS (GO_BP),1,17,39.97660867644325,0.026807342346835794,INSM1,0.21059184280158535,GO_BP
GOBP_CD4_POSITIVE_OR_CD8_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT (GO_BP),1,17,39.97660867644325,0.026807342346835794,TOX,0.21059184280158535,GO_BP
GOBP_MYELIN_MAINTENANCE (GO_BP),1,17,39.97660867644325,0.026807342346835794,EPB41L3,0.21059184280158535,GO_BP
GOBP_NEURON_CELL_CELL_ADHESION (GO_BP),1,17,39.97660867644325,0.026807342346835794,CNTN4,0.21059184280158535,GO_BP
GOBP_POSITIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION (GO_BP),1,17,39.97660867644325,0.026807342346835794,SMAD3,0.21059184280158535,GO_BP
GOBP_REGULATION_OF_RESPIRATORY_GASEOUS_EXCHANGE (GO_BP),1,17,39.97660867644325,0.026807342346835794,TSHZ3,0.21059184280158535,GO_BP
GOBP_SIGNAL_TRANSDUCTION_INVOLVED_IN_REGULATION_OF_GENE_EXPRESSION (GO_BP),1,17,39.97660867644325,0.026807342346835794,SMAD3,0.21059184280158535,GO_BP
GOBP_THYROID_GLAND_DEVELOPMENT (GO_BP),1,17,39.97660867644325,0.026807342346835794,SMAD3,0.21059184280158535,GO_BP
GOMF_EPHRIN_RECEPTOR_ACTIVITY (GO_MF),1,17,39.97660867644325,0.026807342346835794,EPHA6,0.21059184280158535,GO_MF
REACTOME_SIGNALING_BY_NODAL (Reactome),1,17,39.97660867644325,0.026807342346835794,SMAD3,0.21059184280158535,Reactome
GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH (GO_BP),2,163,8.095841512882924,0.0279556875136941,SLIT3;SMAD3,0.21059184280158535,GO_BP
GOBP_HORMONE_MEDIATED_SIGNALING_PATHWAY (GO_BP),2,164,8.045584280123762,0.0282725674745794,NR3C2;LMO3,0.21059184280158535,GO_BP
GOBP_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY (GO_BP),1,18,37.59224843696472,0.028362194255845186,LMO3,0.21059184280158535,GO_BP
GOBP_POSITIVE_REGULATION_OF_GLYCOLYTIC_PROCESS (GO_BP),1,18,37.59224843696472,0.028362194255845186,ZBTB20,0.21059184280158535,GO_BP
GOBP_SYMPATHETIC_NERVOUS_SYSTEM_DEVELOPMENT (GO_BP),1,18,37.59224843696472,0.028362194255845186,INSM1,0.21059184280158535,GO_BP
GOCC_LEADING_EDGE_MEMBRANE (GO_CC),2,168,7.85063839089117,0.02955459211025895,EPB41L3;SPATA13,0.21059184280158535,GO_CC
GOBP_MUSCLE_HYPERTROPHY_IN_RESPONSE_TO_STRESS (GO_BP),1,19,35.500208035860815,0.02991461968768172,SMAD3,0.21059184280158535,GO_BP
GOBP_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS (GO_BP),1,19,35.500208035860815,0.02991461968768172,TOX,0.21059184280158535,GO_BP
GOBP_TYPE_B_PANCREATIC_CELL_DEVELOPMENT (GO_BP),1,19,35.500208035860815,0.02991461968768172,INSM1,0.21059184280158535,GO_BP
REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION (Reactome),1,19,35.500208035860815,0.02991461968768172,SMAD3,0.21059184280158535,Reactome
GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION (GO_BP),1,20,33.630427857546465,0.03146462233904235,TOX,0.21059184280158535,GO_BP
GOMF_PROTEIN_MEMBRANE_ADAPTOR_ACTIVITY (GO_MF),1,20,33.630427857546465,0.03146462233904235,EPB41L3,0.21059184280158535,GO_MF
REACTOME_INTERLEUKIN_37_SIGNALING (Reactome),1,20,33.630427857546465,0.03146462233904235,SMAD3,0.21059184280158535,Reactome
GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION (GO_BP),2,175,7.531360303052064,0.031853180246825465,EPB41L3;SMAD3,0.21059184280158535,GO_BP
GOBP_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS (GO_BP),2,176,7.487871633703705,0.03218718662378802,NR3C2;LMO3,0.21059184280158535,GO_BP
GOBP_CELL_GROWTH (GO_BP),3,437,4.57112505848392,0.032449850392537276,EPB41L3;SLIT3;SMAD3,0.21059184280158535,GO_BP
GOBP_MYELIN_ASSEMBLY (GO_BP),1,21,31.956784092560675,0.03301220590113274,EPB41L3,0.21059184280158535,GO_BP
GOBP_NEUROEPITHELIAL_CELL_DIFFERENTIATION (GO_BP),1,21,31.956784092560675,0.03301220590113274,INSM1,0.21059184280158535,GO_BP
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS (GO_BP),1,21,31.956784092560675,0.03301220590113274,ADAMTS3,0.21059184280158535,GO_BP
GOMF_SEROTONIN_RECEPTOR_ACTIVITY (GO_MF),1,21,31.956784092560675,0.03301220590113274,HTR7,0.21059184280158535,GO_MF
REACTOME_RAC1_GTPASE_CYCLE (Reactome),2,179,7.360395625333669,0.03319754852669633,SPATA13;DIAPH3,0.21059184280158535,Reactome
GOBP_AXONAL_FASCICULATION (GO_BP),1,22,30.431268551654153,0.03455737405967063,CNTN4,0.21059184280158535,GO_BP
GOBP_NATURAL_KILLER_CELL_DIFFERENTIATION (GO_BP),1,22,30.431268551654153,0.03455737405967063,TOX,0.21059184280158535,GO_BP
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION (GO_BP),1,22,30.431268551654153,0.03455737405967063,TOX,0.21059184280158535,GO_BP
GOBP_T_CELL_LINEAGE_COMMITMENT (GO_BP),1,22,30.431268551654153,0.03455737405967063,TOX,0.21059184280158535,GO_BP
GOMF_CYTOSKELETAL_ANCHOR_ACTIVITY (GO_MF),1,22,30.431268551654153,0.03455737405967063,EPB41L3,0.21059184280158535,GO_MF
GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING (GO_MF),1,22,30.431268551654153,0.03455737405967063,SMAD3,0.21059184280158535,GO_MF
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT (GO_BP),2,183,7.1970955574220055,0.034563975491398134,SMAD3;ABLIM3,0.21059184280158535,GO_BP
GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE (GO_CC),3,454,4.395669864814367,0.0357275749315506,SMOC1;LRIG3;ADAMTS3,0.21059184280158535,GO_CC
GOBP_REGULATION_OF_OSTEOBLAST_PROLIFERATION (GO_BP),1,23,29.050649266771906,0.03610013049489447,SMAD3,0.21059184280158535,GO_BP
GOBP_REGULATION_OF_POSITIVE_CHEMOTAXIS (GO_BP),1,23,29.050649266771906,0.03610013049489447,SMAD3,0.21059184280158535,GO_BP
GOMF_R_SMAD_BINDING (GO_MF),1,23,29.050649266771906,0.03610013049489447,SMAD3,0.21059184280158535,GO_MF
GOMF_STEROID_HORMONE_RECEPTOR_ACTIVITY (GO_MF),1,23,29.050649266771906,0.03610013049489447,NR3C2,0.21059184280158535,GO_MF
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES (Reactome),1,23,29.050649266771906,0.03610013049489447,SMAD3,0.21059184280158535,Reactome
GOBP_REGULATION_OF_SYSTEM_PROCESS (GO_BP),3,459,4.34678883083857,0.03672323449904843,TSHZ3;FGF12;SMAD3,0.21059184280158535,GO_BP
GOCC_LAMELLIPODIUM (GO_CC),2,191,6.888605191380016,0.03736172290069052,SPATA13;ABLIM3,0.21059184280158535,GO_CC
GOBP_ATRIOVENTRICULAR_VALVE_DEVELOPMENT (GO_BP),1,24,27.79148235997702,0.03764047888157185,SLIT3,0.21059184280158535,GO_BP
GOBP_DNA_DEALKYLATION (GO_BP),1,24,27.79148235997702,0.03764047888157185,TOX,0.21059184280158535,GO_BP
GOBP_ENTEROENDOCRINE_CELL_DIFFERENTIATION (GO_BP),1,24,27.79148235997702,0.03764047888157185,INSM1,0.21059184280158535,GO_BP
GOBP_POSITIVE_REGULATION_OF_FOCAL_ADHESION_ASSEMBLY (GO_BP),1,24,27.79148235997702,0.03764047888157185,SMAD3,0.21059184280158535,GO_BP
GOBP_SEROTONIN_RECEPTOR_SIGNALING_PATHWAY (GO_BP),1,24,27.79148235997702,0.03764047888157185,HTR7,0.21059184280158535,GO_BP
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON (KEGG),2,192,6.852265752223877,0.03771742837388182,FGF12;DIAPH3,0.21059184280158535,KEGG
GOMF_NUCLEOSIDE_TRIPHOSPHATASE_REGULATOR_ACTIVITY (GO_MF),3,465,4.289765489408971,0.037936916330859626,AGAP1;SPATA13;RASGEF1B,0.21059184280158535,GO_MF
GOBP_GLANDULAR_EPITHELIAL_CELL_DEVELOPMENT (GO_BP),1,25,26.638160260496917,0.0391784228890083,INSM1,0.21059184280158535,GO_BP
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_HYPERTROPHY (GO_BP),1,25,26.638160260496917,0.0391784228890083,SMAD3,0.21059184280158535,GO_BP
GOBP_REGULATORY_T_CELL_DIFFERENTIATION (GO_BP),1,25,26.638160260496917,0.0391784228890083,TOX,0.21059184280158535,GO_BP
GOMF_BHLH_TRANSCRIPTION_FACTOR_BINDING (GO_MF),1,25,26.638160260496917,0.0391784228890083,SMAD3,0.21059184280158535,GO_MF
GOBP_FAT_CELL_DIFFERENTIATION (GO_BP),2,198,6.641718603188958,0.03987908582377727,LMO3;SMAD3,0.21059184280158535,GO_BP
GOBP_OSTEOBLAST_DIFFERENTIATION (GO_BP),2,200,6.57414341834594,0.04060996926119478,SMOC1;SMAD3,0.21059184280158535,GO_BP
GOBP_CEREBRAL_CORTEX_NEURON_DIFFERENTIATION (GO_BP),1,26,25.577345105462452,0.04071396618105405,TOX,0.21059184280158535,GO_BP
GOBP_POSITIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT (GO_BP),1,26,25.577345105462452,0.04071396618105405,SMAD3,0.21059184280158535,GO_BP
GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION (GO_BP),1,26,25.577345105462452,0.04071396618105405,SMAD3,0.21059184280158535,GO_BP
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC (GO_BP),1,26,25.577345105462452,0.04071396618105405,TSHZ3,0.21059184280158535,GO_BP
GOBP_POSITIVE_T_CELL_SELECTION (GO_BP),1,26,25.577345105462452,0.04071396618105405,TOX,0.21059184280158535,GO_BP
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING (Reactome),1,26,25.577345105462452,0.04071396618105405,SMAD3,0.21059184280158535,Reactome
REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE (Reactome),1,26,25.577345105462452,0.04071396618105405,EPHA6,0.21059184280158535,Reactome
GOBP_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND (GO_BP),3,481,4.143372635040808,0.04127366053785312,HTR7;NR3C2;LMO3,0.21059184280158535,GO_BP
GOBP_AORTIC_VALVE_MORPHOGENESIS (GO_BP),1,27,24.579834015098104,0.04224711241611112,SLIT3,0.21059184280158535,GO_BP
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY (Reactome),1,27,24.579834015098104,0.04224711241611112,SMAD3,0.21059184280158535,Reactome
GOBP_HEART_MORPHOGENESIS (GO_BP),2,205,6.41102768360581,0.042459411711580304,SLIT3;SMAD3,0.21059184280158535,GO_BP
GOBP_NEGATIVE_REGULATION_OF_GROWTH (GO_BP),2,207,6.3480083914318355,0.04320798202900721,SLIT3;SMAD3,0.21059184280158535,GO_BP
GOBP_CIRCULATORY_SYSTEM_PROCESS (GO_BP),3,490,4.065430204243546,0.04321427182895338,HTR7;FGF12;SMAD3,0.21059184280158535,GO_BP
GOBP_HEART_DEVELOPMENT (GO_BP),3,492,4.048500414175022,0.04365171039377537,SLIT3;FGF12;SMAD3,0.21059184280158535,GO_BP
