pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION (Reactome),2.2556590116102174e-25,1.7984369299568264e-21,1.303093150865724,0.8956242051418952,1.9455949514729682,92,RPL37A;RPS25;RPL35;RPS8;RPL12;RPL13;RPS27;RPS13;RPS27A;RPL13A;RPS3A;RPL31;RPS16;RPS19;RPL38;RPL32;RPL5;RPL24;RPS10;RPL18A;RPLP1;RPL10;RPL36A;RPS21;RPL26;RPL36;EEF1A1;RPS24;RPL8;RPL9;RPL23A;RPL19;RPL22;RPL41;RPL21;RPS2;EEF2;RPL28;RPS23;RPL18;RPS5;RPL35A;RPS11;EEF1B2;RPS4X;RPL23;RPL39;RPS15A;RPS15;RPL15;RPL7A;RPS28;RPL30;RPL3;RPS18;RPS12;RPL29;RPL34;RPS14;RPLP2;RPS9;RPL37;RPL27A;RPL10A;UBA52;RPS17;RPS29;RPS20;RPLP0;RPS3;EEF1G;RPL17;RPL7;RPL14;RPL11;EEF1A2;RPS26;RPL27;RPSA;RPL4;FAU;RPS6,IN-CGE-Immature
KEGG_RIBOSOME (KEGG),2.031178413800122e-24,8.097292746614187e-21,1.2790339772504933,0.8948488856856094,1.938832249286975,86,RPL37A;RPS25;RPL35;RPS8;RPL12;RPL13;RPS27;RPS13;RPS27A;RPL13A;RPS3A;RPL31;RPS16;RPS19;RPL38;RPL32;RPL5;RPL24;RPS10;RPL18A;RPLP1;RPL10;RPL36A;RPS21;RPL26;RPL36;RPS24;RPL8;RPL9;RPL23A;RPL19;RPL22;RPL41;RPL21;RPS2;RPL28;RPS23;RPL18;RPS5;RPL35A;RPS11;RPS4X;RPL23;RPL39;RPS15A;RPS15;RPL15;RPL7A;RPS28;RPL30;RPL3;RPS18;RPS12;RPL29;RPL34;RPLP2;RPS9;RPL37;RPL27A;RPL10A;UBA52;RPS17;RPS29;RPS20;RPLP0;RPS3;RPL17;RPL7;RPL14;RPL11;RPS26;RPL27;RPSA;RPL4;FAU;RPS6,IN-CGE-Immature
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY (Reactome),1.0363491867201243e-23,2.7542706885731834e-20,1.2627398854791587,0.8446804177834999,1.840860474458479,100,RPL37A;RPS25;RPL35;RPS8;RPL12;RPL13;RPS27;RPS13;RPS27A;RPL13A;RPS3A;RPL31;RPS16;RPS19;RPL38;RPL32;RPL5;RPL24;RPS10;RPL18A;RPLP1;RPL10;RPL36A;RPS21;RPL26;RPL36;RPS24;RPL8;RPL9;RPL23A;RPL19;RPL22;RPL41;RPL21;RPS2;RPL28;RPS23;RPL18;RPS5;RPL35A;RPS11;RPS4X;RPL23;RPL39;RPS15A;RPS15;RPL15;RPL7A;RPS28;RPL30;RPL3;RPS18;RPS12;RPL29;RPL34;RPS14;RPLP2;RPS9;RPL37;RPL27A;RPL10A;UBA52;RPS17;RPS29;RPS20;RPLP0;RPS3;RPL17;RPL7;RPL14;RPL11;RPS26;RPL27;RPSA;RPL4;FAU;RPS6;CEBPG;RPS7;RPL6;ATF4;TRIB3,IN-CGE-Immature
GOCC_CYTOSOLIC_RIBOSOME (GO_CC),2.7349679720312e-23,5.451474910251189e-20,1.2462327719164756,0.8509156849063164,1.8521443557394393,97,RPL37A;RPS25;RPL35;RPS8;RPL12;RPL13;RPS27;RPS13;RPS27A;RPL13A;RPS3A;RPL31;RPS16;RPS19;RPL38;RPL32;RPL5;RPL24;RPS10;RPL18A;RPLP1;RPL10;RPL36A;RPS21;RPL26;RPL36;RPS24;RPL8;RPL9;RPL23A;RPL19;RPL22;RPL41;RPL21;RPS2;RPL28;RPS23;RPL18;RPS5;RPL35A;RPS11;RPS4X;RPL23;RPL39;RPS15A;RPS15;RPL15;RPL7A;RPS28;RPL30;RPL3;RPS18;RPS12;RPL29;RPL34;RPS14;RPLP2;RPS9;RPL37;RPL27A;RPL10A;UBA52;RPS17;RPS29;RPS20;RPLP0;RPS3;RPL17;RPL7;RPL14;RPL11;RPS26;RPL27;RPSA;RPL4;RPS6;HBA1,IN-CGE-Immature
REACTOME_SELENOAMINO_ACID_METABOLISM (Reactome),1.0039405340545733e-21,1.6008835756034225e-18,1.2039752407526414,0.7848716548444163,1.7196484150497606,115,RPL37A;RPS25;RPL35;RPS8;RPL12;RPL13;RPS27;RPS13;RPS27A;RPL13A;RPS3A;RPL31;RPS16;RPS19;RPL38;RPL32;RPL5;RPL24;RPS10;RPL18A;RPLP1;RPL10;RPL36A;RPS21;RPL26;RPL36;RPS24;RPL8;RPL9;RPL23A;RPL19;RPL22;RPL41;RPL21;RPS2;RPL28;RPS23;RPL18;RPS5;RPL35A;RPS11;RPS4X;RPL23;RPL39;RPS15A;RPS15;RPL15;RPL7A;RPS28;RPL30;RPL3;RPS18;RPS12;RPL29;RPL34;RPS14;RPLP2;RPS9;RPL37;RPL27A;RPL10A;UBA52;RPS17;RPS29;RPS20;RPLP0;RPS3;RPL17;RPL7;RPL14;RPL11;RPS26;RPL27;SARS1;RPSA;RPL4;FAU;RPS6;PAPSS2;RPS7,IN-CGE-Immature
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE (Reactome),1.7312489403473914e-21,2.3005413002316253e-18,1.1953444825884847,0.7997067642542581,1.7498892745433139,111,RPL37A;RPS25;RPL35;RPS8;RPL12;RPL13;RPS27;RPS13;RPS27A;RPL13A;RPS3A;RPL31;RPS16;RPS19;RPL38;RPL32;RPL5;RPL24;RPS10;RPL18A;RPLP1;RPL10;RPL36A;RPS21;RPL26;RPL36;RPS24;RPL8;RPL9;RPL23A;RPL19;RPL22;RPL41;RPL21;RPS2;RPL28;RPS23;RPL18;RPS5;RPL35A;RPS11;RPS4X;RPL23;RPL39;RPS15A;RPS15;RPL15;RPL7A;RPS28;RPL30;RPL3;RPS18;RPS12;RPL29;RPL34;RPS14;RPLP2;RPS9;RPL37;RPL27A;RPL10A;SEC61B;UBA52;RPS17;RPS29;RPS20;RPLP0;RPS3;RPL17;RPL7;RPL14;RPL11;RPS26;RPL27;SRP14;RPSA;RPL4;SRPRB;FAU;RPS6,IN-CGE-Immature
REACTOME_NONSENSE_MEDIATED_DECAY_NMD (Reactome),2.5913203778214836e-20,2.95151391033867e-17,1.1690699667610949,0.7885469979815954,1.7270582875748077,114,RPL37A;RPS25;RPL35;RPS8;RPL12;RPL13;RPS27;RPS13;RPS27A;RPL13A;PABPC1;RPS3A;RPL31;RPS16;RPS19;RPL38;RPL32;RPL5;RPL24;RPS10;RPL18A;RPLP1;RPL10;RPL36A;RPS21;RPL26;RPL36;RPS24;RPL8;RPL9;RPL23A;RPL19;RPL22;RPL41;RPL21;RPS2;RPL28;RPS23;RPL18;RPS5;RPL35A;RPS11;RPS4X;RPL23;RPL39;RPS15A;RPS15;RPL15;RPL7A;RPS28;RPL30;RPL3;RPS18;RPS12;RPL29;RPL34;RPS14;RPLP2;RPS9;RPL37;RPL27A;RPL10A;RBM8A;UBA52;RPS17;RPS29;RPS20;RPLP0;RPS3;RPL17;RPL7;RPL14;RPL11;RPS26;RPL27;RPSA;RPL4;FAU;RPS6;UPF3B;RPS7,IN-CGE-Immature
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION (Reactome),1.2716479893044639e-18,1.2673561773405614e-15,1.114664477517292,0.7582394514836939,1.662803429948049,118,RPL37A;RPS25;RPL35;RPS8;RPL12;RPL13;RPS27;RPS13;RPS27A;RPL13A;PABPC1;RPS3A;RPL31;RPS16;RPS19;RPL38;RPL32;RPL5;RPL24;RPS10;RPL18A;RPLP1;RPL10;RPL36A;RPS21;RPL26;RPL36;RPS24;RPL8;RPL9;RPL23A;RPL19;RPL22;RPL41;RPL21;RPS2;RPL28;RPS23;RPL18;RPS5;RPL35A;RPS11;RPS4X;RPL23;RPL39;RPS15A;RPS15;RPL15;RPL7A;RPS28;RPL30;RPL3;RPS18;RPS12;RPL29;RPL34;RPS14;RPLP2;RPS9;RPL37;RPL27A;RPL10A;UBA52;RPS17;RPS29;RPS20;RPLP0;RPS3;RPL17;RPL7;RPL14;RPL11;RPS26;RPL27;RPSA;RPL4;FAU;RPS6,IN-CGE-Immature
REACTOME_CELLULAR_RESPONSE_TO_STARVATION (Reactome),2.5779146080536438e-17,2.283745907779078e-14,1.0768681926198325,0.7004143874281369,1.5484417746993124,152,RPL37A;RPS25;RPL35;RPS8;RPL12;RPL13;RPS27;RPS13;RPS27A;RPL13A;RPS3A;RPL31;RPS16;RPS19;RPL38;RPL32;RPL5;RPL24;RPS10;RPL18A;RPLP1;RPL10;RPL36A;RPS21;RPL26;RPL36;RPS24;RPL8;RPL9;RPL23A;RPL19;RPL22;RPL41;RPL21;RPS2;RPL28;RPS23;RPL18;RPS5;RPL35A;RPS11;RPS4X;RPL23;RPL39;RPS15A;RPS15;RPL15;RPL7A;RPS28;RPL30;RPL3;RPS18;RPS12;RPL29;RPL34;RPS14;RPLP2;RPS9;RPL37;RPL27A;RPL10A;UBA52;RPS17;RPS29;RPS20;RPLP0;RPS3;RPL17;RPL7;ATP6V0C;ATP6V1E2;RPL14;RPL11;RPS26;RPL27;RRAGD;RPSA;RPL4;FAU;LAMTOR2;RPS6;CEBPG;SESN1;RPS7;RRAGC;LAMTOR4;ATP6V0D2;RPL6;ATF4;TRIB3,IN-CGE-Immature
GOBP_CYTOPLASMIC_TRANSLATION (GO_BP),2.467391436189184e-16,1.9672511920736363e-13,1.0376961554875836,0.6917278589403333,1.5270211019002113,145,RPL37A;RPS25;RPL35;RPS8;RPL12;RPL13;RPS27;RPS13;RPS27A;RPL13A;PABPC1;RPS3A;RPL31;RPS16;RPS19;RPL38;RPL32;RPL5;RPL24;RPS10;RPL18A;RPLP1;RPL10;RPL36A;RPS21;RPL26;RPL36;RPS24;RPL8;RPL9;RPL23A;RPL19;RPL22;RPL41;RPL21;RPS2;RPL28;RPS23;RPL18;RPS5;RPL35A;RPS11;RPS4X;RPL23;RPL39;RPS15A;RPS15;RPL15;RPL7A;RPS28;RPL30;RPL3;RPS18;RPS12;RPL29;RPL34;RPS14;RPLP2;RPS9;RPL37;RPL27A;RPL10A;UBA52;RPS17;RPS29;RPS20;RPLP0;RPS3;RPL17;RPL7;RPL14;RPL11;RPS26;RPL27;RPSA;RPL4;FTSJ1;RPS6,IN-CGE-Immature
