gene_set,n_hits,set_size,odds_ratio,pval,hit_genes,padj,collection
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION (Reactome),51,92,291.73469310499587,3.565016637363671e-91,RPS19;RPL37A;RPS29;RPL10;RPL34;RPS3A;RPL27A;RPL9;RPL36;RPL21;RPL18A;RPL35A;RPL26;RPS14;RPL13;EEF1G;RPL15;RPL7;RPL41;RPS17;RPS18;RPS15;RPL18;RPS13;RPS27;RPL23A;RPL13A;RPS23;RPS12;RPL38;RPS21;RPLP1;RPL19;RPS11;RPS16;RPL36A;RPS28;RPS2;RPL27;RPS27A;RPS10;RPL10A;RPS9;RPL3;RPS4X;UBA52;EEF1A1;RPL30;RPL39;EEF1B2;RPL28,9.736060436640185e-88,Reactome
KEGG_RIBOSOME (KEGG),47,86,273.0798518736227,2.010439057672364e-83,RPS19;RPL37A;RPS29;RPL10;RPL34;RPS3A;RPL27A;RPL9;RPL36;RPL21;RPL18A;RPL35A;RPL26;RPL13;RPL15;RPL7;RPL41;RPS17;RPS18;RPS15;RPL18;RPS13;RPS27;RPL23A;RPL13A;RPS23;RPS12;RPL38;RPS21;RPLP1;RPL19;RPS11;RPS16;RPL36A;RPS28;RPS2;RPL27;RPS27A;RPS10;RPL10A;RPS9;RPL3;RPS4X;UBA52;RPL30;RPL39;RPL28,2.745254533251613e-80,KEGG
GOCC_CYTOSOLIC_RIBOSOME (GO_CC),48,97,224.3643452129912,2.3292960302790902e-82,RPS19;RPL37A;RPS29;RPL10;RPL34;RPS3A;RPL27A;RPL9;RPL36;RPL21;RPL18A;RPL35A;RPL26;RPS14;RPL13;RPL15;RPL7;RPL41;RPS17;RPS18;RPS15;RPL18;RPS13;RPS27;RPL23A;RPL13A;RPS23;RPS12;RPL38;RPS21;RPLP1;RPL19;RPS11;RPS16;RPL36A;RPS28;RPS2;RPL27;RPS27A;RPS10;RPL10A;RPS9;RPL3;RPS4X;UBA52;RPL30;RPL39;RPL28,2.120435819564065e-79,GO_CC
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY (Reactome),48,100,211.19188459682493,1.6827281279752078e-81,RPS19;RPL37A;RPS29;RPL10;RPL34;RPS3A;RPL27A;RPL9;RPL36;RPL21;RPL18A;RPL35A;RPL26;RPS14;RPL13;RPL15;RPL7;RPL41;RPS17;RPS18;RPS15;RPL18;RPS13;RPS27;RPL23A;RPL13A;RPS23;RPS12;RPL38;RPS21;RPLP1;RPL19;RPS11;RPS16;RPL36A;RPS28;RPS2;RPL27;RPS27A;RPS10;RPL10A;RPS9;RPL3;RPS4X;UBA52;RPL30;RPL39;RPL28,1.1488826293750732e-78,Reactome
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE (Reactome),48,111,175.42420776730577,1.2342023412522322e-78,RPS19;RPL37A;RPS29;RPL10;RPL34;RPS3A;RPL27A;RPL9;RPL36;RPL21;RPL18A;RPL35A;RPL26;RPS14;RPL13;RPL15;RPL7;RPL41;RPS17;RPS18;RPS15;RPL18;RPS13;RPS27;RPL23A;RPL13A;RPS23;RPS12;RPL38;RPS21;RPLP1;RPL19;RPS11;RPS16;RPL36A;RPS28;RPS2;RPL27;RPS27A;RPS10;RPL10A;RPS9;RPL3;RPS4X;UBA52;RPL30;RPL39;RPL28,6.741213187919693e-76,Reactome
REACTOME_NONSENSE_MEDIATED_DECAY_NMD (Reactome),48,114,167.1872627757558,6.403526993466429e-78,RPS19;RPL37A;RPS29;RPL10;RPL34;RPS3A;RPL27A;RPL9;RPL36;RPL21;RPL18A;RPL35A;RPL26;RPS14;RPL13;RPL15;RPL7;RPL41;RPS17;RPS18;RPS15;RPL18;RPS13;RPS27;RPL23A;RPL13A;RPS23;RPS12;RPL38;RPS21;RPLP1;RPL19;RPS11;RPS16;RPL36A;RPS28;RPS2;RPL27;RPS27A;RPS10;RPL10A;RPS9;RPL3;RPS4X;UBA52;RPL30;RPL39;RPL28,2.9146720365261363e-75,Reactome
REACTOME_SELENOAMINO_ACID_METABOLISM (Reactome),48,115,164.61089370750685,1.0944563104559453e-77,RPS19;RPL37A;RPS29;RPL10;RPL34;RPS3A;RPL27A;RPL9;RPL36;RPL21;RPL18A;RPL35A;RPL26;RPS14;RPL13;RPL15;RPL7;RPL41;RPS17;RPS18;RPS15;RPL18;RPS13;RPS27;RPL23A;RPL13A;RPS23;RPS12;RPL38;RPS21;RPLP1;RPL19;RPS11;RPS16;RPL36A;RPS28;RPS2;RPL27;RPS27A;RPS10;RPL10A;RPS9;RPL3;RPS4X;UBA52;RPL30;RPL39;RPL28,4.269943119793124e-75,Reactome
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION (Reactome),48,118,157.3813517783688,5.269098310190587e-77,RPS19;RPL37A;RPS29;RPL10;RPL34;RPS3A;RPL27A;RPL9;RPL36;RPL21;RPL18A;RPL35A;RPL26;RPS14;RPL13;RPL15;RPL7;RPL41;RPS17;RPS18;RPS15;RPL18;RPS13;RPS27;RPL23A;RPL13A;RPS23;RPS12;RPL38;RPS21;RPLP1;RPL19;RPS11;RPS16;RPL36A;RPS28;RPS2;RPL27;RPS27A;RPS10;RPL10A;RPS9;RPL3;RPS4X;UBA52;RPL30;RPL39;RPL28,1.7987384356413117e-74,Reactome
GOBP_CYTOPLASMIC_TRANSLATION (GO_BP),48,145,113.4473213528103,1.0050873213515446e-71,RPS19;RPL37A;RPS29;RPL10;RPL34;RPS3A;RPL27A;RPL9;RPL36;RPL21;RPL18A;RPL35A;RPL26;RPS14;RPL13;RPL15;RPL7;RPL41;RPS17;RPS18;RPS15;RPL18;RPS13;RPS27;RPL23A;RPL13A;RPS23;RPS12;RPL38;RPS21;RPLP1;RPL19;RPS11;RPS16;RPL36A;RPS28;RPS2;RPL27;RPS27A;RPS10;RPL10A;RPS9;RPL3;RPS4X;UBA52;RPL30;RPL39;RPL28,3.049881638456743e-69,GO_BP
REACTOME_CELLULAR_RESPONSE_TO_STARVATION (Reactome),48,152,105.96242427629042,1.4847663806713652e-70,RPS19;RPL37A;RPS29;RPL10;RPL34;RPS3A;RPL27A;RPL9;RPL36;RPL21;RPL18A;RPL35A;RPL26;RPS14;RPL13;RPL15;RPL7;RPL41;RPS17;RPS18;RPS15;RPL18;RPS13;RPS27;RPL23A;RPL13A;RPS23;RPS12;RPL38;RPS21;RPLP1;RPL19;RPS11;RPS16;RPL36A;RPS28;RPS2;RPL27;RPS27A;RPS10;RPL10A;RPS9;RPL3;RPS4X;UBA52;RPL30;RPL39;RPL28,4.054896985613499e-68,Reactome
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS (Reactome),49,166,96.74330081666221,2.212681488494595e-70,RPS19;RPL37A;RPS29;RPL10;RPL34;RPS3A;RPL27A;RPL9;RPL36;RPL21;RPL18A;RPL35A;RPL26;RPS14;RPL13;RPL15;RPL7;RPL41;RPS17;RPS18;RPS15;RPL18;RPS13;RPS27;RPL23A;RPL13A;RPS23;RPS12;RPL38;RPS21;RPLP1;RPL19;RPS11;RPS16;RPL36A;RPS28;RPS2;RPL27;RPS27A;RPS10;RPL10A;RPS9;RPL3;RPS4X;UBA52;RPL30;RPL39;RPL28;ROBO2,5.493484677344308e-68,Reactome
REACTOME_INFLUENZA_INFECTION (Reactome),48,155,103.1387735653804,4.4955616505267756e-70,RPS19;RPL37A;RPS29;RPL10;RPL34;RPS3A;RPL27A;RPL9;RPL36;RPL21;RPL18A;RPL35A;RPL26;RPS14;RPL13;RPL15;RPL7;RPL41;RPS17;RPS18;RPS15;RPL18;RPS13;RPS27;RPL23A;RPL13A;RPS23;RPS12;RPL38;RPS21;RPLP1;RPL19;RPS11;RPS16;RPL36A;RPS28;RPS2;RPL27;RPS27A;RPS10;RPL10A;RPS9;RPL3;RPS4X;UBA52;RPL30;RPL39;RPL28,1.0231149056323855e-67,Reactome
GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME (GO_MF),48,158,99.82217647805744,1.3264250119631356e-69,RPS19;RPL37A;RPS29;RPL10;RPL34;RPS3A;RPL27A;RPL9;RPL36;RPL21;RPL18A;RPL35A;RPL26;RPS14;RPL13;RPL15;RPL7;RPL41;RPS17;RPS18;RPS15;RPL18;RPS13;RPS27;RPL23A;RPL13A;RPS23;RPS12;RPL38;RPS21;RPLP1;RPL19;RPS11;RPS16;RPL36A;RPS28;RPS2;RPL27;RPS27A;RPS10;RPL10A;RPS9;RPL3;RPS4X;UBA52;RPL30;RPL39;RPL28,2.7865128520548638e-67,GO_MF
GOCC_RIBOSOMAL_SUBUNIT (GO_CC),48,173,88.0209333562582,2.0918524672597617e-67,RPS19;RPL37A;RPS29;RPL10;RPL34;RPS3A;RPL27A;RPL9;RPL36;RPL21;RPL18A;RPL35A;RPL26;RPS14;RPL13;RPL15;RPL7;RPL41;RPS17;RPS18;RPS15;RPL18;RPS13;RPS27;RPL23A;RPL13A;RPS23;RPS12;RPL38;RPS21;RPLP1;RPL19;RPS11;RPS16;RPL36A;RPS28;RPS2;RPL27;RPS27A;RPS10;RPL10A;RPS9;RPL3;RPS4X;UBA52;RPL30;RPL39;RPL28,4.080606491490293e-65,GO_CC
REACTOME_SIGNALING_BY_ROBO_RECEPTORS (Reactome),50,211,72.37275808370342,2.050680084145341e-66,RPS19;RPL37A;RPS29;RPL10;RPL34;RPS3A;RPL27A;RPL9;RPL36;RPL21;RPL18A;RPL35A;RPL26;RPS14;RPL13;RPL15;RPL7;RPL41;RPS17;RPS18;RPS15;RPL18;RPS13;RPS27;RPL23A;RPL13A;RPS23;RPS12;RPL38;RPS21;RPLP1;RPL19;RPS11;RPS16;RPL36A;RPS28;RPS2;RPL27;RPS27A;RPS10;RPL10A;RPS9;RPL3;RPS4X;UBA52;RPL30;RPL39;RPL28;DCC;ROBO2,3.7336048732006176e-64,Reactome
REACTOME_RRNA_PROCESSING (Reactome),48,200,72.34566020684264,5.717680710576436e-64,RPS19;RPL37A;RPS29;RPL10;RPL34;RPS3A;RPL27A;RPL9;RPL36;RPL21;RPL18A;RPL35A;RPL26;RPS14;RPL13;RPL15;RPL7;RPL41;RPS17;RPS18;RPS15;RPL18;RPS13;RPS27;RPL23A;RPL13A;RPS23;RPS12;RPL38;RPS21;RPLP1;RPL19;RPS11;RPS16;RPL36A;RPS28;RPS2;RPL27;RPS27A;RPS10;RPL10A;RPS9;RPL3;RPS4X;UBA52;RPL30;RPL39;RPL28,9.759366262865154e-62,Reactome
GOCC_RIBOSOME (GO_CC),48,206,69.58771261901141,2.8002199378313284e-63,RPS19;RPL37A;RPS29;RPL10;RPL34;RPS3A;RPL27A;RPL9;RPL36;RPL21;RPL18A;RPL35A;RPL26;RPS14;RPL13;RPL15;RPL7;RPL41;RPS17;RPS18;RPS15;RPL18;RPS13;RPS27;RPL23A;RPL13A;RPS23;RPS12;RPL38;RPS21;RPLP1;RPL19;RPS11;RPS16;RPL36A;RPS28;RPS2;RPL27;RPS27A;RPS10;RPL10A;RPS9;RPL3;RPS4X;UBA52;RPL30;RPL39;RPL28,4.498470970716093e-61,GO_CC
REACTOME_TRANSLATION (Reactome),51,291,49.86815223575931,1.8107374291564784e-60,RPS19;RPL37A;RPS29;RPL10;RPL34;RPS3A;RPL27A;RPL9;RPL36;RPL21;RPL18A;RPL35A;RPL26;RPS14;RPL13;EEF1G;RPL15;RPL7;RPL41;RPS17;RPS18;RPS15;RPL18;RPS13;RPS27;RPL23A;RPL13A;RPS23;RPS12;RPL38;RPS21;RPLP1;RPL19;RPS11;RPS16;RPL36A;RPS28;RPS2;RPL27;RPS27A;RPS10;RPL10A;RPS9;RPL3;RPS4X;UBA52;EEF1A1;RPL30;RPL39;EEF1B2;RPL28,2.747291066125746e-58,Reactome
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES (Reactome),48,356,35.52038244570626,5.2075830061164325e-51,RPS19;RPL37A;RPS29;RPL10;RPL34;RPS3A;RPL27A;RPL9;RPL36;RPL21;RPL18A;RPL35A;RPL26;RPS14;RPL13;RPL15;RPL7;RPL41;RPS17;RPS18;RPS15;RPL18;RPS13;RPS27;RPL23A;RPL13A;RPS23;RPS12;RPL38;RPS21;RPLP1;RPL19;RPS11;RPS16;RPL36A;RPS28;RPS2;RPL27;RPS27A;RPS10;RPL10A;RPS9;RPL3;RPS4X;UBA52;RPL30;RPL39;RPL28,7.485215363002093e-49,Reactome
GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT (GO_CC),28,55,204.45694306151867,2.739371453279054e-48,RPL37A;RPL10;RPL34;RPL27A;RPL9;RPL36;RPL21;RPL18A;RPL35A;RPL26;RPL13;RPL15;RPL7;RPL41;RPL18;RPL23A;RPL13A;RPL38;RPLP1;RPL19;RPL36A;RPL27;RPL10A;RPL3;UBA52;RPL30;RPL39;RPL28,3.740611719452549e-46,GO_CC
GOCC_LARGE_RIBOSOMAL_SUBUNIT (GO_CC),28,109,67.72580918015285,4.4909057308658903e-38,RPL37A;RPL10;RPL34;RPL27A;RPL9;RPL36;RPL21;RPL18A;RPL35A;RPL26;RPL13;RPL15;RPL7;RPL41;RPL18;RPL23A;RPL13A;RPL38;RPLP1;RPL19;RPL36A;RPL27;RPL10A;RPL3;UBA52;RPL30;RPL39;RPL28,5.8403159766641645e-36,GO_CC
GOCC_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT (GO_CC),21,41,194.69900452479013,1.9263681785692997e-36,RPS19;RPS29;RPS3A;RPS14;RPS17;RPS18;RPS15;RPS13;RPS27;RPS23;RPS12;RPS21;RPS11;RPS16;RPS28;RPS2;RPS27A;RPS10;RPS9;RPS4X;UBA52,2.3913234071239808e-34,GO_CC
GOCC_SMALL_RIBOSOMAL_SUBUNIT (GO_CC),21,67,84.94241891564951,8.134772092473958e-31,RPS19;RPS29;RPS3A;RPS14;RPS17;RPS18;RPS15;RPS13;RPS27;RPS23;RPS12;RPS21;RPS11;RPS16;RPS28;RPS2;RPS27A;RPS10;RPS9;RPS4X;UBA52,9.659157645454947e-29,GO_CC
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S (Reactome),20,59,94.97622723035792,3.3905142940415446e-30,RPS19;RPS29;RPS3A;RPS14;RPS17;RPS18;RPS15;RPS13;RPS27;RPS23;RPS12;RPS21;RPS11;RPS16;RPS28;RPS2;RPS27A;RPS10;RPS9;RPS4X,3.858122723761441e-28,Reactome
GOCC_POLYSOMAL_RIBOSOME (GO_CC),14,31,146.29171875343349,1.3271165150862724e-23,RPS29;RPL36;RPL18A;RPL41;RPL18;RPS23;RPL38;RPS21;RPL19;RPL36A;RPS28;RPL10A;RPL30;RPL39,1.4497420810802438e-21,GO_CC
GOCC_POLYSOME (GO_CC),15,64,54.80386342681227,3.766858257883601e-20,RPS29;RPL36;RPL18A;RPL41;RPL18;RPS23;RPL38;RPS21;RPL19;RPL36A;RPS28;RPL10A;RPS4X;RPL30;RPL39,3.956649962415428e-18,GO_CC
GOCC_CELL_SUBSTRATE_JUNCTION (GO_CC),26,414,12.807891551584978,5.555949517728961e-19,RPS19;RPL37A;RPS29;RPS3A;RPL9;RPS14;RPL7;RPS17;RPS18;RPS15;RPL18;RPS13;RPL13A;RPL38;RPLP1;RPL19;RPS11;RPS16;RPS2;RPL27;RPS10;RPL10A;RPS9;RPL3;RPS4X;RPL30,5.619740049228812e-17,GO_CC
GOCC_NEURON_TO_NEURON_SYNAPSE (GO_CC),19,345,10.62438020843304,4.209561877854851e-13,RPS19;RPS14;RPL7;RPS18;RPS13;RPS27;RPL38;RPL30;SYNDIG1;EPHA4;PENK;SYT1;DCC;NOS1;ERBB4;NETO1;NRGN;CALB1;GRIK4,4.105826245864856e-11,GO_CC
GOBP_RIBOSOME_BIOGENESIS (GO_BP),17,296,10.974319290067301,3.950589396898588e-12,RPS19;RPL10;RPL35A;RPL26;RPS14;RPL7;RPS17;RPS15;RPS27;RPL23A;RPL38;RPS21;RPS16;RPS28;RPL27;RPL10A;RPL3,3.7203653941138084e-10,GO_BP
GOBP_RIBOSOME_ASSEMBLY (GO_BP),9,58,31.634666337428282,7.615191990429367e-11,RPS19;RPL10;RPS14;RPS15;RPS27;RPL23A;RPL38;RPS28;RPL3,6.932363108620867e-9,GO_BP
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS (GO_BP),18,418,8.12505359264164,1.0462896535356528e-10,RPS19;RPL10;RPL35A;RPL26;RPS14;RPL7;RPS17;RPS15;RPS27;RPL23A;RPL13A;RPL38;RPS21;RPS16;RPS28;RPL27;RPL10A;RPL3,9.217474334857637e-9,GO_BP
GOMF_RRNA_BINDING (GO_MF),9,63,28.707822626148257,1.6491630467846015e-10,RPL9;RPS14;RPS18;RPS13;RPL23A;RPS11;RPS9;RPL3;RPS4X,1.4074575877402333e-8,GO_MF
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS (GO_BP),9,72,24.578738099859137,5.660068949856705e-10,RPS19;RPS14;RPS17;RPS15;RPS27;RPL38;RPS21;RPS16;RPS28,4.6841358491086844e-8,GO_BP
GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY (GO_BP),6,18,84.56221101633089,8.128666363664505e-10,RPS19;RPS14;RPS15;RPS27;RPL38;RPS28,6.529231717402284e-8,GO_BP
GOCC_SYNAPTIC_MEMBRANE (GO_CC),15,357,7.777025802107053,5.667790599191473e-9,ADRA1A;SYNDIG1;EPHA4;SYT1;KCTD8;DCC;IL1RAPL1;UNC13B;TENM2;ERBB4;NETO1;NRGN;GRIK4;CDH8;DGKB,4.422496036111975e-7,GO_CC
GOBP_RRNA_METABOLIC_PROCESS (GO_BP),13,257,9.356093540901924,6.854022752447025e-9,RPS19;RPL35A;RPL26;RPS14;RPL7;RPS17;RPS15;RPS27;RPS21;RPS16;RPS28;RPL27;RPL10A,5.199537815814674e-7,GO_BP
GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS (GO_BP),8,70,22.071828289292302,1.0913467990273066e-8,RPL10;RPL35A;RPL26;RPL7;RPL23A;RPL38;RPL10A;RPL3,8.055319211198849e-7,GO_BP
GOCC_GLUTAMATERGIC_SYNAPSE (GO_CC),13,313,7.594154061700562,7.014669330277134e-8,IL1RAPL2;ADRA1A;GUCY1A1;EPHA4;SYT1;CALY;IL1RAPL1;ERBB4;LGI1;NETO1;NRGN;CALB1;CDH8,5.0413320897333825e-6,GO_CC
GOCC_POSTSYNAPTIC_MEMBRANE (GO_CC),12,261,8.403872984887716,7.582667200811695e-8,ADRA1A;SYNDIG1;EPHA4;KCTD8;DCC;IL1RAPL1;TENM2;ERBB4;NETO1;NRGN;GRIK4;DGKB,5.30981131420942e-6,GO_CC
GOBP_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION (GO_BP),10,182,10.036998186415108,1.852127841454366e-7,RPS19;RPL10;RPS14;RPS15;RPS27;RPL23A;RPL13A;RPL38;RPS28;RPL3,1.2645402837529685e-5,GO_BP
GOMF_MRNA_5_UTR_BINDING (GO_MF),5,26,39.99956967604039,4.672449975944832e-7,RPS3A;RPL26;RPS14;RPL41;RPS13,3.112307532757399e-5,GO_MF
GOBP_NCRNA_PROCESSING (GO_BP),13,374,6.296214480721954,5.38028898141676e-7,RPS19;RPL35A;RPL26;RPS14;RPL7;RPS17;RPS15;RPS27;RPS21;RPS16;RPS28;RPL27;RPL10A,3.4984688591069455e-5,GO_BP
GOCC_DISTAL_AXON (GO_CC),11,261,7.6244041965269576,6.380710291339006e-7,EPHA4;PENK;NPY;PRKCB;DSCAM;DCC;UNC5C;UNC13B;TENM2;CALB1;CDH8,4.052492978057401e-5,GO_CC
GOCC_NEURON_PROJECTION_TERMINUS (GO_CC),8,122,11.985134157410906,8.516974981015676e-7,EPHA4;PENK;SYT1;NPY;PRKCB;UNC13B;CALB1;CDH8,5.286331516625866e-5,GO_CC
GOMF_CALMODULIN_BINDING (GO_MF),9,186,8.7202014976051,2.2222087417701663e-6,MARCKSL1;EEF1A1;PCP4;SYT1;NOS1;UNC13B;RYR2;RIT2;NRGN,1.3486337941720722e-4,GO_MF
GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING (GO_BP),12,390,5.511233664468765,5.217488978140248e-6,ADRA1A;TUBB2B;EPHA4;SYT1;PRKCB;DCC;LGI1;NETO1;NRGN;CALB1;GRIK4;TACR1,3.097600521587178e-4,GO_BP
GOCC_PRESYNAPSE (GO_CC),13,469,4.9667667137488625,6.481566885752509e-6,ADRA1A;SYNDIG1;EPHA4;PENK;SYT1;KCTD8;NPY;PRKCB;UNC13B;ERBB4;CALB1;GRIK4;CDH8,3.766204077657468e-4,GO_CC
GOCC_ROUGH_ENDOPLASMIC_RETICULUM (GO_CC),6,76,14.479046261157768,7.1516838423152395e-6,RPS29;RPL18;RPS23;RPS21;RPS28;RPL27,4.069010119450608e-4,GO_CC
GOBP_MATURATION_OF_SSU_RRNA (GO_BP),5,49,19.087863784926256,1.2096988497581871e-5,RPS19;RPS14;RPS21;RPS16;RPS28,6.742219507529815e-4,GO_BP
GOBP_RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY (GO_BP),4,25,31.813967510733264,1.5176323192815328e-5,RPL10;RPL23A;RPL38;RPL3,8.289307727915732e-4,GO_BP
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION (GO_BP),7,134,9.351222391613671,1.8750722043328503e-5,ADRA1A;EPHA4;SYT1;LGI1;NRGN;CALB1;TACR1,0.0010040827823594146,GO_BP
GOCC_PRESYNAPTIC_MEMBRANE (GO_CC),7,136,9.20493931557524,2.063851640775111e-5,ADRA1A;EPHA4;SYT1;KCTD8;UNC13B;ERBB4;GRIK4,0.0010839190059532362,GO_CC
GOBP_DEVELOPMENT_OF_PRIMARY_FEMALE_SEXUAL_CHARACTERISTICS (GO_BP),6,93,11.641270782264849,2.2898742249702467e-5,INHBA;DACH1;GPR149;CSMD1;DACH2;ROBO2,0.0011799333034705178,GO_BP
HALLMARK_ALLOGRAFT_REJECTION (Hallmark),7,140,8.92630138833614,2.488612691766054e-5,RPS19;RPS3A;RPL9;RPS9;RPL39;INHBA;PRKCB,0.0012585928261505729,Hallmark
GOBP_NETRIN_ACTIVATED_SIGNALING_PATHWAY (GO_BP),3,10,71.11247664161813,2.578498930521598e-5,DSCAM;DCC;UNC5C,0.0012803419235008155,GO_BP
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION (GO_BP),7,143,8.728368130673955,2.8523785770008547e-5,EPHA4;INHBA;NPY;DCC;TOX;BCL11B;LMO4,0.0013910439096052384,GO_BP
GOBP_FEMALE_SEX_DIFFERENTIATION (GO_BP),6,106,10.122809978210048,4.8018665919794906e-5,INHBA;DACH1;GPR149;CSMD1;DACH2;ROBO2,0.0023006838004729804,GO_BP
GOBP_NEURON_PROJECTION_GUIDANCE (GO_BP),8,213,6.643292997989269,5.099997612909076e-5,TUBB2B;EPHA4;DSCAM;DCC;UNC5C;LGI1;BCL11B;ROBO2,0.0024013954277335666,GO_BP
GOCC_CYTOPLASMIC_SIDE_OF_ENDOPLASMIC_RETICULUM_MEMBRANE (GO_CC),3,13,49.81463960245588,6.063299250020429e-5,RPS29;RPS28;RPL27,0.002806588178272168,GO_CC
KEGG_CALCIUM_SIGNALING_PATHWAY (KEGG),7,162,7.65336517915117,6.313738457816027e-5,ADRA1A;PLCG2;PRKCB;NOS1;RYR2;ERBB4;TACR1,0.0028738032880492614,KEGG
GOBP_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA (GO_BP),4,36,20.88459314081538,6.707589800170028e-5,RPS19;RPS14;RPS21;RPS16,0.0030030209416826797,GO_BP
GOBP_NON_MEMBRANE_BOUNDED_ORGANELLE_ASSEMBLY (GO_BP),10,363,4.858194858451947,8.180565819810448e-5,RPS19;RPL10;RPS14;RPS15;RPS27;RPL23A;RPS23;RPL38;RPS28;RPL3,0.0036034072990165054,GO_BP
GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_MEMBRANE (GO_CC),6,119,8.955028448451252,9.15310273739445e-5,ADRA1A;EPHA4;DCC;ERBB4;NETO1;GRIK4,0.003967797392987975,GO_CC
REACTOME_NEURONAL_SYSTEM (Reactome),10,387,4.545058473407723,1.381086763869091e-4,IL1RAPL2;TUBB2B;SYT1;PRKCB;IL1RAPL1;UNC13B;ERBB4;CACNA2D3;NRGN;GRIK4,0.0058933561751976365,Reactome
GOMF_TRANSLATION_REGULATOR_ACTIVITY (GO_MF),6,132,8.027291458835764,1.6184038304965022e-4,RPL10;RPS14;EEF1G;RPS9;EEF1A1;EEF1B2,0.006799785940132227,GO_MF
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES (Reactome),8,253,5.550514656609696,1.681920746419435e-4,TUBB2B;SYT1;PRKCB;UNC13B;ERBB4;CACNA2D3;NRGN;GRIK4,0.006895294893682779,Reactome
GOBP_STRIATUM_DEVELOPMENT (GO_BP),3,18,33.201416608028666,1.691632214854435e-4,FOXP2;INHBA;BCL11B,0.006895294893682779,GO_BP
GOBP_REGULATION_OF_MUSCLE_CONTRACTION (GO_BP),6,137,7.719628848288074,1.9814442502456218e-4,ADRA1A;GUCY1A1;NOS1;PRKG1;RYR2;TACR1,0.0079153177221397,GO_BP
GOMF_TRANSLATION_ELONGATION_FACTOR_ACTIVITY (GO_MF),3,19,31.129981967661806,1.9998422659378955e-4,EEF1G;EEF1A1;EEF1B2,0.0079153177221397,GO_MF
GOCC_POSTSYNAPTIC_DENSITY_MEMBRANE (GO_CC),5,88,10.105995510658891,2.0531589471271434e-4,SYNDIG1;EPHA4;DCC;ERBB4;NETO1,0.00801025297800604,GO_CC
GOBP_NEURON_RECOGNITION (GO_BP),4,49,14.8405154633627,2.2686677525360154e-4,EPHA4;OPCML;DSCAM;ROBO2,0.008726382580529378,GO_BP
GOBP_FOREBRAIN_DEVELOPMENT (GO_BP),9,339,4.650437007466366,2.448374004193488e-4,FOXP2;INHBA;NPY;PRKG1;TOX;ERBB4;BCL11B;NRGN;ROBO2,0.009181818507392085,GO_BP
REACTOME_NETRIN_1_SIGNALING (Reactome),4,50,14.518297166353122,2.454312526692135e-4,DSCAM;DCC;UNC5C;TRPC7,0.009181818507392085,Reactome
GOBP_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION (GO_BP),3,21,27.67929455983584,2.720430157442029e-4,ADRA1A;NOS1;RYR2,0.009905993013298909,GO_BP
REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY (Reactome),3,21,27.67929455983584,2.720430157442029e-4,RPS27A;UBA52;EEF1A1,0.009905993013298909,Reactome
REACTOME_STIMULI_SENSING_CHANNELS (Reactome),5,96,9.216462170146112,3.0807152894703167e-4,RPS27A;UBA52;TRPM3;RYR2;TRPC7,0.01097972734864732,Reactome
GOBP_SUBPALLIUM_DEVELOPMENT (GO_BP),3,22,26.23160053000556,3.13591626947818e-4,FOXP2;INHBA;BCL11B,0.01097972734864732,GO_BP
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE (Reactome),3,22,26.23160053000556,3.13591626947818e-4,GUCY1A1;NOS1;PRKG1,0.01097972734864732,Reactome
GOBP_TRANSLATIONAL_ELONGATION (GO_BP),4,54,13.34820253855141,3.3071867584118605e-4,EEF1G;RPLP1;EEF1A1;EEF1B2,0.01143281903445923,GO_BP
