gene_set,n_hits,set_size,odds_ratio,pval,hit_genes,padj,collection
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION (Reactome),73,92,266.46766844215966,1.8119607672882282e-113,RPS28;RPL37A;RPS15;RPL31;RPS18;RPL37;FAU;RPL41;RPL13A;RPS10;RPS23;RPS24;RPL32;RPS16;RPL10A;RPL35;RPL38;RPL7;RPL36A;RPS27A;RPL13;RPS8;RPS27;RPS4X;RPL11;RPL34;RPL18;RPL27A;RPS15A;RPL35A;RPLP1;RPL39;EEF1A1;RPL17;RPL4;RPS3;RPL24;RPS13;RPL14;RPS29;RPL26;RPS2;EEF1G;RPS12;RPL22;RPL3;UBA52;RPL29;EEF1B2;RPS3A;RPS17;RPS21;RPL9;EEF1A2;EEF2;RPS7;RPL18A;RPL27;RPL8;RPSA;RPL5;RPL36;RPS5;RPL30;RPL23;RPL10;RPL21;RPS19;RPL19;RPL15;RPL23A;RPS9;RPS14,7.508765419642418e-110,Reactome
KEGG_RIBOSOME (KEGG),67,86,241.27831789228682,4.932215678014465e-103,RPS28;RPL37A;RPS15;RPL31;RPS18;RPL37;FAU;RPL41;RPL13A;RPS10;RPS23;RPS24;RPL32;RPS16;RPL10A;RPL35;RPL38;RPL7;RPL36A;RPS27A;RPL13;RPS8;RPS27;RPS4X;RPL11;RPL34;RPL18;RPL27A;RPS15A;RPL35A;RPLP1;RPL39;RPL17;RPL4;RPS3;RPL24;RPS13;RPL14;RPS29;RPL26;RPS2;RPS12;RPL22;RPL3;UBA52;RPL29;RPS3A;RPS17;RPS21;RPL9;RPS7;RPL18A;RPL27;RPL8;RPSA;RPL5;RPL36;RPS5;RPL30;RPL23;RPL10;RPL21;RPS19;RPL19;RPL15;RPL23A;RPS9,1.0219550884845972e-99,KEGG
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY (Reactome),68,100,144.51656083084978,1.5498720760731713e-97,RPS28;RPL37A;RPS15;RPL31;RPS18;RPL37;FAU;RPL41;RPL13A;RPS10;RPS23;RPS24;RPL32;RPS16;RPL10A;RPL35;RPL38;RPL7;RPL36A;RPS27A;RPL13;RPS8;RPS27;RPS4X;RPL11;RPL34;RPL18;RPL27A;RPS15A;RPL35A;RPLP1;RPL39;RPL17;RPL4;RPS3;RPL24;RPS13;RPL14;RPS29;RPL26;RPS2;RPS12;RPL22;RPL3;UBA52;RPL29;RPS3A;RPS17;RPS21;RPL9;RPS7;RPL18A;RPL27;RPL8;RPSA;RPL5;RPL36;RPS5;RPL30;RPL23;RPL10;RPL21;RPS19;RPL19;RPL15;RPL23A;RPS9;RPS14,2.140889961082407e-94,Reactome
GOCC_CYTOSOLIC_RIBOSOME (GO_CC),67,97,151.45811544204616,7.669908007818895e-97,RPS28;RPL37A;RPS15;RPL31;RPS18;RPL37;RPL41;RPL13A;RPS10;RPS23;RPS24;RPL32;RPS16;RPL10A;RPL35;RPL38;RPL7;RPL36A;RPS27A;RPL13;RPS8;RPS27;RPS4X;RPL11;RPL34;RPL18;RPL27A;RPS15A;RPL35A;RPLP1;RPL39;RPL17;RPL4;RPS3;RPL24;RPS13;RPL14;RPS29;RPL26;RPS2;RPS12;RPL22;RPL3;UBA52;RPL29;RPS3A;RPS17;RPS21;RPL9;RPS7;RPL18A;RPL27;RPL8;RPSA;RPL5;RPL36;RPS5;RPL30;RPL23;RPL10;RPL21;RPS19;RPL19;RPL15;RPL23A;RPS9;RPS14,7.946024696100375e-94,GO_CC
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE (Reactome),69,111,112.35457490189025,9.935031011218598e-95,RPS28;RPL37A;RPS15;RPL31;RPS18;RPL37;FAU;RPL41;RPL13A;RPS10;RPS23;RPS24;RPL32;RPS16;RPL10A;RPL35;RPL38;RPL7;RPL36A;RPS27A;RPL13;RPS8;RPS27;RPS4X;RPL11;RPL34;RPL18;RPL27A;RPS15A;RPL35A;RPLP1;RPL39;RPL17;RPL4;RPS3;RPL24;RPS13;RPL14;RPS29;RPL26;RPS2;RPS12;RPL22;RPL3;UBA52;SRP14;RPL29;RPS3A;RPS17;RPS21;RPL9;RPS7;RPL18A;RPL27;RPL8;RPSA;RPL5;RPL36;RPS5;RPL30;RPL23;RPL10;RPL21;RPS19;RPL19;RPL15;RPL23A;RPS9;RPS14,8.234153702097973e-92,Reactome
REACTOME_NONSENSE_MEDIATED_DECAY_NMD (Reactome),68,114,100.75374210669932,1.653029417351735e-91,RPS28;RPL37A;RPS15;RPL31;RPS18;RPL37;FAU;RPL41;RPL13A;RPS10;RPS23;RPS24;RPL32;RPS16;RPL10A;RPL35;RPL38;RPL7;RPL36A;RPS27A;RPL13;RPS8;RPS27;RPS4X;RPL11;RPL34;RPL18;RPL27A;RPS15A;RPL35A;RPLP1;RPL39;RPL17;RPL4;RPS3;RPL24;RPS13;RPL14;RPS29;RPL26;RPS2;RPS12;RPL22;RPL3;UBA52;RPL29;RPS3A;RPS17;RPS21;RPL9;RPS7;RPL18A;RPL27;RPL8;RPSA;RPL5;RPL36;RPS5;RPL30;RPL23;RPL10;RPL21;RPS19;RPL19;RPL15;RPL23A;RPS9;RPS14,1.141692317584265e-88,Reactome
REACTOME_SELENOAMINO_ACID_METABOLISM (Reactome),68,115,98.56430855598859,3.987133030374015e-91,RPS28;RPL37A;RPS15;RPL31;RPS18;RPL37;FAU;RPL41;RPL13A;RPS10;RPS23;RPS24;RPL32;RPS16;RPL10A;RPL35;RPL38;RPL7;RPL36A;RPS27A;RPL13;RPS8;RPS27;RPS4X;RPL11;RPL34;RPL18;RPL27A;RPS15A;RPL35A;RPLP1;RPL39;RPL17;RPL4;RPS3;RPL24;RPS13;RPL14;RPS29;RPL26;RPS2;RPS12;RPL22;RPL3;UBA52;RPL29;RPS3A;RPS17;RPS21;RPL9;RPS7;RPL18A;RPL27;RPL8;RPSA;RPL5;RPL36;RPS5;RPL30;RPL23;RPL10;RPL21;RPS19;RPL19;RPL15;RPL23A;RPS9;RPS14,2.360382753981417e-88,Reactome
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION (Reactome),68,118,92.61626096012343,5.2013787844932625e-90,RPS28;RPL37A;RPS15;RPL31;RPS18;RPL37;FAU;RPL41;RPL13A;RPS10;RPS23;RPS24;RPL32;RPS16;RPL10A;RPL35;RPL38;RPL7;RPL36A;RPS27A;RPL13;RPS8;RPS27;RPS4X;RPL11;RPL34;RPL18;RPL27A;RPS15A;RPL35A;RPLP1;RPL39;RPL17;RPL4;RPS3;RPL24;RPS13;RPL14;RPS29;RPL26;RPS2;RPS12;RPL22;RPL3;UBA52;RPL29;RPS3A;RPS17;RPS21;RPL9;RPS7;RPL18A;RPL27;RPL8;RPSA;RPL5;RPL36;RPS5;RPL30;RPL23;RPL10;RPL21;RPS19;RPL19;RPL15;RPL23A;RPS9;RPS14,2.69431421036751e-87,Reactome
REACTOME_INFLUENZA_INFECTION (Reactome),69,155,54.78036899702365,8.34393335246896e-81,RPS28;RPL37A;RPS15;RPL31;RPS18;RPL37;FAU;RPL41;RPL13A;RPS10;RPS23;RPS24;RPL32;RPS16;RPL10A;RPL35;RPL38;RPL7;RPL36A;RPS27A;RPL13;RPS8;RPS27;RPS4X;RPL11;RPL34;RPL18;RPL27A;RPS15A;RPL35A;RPLP1;RPL39;RPL17;RPL4;RPS3;RPL24;RPS13;RPL14;RPS29;RPL26;RPS2;RPS12;RPL22;RPL3;UBA52;RPL29;RPS3A;RPS17;RPS21;RPL9;RPS7;RPL18A;RPL27;RPL8;RPSA;RPL5;RPL36;RPS5;RPL30;RPL23;RPL10;RPL21;RPS19;RPL19;RPL15;RPL23A;RPS9;RPS14;SLC25A6,3.841917756959041e-78,Reactome
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS (Reactome),70,166,49.978507099587354,6.840316613538553e-80,RPS28;RPL37A;RPS15;RPL31;RPS18;RPL37;FAU;RPL41;RPL13A;RPS10;RPS23;RPS24;RPL32;RPS16;RPL10A;RPL35;RPL38;RPL7;RPL36A;RPS27A;RPL13;RPS8;RPS27;RPS4X;RPL11;RPL34;RPL18;RPL27A;RPS15A;RPL35A;RPLP1;RPL39;RPL17;RPL4;RPS3;RPL24;RPS13;RPL14;RPS29;RPL26;RPS2;RPS12;RPL22;RPL3;UBA52;RPL29;RPS3A;RPS17;RPS21;RPL9;RPS7;RPL18A;RPL27;RPL8;RPSA;RPL5;RPL36;RPS5;RPL30;RPL23;RPL10;RPL21;RPS19;RPL19;RPL15;RPL23A;RPS9;ROBO2;ROBO1;RPS14,2.8344886270006793e-77,Reactome
GOBP_CYTOPLASMIC_TRANSLATION (GO_BP),67,145,58.48214192204407,7.544908629538684e-80,RPS28;RPL37A;RPS15;RPL31;RPS18;RPL37;RPL41;RPL13A;RPS10;RPS23;RPS24;RPL32;RPS16;RPL10A;RPL35;RPL38;RPL7;RPL36A;RPS27A;RPL13;RPS8;RPS27;RPS4X;RPL11;RPL34;RPL18;RPL27A;RPS15A;RPL35A;RPLP1;RPL39;RPL17;RPL4;RPS3;RPL24;RPS13;RPL14;RPS29;RPL26;RPS2;RPS12;RPL22;RPL3;UBA52;RPL29;RPS3A;RPS17;RPS21;RPL9;RPS7;RPL18A;RPL27;RPL8;RPSA;RPL5;RPL36;RPS5;RPL30;RPL23;RPL10;RPL21;RPS19;RPL19;RPL15;RPL23A;RPS9;RPS14,2.8344886270006793e-77,GO_BP
REACTOME_CELLULAR_RESPONSE_TO_STARVATION (Reactome),68,152,55.13520420056613,8.207978649615867e-80,RPS28;RPL37A;RPS15;RPL31;RPS18;RPL37;FAU;RPL41;RPL13A;RPS10;RPS23;RPS24;RPL32;RPS16;RPL10A;RPL35;RPL38;RPL7;RPL36A;RPS27A;RPL13;RPS8;RPS27;RPS4X;RPL11;RPL34;RPL18;RPL27A;RPS15A;RPL35A;RPLP1;RPL39;RPL17;RPL4;RPS3;RPL24;RPS13;RPL14;RPS29;RPL26;RPS2;RPS12;RPL22;RPL3;UBA52;RPL29;RPS3A;RPS17;RPS21;RPL9;RPS7;RPL18A;RPL27;RPL8;RPSA;RPL5;RPL36;RPS5;RPL30;RPL23;RPL10;RPL21;RPS19;RPL19;RPL15;RPL23A;RPS9;RPS14,2.8344886270006793e-77,Reactome
GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME (GO_MF),67,158,50.08111361497078,1.2072335305827999e-76,RPS28;RPL37A;RPS15;RPL31;RPS18;RPL37;RPL41;RPL13A;RPS10;RPS23;RPS24;RPL32;RPS16;RPL10A;RPL35;RPL38;RPL7;RPL36A;RPS27A;RPL13;RPS8;RPS27;RPS4X;RPL11;RPL34;RPL18;RPL27A;RPS15A;RPL35A;RPLP1;RPL39;RPL17;RPL4;RPS3;RPL24;RPS13;RPL14;RPS29;RPL26;RPS2;RPS12;RPL22;RPL3;UBA52;RPL29;RPS3A;RPS17;RPS21;RPL9;RPS7;RPL18A;RPL27;RPL8;RPSA;RPL5;RPL36;RPS5;RPL30;RPL23;RPL10;RPL21;RPS19;RPL19;RPL15;RPL23A;RPS9;RPS14,3.848289039027018e-74,GO_MF
REACTOME_SIGNALING_BY_ROBO_RECEPTORS (Reactome),73,211,36.446600763046796,1.0596355242715417e-75,SLIT3;RPS28;RPL37A;RPS15;RPL31;RPS18;RPL37;FAU;RPL41;RPL13A;RPS10;RPS23;RPS24;RPL32;RPS16;RPL10A;RPL35;RPL38;RPL7;RPL36A;RPS27A;RPL13;RPS8;RPS27;RPS4X;RPL11;RPL34;RPL18;RPL27A;RPS15A;RPL35A;RPLP1;RPL39;RPL17;RPL4;RPS3;RPL24;RPS13;RPL14;RPS29;RPL26;RPS2;RPS12;RPL22;RPL3;UBA52;RPL29;RPS3A;RPS17;RPS21;RPL9;RPS7;RPL18A;RPL27;RPL8;RPSA;RPL5;RPL36;RPS5;RPL30;RPL23;RPL10;RPL21;RPS19;RPL19;RPL15;RPL23A;RPS9;DCC;ROBO2;NRP1;ROBO1;RPS14,3.136521151843763e-73,Reactome
GOCC_RIBOSOMAL_SUBUNIT (GO_CC),68,173,44.091290027571354,5.241367850611884e-75,RPS28;RPL37A;RPS15;RPL31;RPS18;RPL37;RPL41;RPL13A;RPS10;RPS23;RPS24;RPL32;RPS16;RPL10A;RPL35;RPL38;RPL7;RPL36A;RPS27A;RPL13;RPS8;RPS27;RPS4X;RPL11;RPL34;RPL18;RPL27A;RPS15A;RPL35A;RPLP1;RPL39;RPL17;RPL4;RPS3;RPL24;RPS13;RPL14;RPS29;RPL26;RPS2;RPS12;RPL22;RPL3;UBA52;RPL29;RPS3A;RPS17;RPS21;RPL9;RPS7;RPL18A;RPL27;RPL8;RPSA;RPL5;RPL36;RPS5;RPL30;RPL23;RPL10;RPL21;RPS19;RPL19;RPL15;RPL23A;RACK1;RPS9;RPS14,1.4480152248623764e-72,GO_CC
GOCC_RIBOSOME (GO_CC),69,206,34.344742107611985,2.2716596713566046e-70,RPS28;RPL37A;RPS15;RPL31;RPS18;RPL37;RPL41;RPL13A;RPS10;RPS23;RPS24;RPL32;RPS16;RPL10A;RPL35;RPL38;RPL7;RPL36A;RPS27A;RPL13;RPS8;RPS27;RPS4X;RPL11;RPL34;RPL18;RPL27A;RPS15A;RPL35A;RPLP1;RPL39;RPL17;RPL4;RPS3;RPL24;RPS13;RPL14;RPS29;RPL26;RPS2;RPS12;RPL22;RPL3;UBA52;RPL29;RPS3A;RPS17;RPS21;RPL9;RPS7;RPL18A;RPL27;RPL8;RPSA;RPL5;RPL36;RPS5;RPL30;RPL23;RPL10;RPL21;RPS19;RPL19;RPL15;RPL23A;RACK1;RPS9;BTF3;RPS14,5.883598548813606e-68,GO_CC
REACTOME_RRNA_PROCESSING (Reactome),68,200,35.044238316890294,7.34651840367583e-70,RPS28;RPL37A;RPS15;RPL31;RPS18;RPL37;FAU;RPL41;RPL13A;RPS10;RPS23;RPS24;RPL32;RPS16;RPL10A;RPL35;RPL38;RPL7;RPL36A;RPS27A;RPL13;RPS8;RPS27;RPS4X;RPL11;RPL34;RPL18;RPL27A;RPS15A;RPL35A;RPLP1;RPL39;RPL17;RPL4;RPS3;RPL24;RPS13;RPL14;RPS29;RPL26;RPS2;RPS12;RPL22;RPL3;UBA52;RPL29;RPS3A;RPS17;RPS21;RPL9;RPS7;RPL18A;RPL27;RPL8;RPSA;RPL5;RPL36;RPS5;RPL30;RPL23;RPL10;RPL21;RPS19;RPL19;RPL15;RPL23A;RPS9;RPS14,1.7908218979313315e-67,Reactome
REACTOME_TRANSLATION (Reactome),74,291,23.48413893419973,1.6690165113580015e-65,RPS28;RPL37A;RPS15;RPL31;RPS18;RPL37;FAU;RPL41;RPL13A;RPS10;RPS23;RPS24;RPL32;RPS16;RPL10A;RPL35;RPL38;RPL7;RPL36A;RPS27A;RPL13;RPS8;RPS27;RPS4X;RPL11;RPL34;RPL18;RPL27A;RPS15A;RPL35A;RPLP1;RPL39;EEF1A1;RPL17;RPL4;RPS3;RPL24;RPS13;RPL14;RPS29;RPL26;RPS2;EEF1G;RPS12;RPL22;RPL3;UBA52;SRP14;RPL29;EEF1B2;RPS3A;RPS17;RPS21;RPL9;EEF1A2;EEF2;RPS7;RPL18A;RPL27;RPL8;RPSA;RPL5;RPL36;RPS5;RPL30;RPL23;RPL10;RPL21;RPS19;RPL19;RPL15;RPL23A;RPS9;RPS14,3.842446901704199e-63,Reactome
GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT (GO_CC),41,55,186.72370927693325,1.2333847422774137e-61,RPL37A;RPL31;RPL37;RPL41;RPL13A;RPL32;RPL10A;RPL35;RPL38;RPL7;RPL36A;RPL13;RPL11;RPL34;RPL18;RPL27A;RPL35A;RPLP1;RPL39;RPL17;RPL4;RPL24;RPL14;RPL26;RPL22;RPL3;UBA52;RPL29;RPL9;RPL18A;RPL27;RPL8;RPL5;RPL36;RPL30;RPL23;RPL10;RPL21;RPL19;RPL15;RPL23A,2.6900770378934747e-59,GO_CC
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES (Reactome),69,356,16.30601399202319,2.2737978443430856e-52,RPS28;RPL37A;RPS15;RPL31;RPS18;RPL37;FAU;RPL41;RPL13A;RPS10;RPS23;RPS24;RPL32;RPS16;RPL10A;RPL35;RPL38;RPL7;RPL36A;RPS27A;RPL13;RPS8;RPS27;RPS4X;RPL11;RPL34;RPL18;RPL27A;RPS15A;RPL35A;RPLP1;RPL39;RPL17;RPL4;RPS3;RPL24;RPS13;RPL14;RPS29;RPL26;RPS2;RPS12;RPL22;RPL3;UBA52;RPL29;RPS3A;RPS17;RPS21;RPL9;RPS7;RPL18A;RPL27;RPL8;RPSA;RPL5;RPL36;RPS5;RPL30;RPL23;RPL10;RPL21;RPS19;RPL19;RPL15;RPL23A;RPS9;GLUD1;RPS14,4.711309133478873e-50,Reactome
GOCC_LARGE_RIBOSOMAL_SUBUNIT (GO_CC),41,109,38.43078644860268,2.174445782585471e-44,RPL37A;RPL31;RPL37;RPL41;RPL13A;RPL32;RPL10A;RPL35;RPL38;RPL7;RPL36A;RPL13;RPL11;RPL34;RPL18;RPL27A;RPL35A;RPLP1;RPL39;RPL17;RPL4;RPL24;RPL14;RPL26;RPL22;RPL3;UBA52;RPL29;RPL9;RPL18A;RPL27;RPL8;RPL5;RPL36;RPL30;RPL23;RPL10;RPL21;RPL19;RPL15;RPL23A,4.2909063443019964e-42,GO_CC
GOCC_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT (GO_CC),27,41,118.68993554186167,1.8469701370610101e-38,RPS28;RPS15;RPS18;RPS10;RPS23;RPS24;RPS16;RPS27A;RPS8;RPS27;RPS4X;RPS15A;RPS3;RPS13;RPS29;RPS2;RPS12;UBA52;RPS3A;RPS17;RPS21;RPS7;RPSA;RPS5;RPS19;RPS9;RPS14,3.4790201127185577e-36,GO_CC
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S (Reactome),27,59,52.118932874273554,1.9204338253373244e-32,RPS28;RPS15;RPS18;FAU;RPS10;RPS23;RPS24;RPS16;RPS27A;RPS8;RPS27;RPS4X;RPS15A;RPS3;RPS13;RPS29;RPS2;RPS12;RPS3A;RPS17;RPS21;RPS7;RPSA;RPS5;RPS19;RPS9;RPS14,3.460120770520814e-30,Reactome
GOCC_SMALL_RIBOSOMAL_SUBUNIT (GO_CC),28,67,44.41082513345914,3.3236943789781905e-32,RPS28;RPS15;RPS18;RPS10;RPS23;RPS24;RPS16;RPS27A;RPS8;RPS27;RPS4X;RPS15A;RPS3;RPS13;RPS29;RPS2;RPS12;UBA52;RPS3A;RPS17;RPS21;RPS7;RPSA;RPS5;RPS19;RACK1;RPS9;RPS14,5.7389122943690086e-30,GO_CC
GOCC_POLYSOMAL_RIBOSOME (GO_CC),20,31,110.16003145486783,1.6899239977853319e-28,RPS28;RPL31;RPL41;RPS23;RPL32;RPL10A;RPL38;RPL36A;RPL11;RPL18;RPL39;RPL24;RPS29;RPS21;RPL18A;RPL8;RPL36;RPL30;RPL19;BTF3,2.801218018728966e-26,GO_CC
GOCC_POLYSOME (GO_CC),23,64,34.295678919835446,7.714839751832936e-25,RPS28;RPL31;RPL41;RPS23;RPL32;RPL10A;RPL38;RPL36A;RPS4X;RPL11;RPL18;RPL39;RPS3;RPL24;RPS29;RPS21;EEF2;RPL18A;RPL8;RPL36;RPL30;RPL19;BTF3,1.2296267665998341e-22,GO_CC
GOCC_CELL_SUBSTRATE_JUNCTION (GO_CC),43,414,7.34324825947213,1.749450067753638e-21,MME;FAT1;EGFR;RPL37A;RPS15;RPL31;RPS18;RPL13A;RPS10;RPS16;RPL10A;RPL38;RPL7;RPS8;RPS4X;RPL18;RPLP1;RPL4;RPS3;RPS13;RPS29;RPS2;RPL22;RPL3;RPS3A;RPS17;RPL9;PPIA;RPS7;RPL27;RPL8;RPL5;RPS5;RPL30;RPL23;RPS19;RPL19;RPS9;ALCAM;DLC1;ACTB;NRP1;RPS14,2.6850818817670655e-19,GO_CC
GOMF_RRNA_BINDING (GO_MF),16,63,20.475181262549007,6.005373639238354e-15,RPS18;RPL37;RPS4X;RPL11;RPS3;RPS13;RPL3;RPL9;RPL8;NOP53;RPL5;RPS5;RPL23;RPL23A;RPS9;RPS14,8.887952986072764e-13,GO_MF
GOCC_SYNAPTIC_MEMBRANE (GO_CC),32,357,6.086111735979949,1.899769629645237e-14,GRIA4;GRIK1;CDH10;CACNG5;KCTD16;KCTD8;GAD2;GABRA4;SLC6A1;DRD3;LRRTM2;IL1RAPL1;UTRN;SORCS3;CDH8;DCC;GABRB1;LRRC4C;CNTN5;NRP1;LRRTM3;PTPRD;ADRA1A;SYNDIG1;EPHA4;SYT1;UNC13B;ERBB4;NETO1;NRGN;GRIK4;DGKB,2.7147052914654695e-12,GO_CC
GOBP_RIBOSOME_ASSEMBLY (GO_BP),15,58,20.94318547349229,3.177269101887999e-14,RPS28;RPS15;RPL38;RPS27;RPL11;RPL24;RPL3;RPSA;NOP53;RPL5;RPS5;RPL10;RPS19;RPL23A;RPS14,4.388867719407956e-12,GO_BP
GOCC_NEURON_TO_NEURON_SYNAPSE (GO_CC),31,345,6.0906307837491,4.604533580660265e-14,CACNG5;DRD3;LRRTM2;PENK;SORCS3;RPS18;RPL38;RPL7;RPS27;RPS3;RPS13;RPL14;RPL8;RPL30;RPS19;DCC;GAP43;SYN2;LRRC4C;LRRTM3;PTPRD;RPS14;SYNDIG1;EPHA4;SYT1;NOS1;ERBB4;NETO1;NRGN;CALB1;GRIK4,6.155221663953593e-12,GO_CC
GOBP_RIBOSOME_BIOGENESIS (GO_BP),28,296,6.411348047265957,2.255630357018508e-13,RPS28;RPS15;RPS24;RPS16;RPL10A;RPL35;RPL38;RPL7;RPS8;RPS27;RPL11;RPL35A;RPL24;RPL14;RPL26;RPL3;RPS17;RPS21;RPS7;RPL27;RPSA;NOP53;RPL5;RPS5;RPL10;RPS19;RPL23A;RPS14,2.921041312338968e-11,GO_BP
GOCC_POSTSYNAPTIC_MEMBRANE (GO_CC),26,261,6.7658815606064096,4.977474300367475e-13,GRIA4;GRIK1;CDH10;CACNG5;KCTD16;KCTD8;GABRA4;SLC6A1;DRD3;LRRTM2;IL1RAPL1;UTRN;SORCS3;DCC;GABRB1;LRRC4C;NRP1;LRRTM3;ADRA1A;SYNDIG1;EPHA4;ERBB4;NETO1;NRGN;GRIK4;DGKB,6.250501060825095e-11,GO_CC
GOCC_GLUTAMATERGIC_SYNAPSE (GO_CC),28,313,6.0250829644565185,8.911313230757214e-13,CDH10;CACNG5;GUCY1B1;DRD3;LRRTM2;IL1RAPL1;SORCS3;ABLIM3;RPL22;CDH8;ACTB;SYT4;CALY;SYN2;LRRC4C;NRP1;LRRTM3;NRG3;PTPRD;IL1RAPL2;ADRA1A;EPHA4;SYT1;ERBB4;LGI1;NETO1;NRGN;CALB1,1.0861318243605263e-10,GO_CC
GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS (GO_BP),14,70,14.975078726241879,1.0330105974024897e-11,RPL10A;RPL35;RPL38;RPL7;RPL11;RPL35A;RPL24;RPL14;RPL26;RPL3;NOP53;RPL5;RPL10;RPL23A,1.2230845473245479e-9,GO_BP
GOBP_NEURON_PROJECTION_GUIDANCE (GO_BP),22,213,6.989756705681959,1.5459403352432037e-11,GLI3;RELN;EPHA6;SLIT3;RPL24;UNC5D;ALCAM;DCC;ROBO2;GAP43;ETV1;CHN1;CNTN5;NRP1;DSCAM;EPHA5;ROBO1;SEMA3C;EPHA4;UNC5C;LGI1;BCL11B,1.734823807150499e-9,GO_BP
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS (GO_BP),14,72,14.458648880794133,1.5489498278129455e-11,RPS28;RPS15;RPS24;RPS16;RPL38;RPS8;RPS27;RPS17;RPS21;RPS7;RPSA;RPS5;RPS19;RPS14,1.734823807150499e-9,GO_BP
GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING (GO_BP),29,390,4.923910493669564,3.3180449860495457e-11,MME;GRIK1;MCTP2;GRM8;CACNG5;RELN;SLC6A1;DRD3;LRRTM2;NEUROD2;TSHZ3;SORCS3;RPL22;DCC;SLC1A3;SYT4;LRRC4C;NRG3;PTPRD;ADRA1A;EPHA4;SYT1;PRKCB;LGI1;NETO1;NRGN;CALB1;GRIK4;TACR1,3.618415374260347e-9,GO_BP
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS (GO_BP),30,418,4.746220443213138,3.62172645132629e-11,RPS28;RPS15;RPL13A;RPS24;RPS16;RPL10A;RPL35;RPL38;RPL7;RPS8;RPS27;RPL11;RPL35A;RPL24;RPL14;RPL26;RPL3;HSP90AB1;RPS17;RPS21;RPS7;RPL27;RPSA;NOP53;RPL5;RPS5;RPL10;RPS19;RPL23A;RPS14,3.848316516486191e-9,GO_BP
GOBP_AXON_DEVELOPMENT (GO_BP),30,440,4.487206494364121,1.2669213106512719e-10,GLI3;RELN;EPHA6;SLIT3;STMN1;RPL24;HSP90AB1;C12orf57;UNC5D;ALCAM;DCC;ROBO2;GAP43;ETV1;ACTB;CHN1;LRRC4C;CNTN5;NRP1;DSCAM;EPHA5;CCK;ROBO1;SEMA3C;EPHA4;CHODL;UNC5C;LGI1;BCL11B;NCAM2,1.3087120084152386e-8,GO_BP
GOCC_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE (GO_CC),18,153,8.035313259380866,1.2948164175922968e-10,CDH10;CACNG5;GABRA4;SLC6A1;DRD3;LRRTM2;SORCS3;DCC;LRRC4C;CNTN5;NRP1;LRRTM3;PTPRD;ADRA1A;EPHA4;ERBB4;NETO1;GRIK4,1.3087120084152386e-8,GO_CC
REACTOME_NEURONAL_SYSTEM (Reactome),28,387,4.769269199233354,1.374187045865362e-10,GRIA4;GRIK1;GAD2;SYT10;GABRA4;SLC6A1;LRRTM2;IL1RAPL1;GNG7;EPB41L3;CALM1;TUBA1A;KCNB2;GNAL;SLC1A3;GABRB1;TUBA1B;SYN2;LRRTM3;PTPRD;IL1RAPL2;SYT1;PRKCB;UNC13B;ERBB4;CACNA2D3;NRGN;GRIK4,1.3558645519204906e-8,Reactome
GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_MEMBRANE (GO_CC),16,119,9.33059217270216,1.8570448864493788e-10,CDH10;CACNG5;GABRA4;SLC6A1;DRD3;LRRTM2;SORCS3;DCC;LRRC4C;NRP1;LRRTM3;ADRA1A;EPHA4;ERBB4;NETO1;GRIK4,1.7896730254526106e-8,GO_CC
GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY (GO_BP),8,18,47.321630269325524,2.356028187738992e-10,RPS28;RPS15;RPL38;RPS27;RPSA;RPS5;RPS19;RPS14,2.218950184088724e-8,GO_BP
GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES (GO_BP),21,244,5.695522524112539,1.3257949639075315e-9,CDH10;CDH9;PCDH11X;FAT1;DCHS2;IL1RAPL1;CDH7;CDH18;TENM3;CDH8;UNC5D;ALCAM;ROBO2;LRRC4C;DSCAM;ROBO1;FAT3;PCDH9;PTPRD;GPC6;PCDH15,1.2209098512072912e-7,GO_BP
