gene_set,n_hits,set_size,odds_ratio,pval,hit_genes,padj,collection
GOBP_SUBSTANTIA_NIGRA_DEVELOPMENT (GO_BP),4,39,51.848904752264644,2.1027754323114776e-6,CKB;COX6B1;BASP1;MBP,0.003469579463313938,GO_BP
GOBP_NEURAL_NUCLEUS_DEVELOPMENT (GO_BP),4,55,35.57710404341469,8.47827379970774e-6,CKB;COX6B1;BASP1;MBP,0.006994575884758885,GO_BP
GOBP_MIDBRAIN_DEVELOPMENT (GO_BP),4,77,24.875922934365082,3.237063440066685e-5,CKB;COX6B1;BASP1;MBP,0.013691398754308326,GO_BP
REACTOME_NEURONAL_SYSTEM (Reactome),7,387,8.708850856377932,3.3191269707414125e-5,TUBB2A;HSPA8;KCND2;ADCY8;IL1RAP;GLRA3;NRG1,0.013691398754308326,Reactome
GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT (GO_BP),7,403,8.354066443266083,4.290056269279492e-5,CTNNA2;ALK;MT3;CSMD3;SEMA6D;VIM;MBP,0.014157185688622323,GO_BP
GOBP_ASTROCYTE_DEVELOPMENT (GO_BP),3,32,46.17785021618572,5.764934570627746e-5,MT3;CDK6;VIM,0.0158535700692263,GO_BP
GOBP_GLIAL_CELL_DEVELOPMENT (GO_BP),4,100,18.897560824583472,9.010043560430879e-5,MT3;CDK6;VIM;NRG1,0.01691580098007609,GO_BP
GOCC_GLUTAMATERGIC_SYNAPSE (GO_CC),6,313,9.104276554837487,9.148130578983108e-5,HSPA8;KCND2;ADGRL3;ADCY8;IL1RAP;NRG1,0.01691580098007609,GO_CC
GOBP_GLIAL_CELL_DIFFERENTIATION (GO_BP),5,194,12.164155995403787,9.226800534586959e-5,MT3;CDK6;VIM;CRB1;NRG1,0.01691580098007609,GO_BP
GOBP_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY (GO_BP),4,120,15.62783788190942,1.822730034196975e-4,GHR;MT3;ADCY8;NRG1,0.028064036652354962,GO_BP
GOCC_SYNAPTIC_MEMBRANE (GO_CC),6,357,7.95064795072989,1.8709357768236643e-4,HSPA8;KCND2;ADCY8;ITGA8;GLRA3;UNC13C,0.028064036652354962,GO_CC
GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT (GO_BP),4,127,14.736317799304743,2.2653062320622994e-4,MT3;SEMA6D;VIM;MBP,0.029627706679910708,GO_BP
GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT (GO_BP),4,128,14.61727035948473,2.3343041626596315e-4,MT3;BRINP1;SEMA6D;MBP,0.029627706679910708,GO_BP
GOBP_SYNAPSE_ORGANIZATION (GO_BP),6,389,7.278932588093444,2.9655373559262004e-4,CTNNA2;HSPA8;ADGRL3;IL1RAP;UNC13C;NRG1,0.033292694434208465,GO_BP
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES (Reactome),5,253,9.250939620423134,3.170490685579058e-4,TUBB2A;HSPA8;ADCY8;GLRA3;NRG1,0.033292694434208465,Reactome
GOBP_GLIOGENESIS (GO_BP),5,254,9.213409155774597,3.228382490589912e-4,MT3;CDK6;VIM;CRB1;NRG1,0.033292694434208465,GO_BP
GOBP_NEURON_MIGRATION (GO_BP),4,147,12.663728114728398,3.952512732683619e-4,CTNNA2;TUBB2A;ADGRL3;NRG1,0.03653564030387895,GO_BP
GOBP_NEGATIVE_REGULATION_OF_AXONOGENESIS (GO_BP),3,61,23.104086023925024,3.985706214968613e-4,MT3;SEMA6D;MBP,0.03653564030387895,GO_BP
GOBP_ASTROCYTE_DIFFERENTIATION (GO_BP),3,64,21.959739190207628,4.591092568231543e-4,MT3;CDK6;VIM,0.039870014408326555,GO_BP
GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT (GO_BP),4,158,11.756057006950762,5.189914599114166e-4,MT3;BRINP1;SEMA6D;MBP,0.04281679544269187,GO_BP
GOCC_ADHERENS_JUNCTION (GO_CC),4,168,11.036742767364368,6.534317760120989e-4,CTNNA2;PKP4;FRMD4A;CRB1,0.050108108112574164,GO_CC
GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION (GO_BP),4,169,10.969482468800724,6.681081081676555e-4,MT3;SEMA6D;VIM;MBP,0.050108108112574164,GO_BP
GOBP_LOCOMOTORY_BEHAVIOR (GO_BP),4,175,10.577833941517767,7.611166337026177e-4,ALK;KCND2;ADCY8;NRG1,0.05156718081810642,GO_BP
GOBP_RESPONSE_TO_METAL_ION (GO_BP),5,308,7.556912050381662,7.739883747664625e-4,MT3;ADCY8;MBP;ADGRV1;FOS,0.05156718081810642,GO_BP
GOBP_CELLULAR_RESPONSE_TO_CALCIUM_ION (GO_BP),3,78,17.851941049521127,8.190137353939246e-4,ADCY8;ADGRV1;FOS,0.05156718081810642,GO_BP
REACTOME_SELECTIVE_AUTOPHAGY (Reactome),3,78,17.851941049521127,8.190137353939246e-4,TUBB2A;HSPA8;VIM,0.05156718081810642,Reactome
GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY (GO_BP),5,314,7.408844383106409,8.438265952053777e-4,VIM;BMPER;ITGA8;FOS;FERMT1,0.05156718081810642,GO_BP
GOMF_RNA_POLYMERASE_II_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING (GO_MF),2,19,51.65133601294432,8.97627449301878e-4,H3-3B;FOS,0.0528959032624321,GO_MF
GOMF_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON (GO_MF),3,84,16.523980777454625,0.0010156257750940294,CTNNA2;TUBB2A;VIM,0.05333537736152571,GO_MF
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING (Reactome),3,84,16.523980777454625,0.0010156257750940294,HSPA8;VIM;FOS,0.05333537736152571,Reactome
GOBP_CELLULAR_RESPONSE_TO_INORGANIC_SUBSTANCE (GO_BP),4,192,9.615721343839166,0.0010739703888733361,MT3;ADCY8;ADGRV1;FOS,0.05333537736152571,GO_BP
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION (Reactome),4,192,9.615721343839166,0.0010739703888733361,TUBB2A;ADCY8;GLRA3;NRG1,0.05333537736152571,Reactome
GOBP_AMMONIUM_ION_METABOLIC_PROCESS (GO_BP),2,21,46.23221988317138,0.0010990320183587115,SLC22A3;ENPP6,0.05333537736152571,GO_BP
REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY (Reactome),2,21,46.23221988317138,0.0010990320183587115,HSPA8;VIM,0.05333537736152571,Reactome
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS (Reactome),3,90,15.384069244885117,0.0012397957747705616,TUBB2A;ADCY8;NRG1,0.05844751509632648,Reactome
GOCC_NEURON_TO_NEURON_SYNAPSE (GO_CC),5,345,6.724789230206044,0.0012821914080404374,MT3;KCND2;ADCY8;PKP4;ITGA8,0.05876710620185338,GO_CC
GOMF_G_PROTEIN_ALPHA_SUBUNIT_BINDING (GO_MF),2,23,41.809041350841675,0.00132008846063103,RGS7;ADGRV1,0.05886880973084323,GO_MF
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP (Reactome),3,94,14.706926162436012,0.0014052378578268087,H3-3B;CDK6;FOS,0.06101690698458511,Reactome
GOBP_ACTIVATION_OF_PROTEIN_KINASE_B_ACTIVITY (GO_BP),2,25,38.22340905294249,0.001560614577927649,MT3;NRG1,0.06602600137386207,GO_BP
GOBP_CELLULAR_RESPONSE_TO_CADMIUM_ION (GO_BP),2,26,36.628754416278234,0.0016881221634439992,MT3;FOS,0.06793662365079509,GO_BP
REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION (Reactome),2,26,36.628754416278234,0.0016881221634439992,MBP;ADGRV1,0.06793662365079509,Reactome
GOBP_RESPONSE_TO_ISOQUINOLINE_ALKALOID (GO_BP),2,27,35.1528022208764,0.0018204293989253198,GHR;ADCY8,0.06985368623783204,GO_BP
GOMF_CHEMOREPELLENT_ACTIVITY (GO_MF),2,27,35.1528022208764,0.0018204293989253198,SEMA6D;NRG1,0.06985368623783204,GO_MF
GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS (GO_BP),2,28,33.80403147325665,0.001957513853474084,ITGA8;FERMT1,0.07177550796071641,GO_BP
GOCC_CELL_BODY_MEMBRANE (GO_CC),2,28,33.80403147325665,0.001957513853474084,KCND2;ADCY8,0.07177550796071641,GO_CC
GOBP_RESPONSE_TO_FOOD (GO_BP),2,29,32.56265967995053,0.0020993531719749035,GHR;MT3,0.07330992325292317,GO_BP
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE (Reactome),3,109,12.617010729369825,0.0021467437616349396,H3-3B;CDK6;FOS,0.07330992325292317,Reactome
GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE (GO_BP),5,390,5.928851627731084,0.00219200800248484,GHR;ALK;MT3;BMPER;NRG1,0.07330992325292317,GO_BP
GOBP_ESTABLISHMENT_OF_EPITHELIAL_CELL_POLARITY (GO_BP),2,30,31.39692339260675,0.002245925074871835,FRMD4A;FERMT1,0.07330992325292317,GO_BP
GOBP_VENTRICULAR_SYSTEM_DEVELOPMENT (GO_BP),2,30,31.39692339260675,0.002245925074871835,SEMA6D;CDK6,0.07330992325292317,GO_BP
GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT (GO_BP),5,393,5.8823558518101455,0.0022659430823630798,MT3;BRINP1;SEMA6D;MBP;IL1RAP,0.07330992325292317,GO_BP
GOCC_CELL_LEADING_EDGE (GO_CC),5,397,5.821468424508601,0.0023673362404882155,CDK6;VIM;ITGA8;ADGRV1;FERMT1,0.07511739993856838,GO_CC
GOBP_MEMORY (GO_BP),3,114,12.047903163773835,0.002438647368067035,BRINP1;ADCY8;ITGA8,0.07591684307731064,GO_BP
GOCC_GLIAL_CELL_PROJECTION (GO_CC),2,32,29.30662119457635,0.0025531778920956476,MT3;CRB1,0.07591684307731064,GO_CC
REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY (Reactome),2,32,29.30662119457635,0.0025531778920956476,HSPA8;VIM,0.07591684307731064,Reactome
GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES (GO_BP),4,244,7.520806442756879,0.0025765716438359973,ADGRL3;MBP;IL1RAP;CRB1,0.07591684307731064,GO_BP
GOBP_RESPONSE_TO_PROGESTERONE (GO_BP),2,33,28.363595841333677,0.0027138146231121445,MBP;FOS,0.0781865930189212,GO_BP
GOBP_RESPONSE_TO_EXTRACELLULAR_STIMULUS (GO_BP),5,411,5.617808689006278,0.0027483772091499575,GHR;SLC22A3;MT3;HSPA8;FOS,0.0781865930189212,GO_BP
GOBP_POSITIVE_REGULATION_OF_KINASE_ACTIVITY (GO_BP),5,415,5.562827539740277,0.0028649760391676947,GHR;ALK;MT3;ADCY8;NRG1,0.08012221126485926,GO_BP
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS (GO_BP),4,258,7.103655947460577,0.003147770982826262,MT3;BMPER;ITGA8;FERMT1,0.0865637020277222,GO_BP
GOBP_POSITIVE_REGULATION_OF_BONE_MINERALIZATION (GO_BP),2,37,25.132431698342593,0.0034025850407011144,ADGRV1;NELL1,0.09203713634683343,GO_BP
GOBP_ENSHEATHMENT_OF_NEURONS (GO_BP),3,130,10.525520590216647,0.0035333474292750643,BCAS1;MBP;NRG1,0.09389803343933556,GO_BP
REACTOME_RND3_GTPASE_CYCLE (Reactome),2,38,24.423363915957903,0.0035862245488758526,CKB;PKP4,0.09389803343933556,Reactome
GOBP_RESPONSE_TO_CALCIUM_ION (GO_BP),3,133,10.278178912424563,0.0037669074372441774,ADCY8;ADGRV1;FOS,0.09389803343933556,GO_BP
GOCC_CELL_CELL_JUNCTION (GO_CC),5,443,5.200585338677809,0.003783998262429351,CTNNA2;ADGRL3;PKP4;FRMD4A;CRB1,0.09389803343933556,GO_CC
GOBP_PHOTORECEPTOR_CELL_MAINTENANCE (GO_BP),2,40,23.139235357689483,0.003967088325511608,ADGRV1;CRB1,0.09389803343933556,GO_BP
GOBP_REGULATION_OF_NEURON_MIGRATION (GO_BP),2,40,23.139235357689483,0.003967088325511608,CTNNA2;NRG1,0.09389803343933556,GO_BP
GOBP_ESTABLISHMENT_OF_CELL_POLARITY (GO_BP),3,136,10.04663468451521,0.004009691038066392,FRMD4A;FERMT1;CRB1,0.09389803343933556,GO_BP
GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH (GO_BP),4,278,6.578882540625855,0.0041057055409267984,GHR;MT3;SEMA6D;BASP1,0.09389803343933556,GO_BP
GOBP_RESPONSE_TO_STEROID_HORMONE (GO_BP),4,278,6.578882540625855,0.0041057055409267984,GHR;HSPA8;MBP;FOS,0.09389803343933556,GO_BP
GOBP_NEGATIVE_REGULATION_OF_AXON_EXTENSION (GO_BP),2,41,22.547395605533083,0.004164269594966741,MT3;SEMA6D,0.09389803343933556,GO_BP
GOMF_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING (GO_MF),2,41,22.547395605533083,0.004164269594966741,H3-3B;FOS,0.09389803343933556,GO_MF
REACTOME_AGGREPHAGY (Reactome),2,41,22.547395605533083,0.004164269594966741,TUBB2A;VIM,0.09389803343933556,Reactome
GOBP_COGNITION (GO_BP),4,280,6.530722272000932,0.0042111845300065644,BRINP1;ADCY8;ITGA8;FOS,0.09389803343933556,GO_BP
GOMF_INTEGRIN_BINDING (GO_MF),3,140,9.752606666080588,0.004347938633786641,ITGA8;FERMT1;NRG1,0.09565464994330611,GO_MF
GOBP_SENSORY_ORGAN_DEVELOPMENT (GO_BP),5,461,4.992401949243646,0.004476489348108367,VIM;BMPER;ITGA8;ADGRV1;CRB1,0.09718693979445796,GO_BP
GOBP_RESPONSE_TO_INORGANIC_SUBSTANCE (GO_BP),5,467,4.9265053838509685,0.004726206839354777,MT3;ADCY8;MBP;ADGRV1;FOS,0.0989396200483081,GO_BP
GOCC_TERMINAL_BOUTON (GO_CC),2,44,20.91854045168309,0.004782554465457844,HSPA8;UNC13C,0.0989396200483081,GO_CC
REACTOME_AUTOPHAGY (Reactome),3,145,9.410202813674273,0.004794458274928578,TUBB2A;HSPA8;VIM,0.0989396200483081,Reactome
GOCC_PRESYNAPSE (GO_CC),5,469,4.904913239983346,0.004811610974121457,SLC22A3;MT3;HSPA8;ADCY8;UNC13C,0.0989396200483081,GO_CC
GOBP_POSITIVE_REGULATION_OF_BIOMINERALIZATION (GO_BP),2,45,20.436227408041486,0.0049974922935445395,ADGRV1;NELL1,0.0989396200483081,GO_BP
GOBP_POSITIVE_REGULATION_OF_OSSIFICATION (GO_BP),2,45,20.436227408041486,0.0049974922935445395,ADGRV1;NELL1,0.0989396200483081,GO_BP
GOBP_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS (GO_BP),4,294,6.212223166682577,0.005001323077861646,ALK;MT3;NELL1;NRG1,0.0989396200483081,GO_BP
GOBP_REGULATION_OF_AXONOGENESIS (GO_BP),3,148,9.213147709052075,0.005075193659941551,MT3;SEMA6D;MBP,0.0989396200483081,GO_BP
GOCC_PERIKARYON (GO_CC),3,149,9.149451964282601,0.0051709308427682005,KCND2;ITGA8;GLRA3,0.0989396200483081,GO_CC
GOBP_NEGATIVE_CHEMOTAXIS (GO_BP),2,46,19.973426483587666,0.0052168163298198815,SEMA6D;NRG1,0.0989396200483081,GO_BP
GOBP_RESPONSE_TO_COLD (GO_BP),2,46,19.973426483587666,0.0052168163298198815,RGS7;FOS,0.0989396200483081,GO_BP
GOBP_RESPONSE_TO_CADMIUM_ION (GO_BP),2,47,19.526711310548638,0.005440505545744738,MT3;FOS,0.10200947898271383,GO_BP
GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION (GO_BP),2,49,18.7030329080738,0.005900895760437574,CDK6;FERMT1,0.10860769948085416,GO_BP
GOCC_PLASMA_MEMBRANE_PROTEIN_COMPLEX (GO_CC),5,493,4.659785045701179,0.005924056335319319,CTNNA2;KCND2;ITGA8;GLRA3;CRB1,0.10860769948085416,GO_CC
GOBP_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY (GO_BP),5,496,4.6307216625294245,0.006074851972355702,GHR;ALK;MT3;ADCY8;NRG1,0.11014841488337261,GO_BP
GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE (GO_BP),3,159,8.55916926307802,0.00618853523532695,MT3;BMPER;NRG1,0.11052173918596049,GO_BP
GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS (GO_BP),5,500,4.592543490654468,0.006280106541464715,GHR;MT3;HSPA8;ADCY8;FOS,0.11052173918596049,GO_BP
GOBP_RESPONSE_TO_KETONE (GO_BP),3,160,8.50635165494889,0.006296389989988053,ADCY8;MBP;FOS,0.11052173918596049,GO_BP
GOCC_EXCITATORY_SYNAPSE (GO_CC),2,51,17.935198170532736,0.006378496138557344,ADCY8;UNC13C,0.11078440661704861,GO_CC
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS (Reactome),2,52,17.575607427583908,0.006623698325090366,ST6GALNAC3;GALNT13,0.11267115707627942,Reactome
REACTOME_SIGNALING_BY_PTK6 (Reactome),2,52,17.575607427583908,0.006623698325090366,ELMO1;NRG1,0.11267115707627942,Reactome
GOBP_REGULATION_OF_NEUROGENESIS (GO_BP),4,320,5.695644906262691,0.006722009420178901,MT3;BRINP1;SEMA6D;MBP,0.11317668921729784,GO_BP
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND (Reactome),2,54,16.893008507675876,0.007126803683968123,TUBB2A;HSPA8,0.1175480953909017,Reactome
GOCC_LEADING_EDGE_MEMBRANE (GO_CC),3,168,8.08981123499744,0.007199809733998477,ITGA8;ADGRV1;FERMT1,0.1175480953909017,GO_CC
GOBP_SYNAPSE_ASSEMBLY (GO_BP),3,169,8.040794265916638,0.007317852534465292,ADGRL3;IL1RAP;NRG1,0.1175480953909017,GO_BP
GOCC_NEURON_SPINE (GO_CC),3,170,7.9923665223259315,0.007437041201525398,MT3;KCND2;ITGA8,0.1175480953909017,GO_CC
GOBP_EPITHELIAL_CELL_PROLIFERATION (GO_BP),4,331,5.502513741149491,0.007554972307859815,FABP7;CDK6;BMPER;FERMT1,0.1175480953909017,GO_BP
GOBP_PROTEIN_HOMOOLIGOMERIZATION (GO_BP),3,171,7.944518055241839,0.007557378370811177,KCND2;ADCY8;GLRA3,0.1175480953909017,GO_BP
GOBP_REGULATION_OF_PROTEIN_IMPORT (GO_BP),2,56,16.267845534731148,0.007646707165352764,HSPA8;FERMT1,0.1175480953909017,GO_BP
HALLMARK_TNFA_SIGNALING_VIA_NFKB (Hallmark),3,172,7.897239146493599,0.007678866641259902,TUBB2A;IER2;FOS,0.1175480953909017,Hallmark
GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY (GO_BP),4,334,5.451896422906634,0.007793429714368924,GHR;MT3;ST18;IL1RAP,0.1175480953909017,GO_BP
GOCC_NEURON_PROJECTION_MEMBRANE (GO_CC),2,57,15.975770880714604,0.007912907267431511,ITGA8;ADGRV1,0.1175480953909017,GO_CC
GOCC_PHOTORECEPTOR_INNER_SEGMENT (GO_CC),2,57,15.975770880714604,0.007912907267431511,ADGRV1;CRB1,0.1175480953909017,GO_CC
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY (GO_BP),3,174,7.804352169694824,0.00792530669906283,ITGA8;FOS;FERMT1,0.1175480953909017,GO_BP
GOBP_EAR_DEVELOPMENT (GO_BP),3,175,7.758725656945636,0.00805026350252842,BMPER;ITGA8;ADGRV1,0.1175480953909017,GO_BP
GOBP_STEM_CELL_DIFFERENTIATION (GO_BP),3,175,7.758725656945636,0.00805026350252842,SEMA6D;CDK6;NRG1,0.1175480953909017,GO_BP
GOCC_PROTEIN_DNA_COMPLEX (GO_CC),3,175,7.758725656945636,0.00805026350252842,H3-3B;ST18;FOS,0.1175480953909017,GO_CC
REACTOME_CELLULAR_SENESCENCE (Reactome),3,176,7.7136317881321945,0.008176381439757442,H3-3B;CDK6;FOS,0.1183423629438577,Reactome
GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_ACTIVITY (GO_BP),4,342,5.3211415745324135,0.008453460339881532,GHR;MT3;ADCY8;NRG1,0.12128877878960459,GO_BP
GOBP_OSSIFICATION (GO_BP),4,346,5.2576101387738685,0.008796825549376453,H3-3B;CDK6;ADGRV1;NELL1,0.12512725996957885,GO_BP
GOCC_RECEPTOR_COMPLEX (GO_CC),4,347,5.242172618910134,0.008884073471450957,GHR;ALK;ITGA8;ADGRV1,0.1252882156230263,GO_CC
GOCC_NEUROMUSCULAR_JUNCTION (GO_CC),2,61,14.891427778771275,0.00901889168123336,UNC13C;NRG1,0.1261116209663987,GO_CC
GOBP_RETINA_HOMEOSTASIS (GO_BP),2,62,14.643207568902545,0.009305583391059044,ADGRV1;CRB1,0.12902699659871783,GO_BP
GOMF_CALMODULIN_BINDING (GO_MF),3,186,7.290123577182977,0.009501937740389947,ADCY8;MBP;UNC13C,0.13065164393036177,GO_MF
GOBP_METANEPHROS_DEVELOPMENT (GO_BP),2,66,13.728942141078067,0.010492535435536018,BASP1;ITGA8,0.14155954191720665,GO_BP
GOBP_REGULATION_OF_BONE_MINERALIZATION (GO_BP),2,66,13.728942141078067,0.010492535435536018,ADGRV1;NELL1,0.14155954191720665,GO_BP
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY (GO_BP),4,365,4.977180491639335,0.010552620397464497,H3-3B;HSPA8;FERMT1;NRG1,0.14155954191720665,GO_BP
GOBP_RESPONSE_TO_ALCOHOL (GO_BP),3,194,6.980690528295871,0.010647645616763441,RGS7;ADCY8;FOS,0.14168238119080387,GO_BP
GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY (GO_BP),3,198,6.837119299924806,0.011249267495661287,CTNNA2;HSPA8;IL1RAP,0.14602847779542938,GO_BP
GOBP_RESPONSE_TO_TOXIC_SUBSTANCE (GO_BP),3,198,6.837119299924806,0.011249267495661287,MT3;MBP;FOS,0.14602847779542938,GO_BP
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION (GO_BP),2,69,13.105128380162952,0.011424392251990628,MBP;IL1RAP,0.14602847779542938,GO_BP
GOMF_CYTOKINE_RECEPTOR_ACTIVITY (GO_MF),2,69,13.105128380162952,0.011424392251990628,GHR;IL1RAP,0.14602847779542938,GO_MF
GOBP_OSTEOBLAST_DIFFERENTIATION (GO_BP),3,200,6.767537067850235,0.011557320099886385,H3-3B;CDK6;NELL1,0.14602847779542938,GO_BP
GOCC_GABA_ERGIC_SYNAPSE (GO_CC),2,70,12.913066212028639,0.011742838878469067,KCND2;NRG1,0.14602847779542938,GO_CC
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC (KEGG),2,70,12.913066212028639,0.011742838878469067,CTNNA2;ITGA8,0.14602847779542938,KEGG
GOBP_CELL_JUNCTION_ASSEMBLY (GO_BP),4,377,4.8150574086036055,0.011770780331389157,ADGRL3;PKP4;IL1RAP;NRG1,0.14602847779542938,GO_BP
REACTOME_SIGNALING_BY_INTERLEUKINS (Reactome),4,377,4.8150574086036055,0.011770780331389157,HSPA8;VIM;IL1RAP;FOS,0.14602847779542938,Reactome
GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION (GO_BP),2,72,12.54535527365234,0.012391357365561781,VIM;FOS,0.15258014666549954,GO_BP
GOBP_CELL_MATRIX_ADHESION (GO_BP),3,207,6.533945814716499,0.012673742352877842,CDK6;ITGA8;FERMT1,0.1549012954240625,GO_BP
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY (GO_BP),3,208,6.501831316319538,0.01283810686454604,FRMD4A;FERMT1;CRB1,0.155756443577213,GO_BP
GOCC_PRESYNAPTIC_ACTIVE_ZONE (GO_CC),2,74,12.19715688053255,0.013055247834782081,ADCY8;UNC13C,0.15723473669628055,GO_CC
GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN (GO_BP),2,75,12.029697209971099,0.013392909687680017,ITGA8;FERMT1,0.15784500703337165,GO_BP
GOBP_HIPPOCAMPUS_DEVELOPMENT (GO_BP),2,75,12.029697209971099,0.013392909687680017,ALK;CDK6,0.15784500703337165,GO_BP
GOBP_MESENCHYMAL_CELL_DEVELOPMENT (GO_BP),2,75,12.029697209971099,0.013392909687680017,SEMA6D;NRG1,0.15784500703337165,GO_BP
GOBP_MESONEPHROS_DEVELOPMENT (GO_BP),2,76,11.866764736614941,0.013734357218218292,BASP1;BMPER,0.16072120148978852,GO_BP
GOBP_POSITIVE_REGULATION_OF_GROWTH (GO_BP),3,216,6.25576691846309,0.01419716506897943,GHR;H3-3B;BASP1,0.16496705890011307,GO_BP
GOBP_REGULATION_OF_POSTSYNAPSE_ORGANIZATION (GO_BP),2,78,11.55376482267788,0.014428533503039295,HSPA8;IL1RAP,0.16532694638899192,GO_BP
KEGG_DILATED_CARDIOMYOPATHY (KEGG),2,78,11.55376482267788,0.014428533503039295,ADCY8;ITGA8,0.16532694638899192,KEGG
GOBP_NEURAL_CREST_CELL_DIFFERENTIATION (GO_BP),2,80,11.256815725481985,0.015137625725231139,SEMA6D;NRG1,0.16823264022393203,GO_BP
GOBP_DENDRITE_DEVELOPMENT (GO_BP),3,222,6.08305168802394,0.01526820981405626,CTNNA2;ALK;CSMD3,0.16823264022393203,GO_BP
GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY (GO_BP),3,223,6.055181202190694,0.015451048844523712,ALK;ADCY8;IL1RAP,0.16823264022393203,GO_BP
GOBP_PROTEIN_COMPLEX_OLIGOMERIZATION (GO_BP),3,223,6.055181202190694,0.015451048844523712,KCND2;ADCY8;GLRA3,0.16823264022393203,GO_BP
GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA (GO_BP),3,223,6.055181202190694,0.015451048844523712,ITGA8;FOS;FERMT1,0.16823264022393203,GO_BP
GOBP_REGULATION_OF_BIOMINERALIZATION (GO_BP),2,82,10.976164496037711,0.015861483963367812,ADGRV1;NELL1,0.16823264022393203,GO_BP
GOCC_CELL_SUBSTRATE_JUNCTION (GO_CC),4,414,4.374521211040951,0.016085003264254584,HSPA8;VIM;ITGA8;FERMT1,0.16823264022393203,GO_CC
GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY (GO_BP),3,228,5.919546201868167,0.016383864526569366,BMPER;ITGA8;FERMT1,0.16823264022393203,GO_BP
KEGG_GAP_JUNCTION (KEGG),2,86,10.45226988862332,0.017352903977572002,TUBB2A;ADCY8,0.16823264022393203,KEGG
GOBP_TELENCEPHALON_DEVELOPMENT (GO_BP),3,234,5.764536529736999,0.017544316909403217,ALK;CDK6;NRG1,0.16823264022393203,GO_BP
GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION (GO_BP),2,87,10.328664878464293,0.017734756354259897,CDK6;FOS,0.16823264022393203,GO_BP
