gene_set,n_hits,set_size,odds_ratio,pval,hit_genes,padj,collection
REACTOME_CELLULAR_RESPONSE_TO_STARVATION (Reactome),75,152,53.316983305468845,1.9383281420167564e-85,RPL28;RPS6;RPS25;RPS11;RPLP2;RPL7A;RPL6;RPS28;RPL37A;RPS15;RPL31;RPS18;RPL37;FAU;RPL41;RPL13A;RPS10;RPS23;RPS24;RPL32;RPS16;RPL10A;RPL35;RPL38;RPL7;RPL36A;RPS27A;RPL13;RPS8;RPS27;RPS4X;RPL11;RPL34;RPL18;RPL27A;RPS15A;RPL35A;RPLP1;RPL39;RPL17;RPL4;RPS3;RPL24;RPS13;RPL14;RPS29;RPL26;RPS2;RPS12;RPL22;RPL3;UBA52;RPL29;RPS3A;RPS17;RPS21;RPL9;RPS7;RPL18A;RPL27;RPL8;RPSA;RPL5;RPL36;RPS5;RPL30;RPL23;RPL10;RPL21;RPS19;RPL19;RPL15;RPL23A;RPS9;RPS14,8.116308565571982e-83,Reactome
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS (Reactome),77,166,47.538168505358065,5.17802122139977e-85,RPL28;RPS6;RPS25;RPS11;RPLP2;RPL7A;RPL6;RPS28;RPL37A;RPS15;RPL31;RPS18;RPL37;FAU;RPL41;RPL13A;RPS10;RPS23;RPS24;RPL32;RPS16;RPL10A;RPL35;RPL38;RPL7;RPL36A;RPS27A;RPL13;RPS8;RPS27;RPS4X;RPL11;RPL34;RPL18;RPL27A;RPS15A;RPL35A;RPLP1;RPL39;RPL17;RPL4;RPS3;RPL24;RPS13;RPL14;RPS29;RPL26;RPS2;RPS12;RPL22;RPL3;UBA52;RPL29;RPS3A;RPS17;RPS21;RPL9;RPS7;RPL18A;RPL27;RPL8;RPSA;RPL5;RPL36;RPS5;RPL30;RPL23;RPL10;RPL21;RPS19;RPL19;RPL15;RPL23A;RPS9;ROBO2;ROBO1;RPS14,1.9874971454806115e-82,Reactome
GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME (GO_MF),74,158,48.11228684833024,4.4227243334754885e-82,RPL28;RPS6;RPS25;RPS11;RPLP2;RPL7A;RPL6;RPS28;RPL37A;RPS15;RPL31;RPS18;RPL37;RPL41;RPL13A;RPS10;RPS23;RPS24;RPL32;RPS16;RPL10A;RPL35;RPL38;RPL7;RPL36A;RPS27A;RPL13;RPS8;RPS27;RPS4X;RPL11;RPL34;RPL18;RPL27A;RPS15A;RPL35A;RPLP1;RPL39;RPL17;RPL4;RPS3;RPL24;RPS13;RPL14;RPS29;RPL26;RPS2;RPS12;RPL22;RPL3;UBA52;RPL29;RPS3A;RPS17;RPS21;RPL9;RPS7;RPL18A;RPL27;RPL8;RPSA;RPL5;RPL36;RPS5;RPL30;RPL23;RPL10;RPL21;RPS19;RPL19;RPL15;RPL23A;RPS9;RPS14,1.567005252306777e-79,GO_MF
GOCC_RIBOSOMAL_SUBUNIT (GO_CC),75,173,41.86533812435347,5.778796001958169e-80,RPL28;RPS6;RPS25;RPS11;RPLP2;RPL7A;RPL6;RPS28;RPL37A;RPS15;RPL31;RPS18;RPL37;RPL41;RPL13A;RPS10;RPS23;RPS24;RPL32;RPS16;RPL10A;RPL35;RPL38;RPL7;RPL36A;RPS27A;RPL13;RPS8;RPS27;RPS4X;RPL11;RPL34;RPL18;RPL27A;RPS15A;RPL35A;RPLP1;RPL39;RPL17;RPL4;RPS3;RPL24;RPS13;RPL14;RPS29;RPL26;RPS2;RPS12;RPL22;RPL3;UBA52;RPL29;RPS3A;RPS17;RPS21;RPL9;RPS7;RPL18A;RPL27;RPL8;RPSA;RPL5;RPL36;RPS5;RPL30;RPL23;RPL10;RPL21;RPS19;RPL19;RPL15;RPL23A;RACK1;RPS9;RPS14,1.9012238846442375e-77,GO_CC
REACTOME_SIGNALING_BY_ROBO_RECEPTORS (Reactome),80,211,33.71887935732827,1.365553134180248e-79,RPL28;RPS6;RPS25;RPS11;RPLP2;RPL7A;RPL6;SLIT3;RPS28;RPL37A;RPS15;RPL31;RPS18;RPL37;FAU;RPL41;RPL13A;RPS10;RPS23;RPS24;RPL32;RPS16;RPL10A;RPL35;RPL38;RPL7;RPL36A;RPS27A;RPL13;RPS8;RPS27;RPS4X;RPL11;RPL34;RPL18;RPL27A;RPS15A;RPL35A;RPLP1;RPL39;RPL17;RPL4;RPS3;RPL24;RPS13;RPL14;RPS29;RPL26;RPS2;RPS12;RPL22;RPL3;UBA52;RPL29;RPS3A;RPS17;RPS21;RPL9;RPS7;RPL18A;RPL27;RPL8;RPSA;RPL5;RPL36;RPS5;RPL30;RPL23;RPL10;RPL21;RPS19;RPL19;RPL15;RPL23A;RPS9;DCC;ROBO2;NRP1;ROBO1;RPS14,4.193158490689481e-77,Reactome
GOCC_RIBOSOME (GO_CC),77,206,32.75348409415222,5.2452023065882694e-76,RPL28;MT3;RPS6;RPS25;RPS11;RPLP2;RPL7A;RPL6;RPS28;RPL37A;RPS15;RPL31;RPS18;RPL37;RPL41;RPL13A;RPS10;RPS23;RPS24;RPL32;RPS16;RPL10A;RPL35;RPL38;RPL7;RPL36A;RPS27A;RPL13;RPS8;RPS27;RPS4X;RPL11;RPL34;RPL18;RPL27A;RPS15A;RPL35A;RPLP1;RPL39;RPL17;RPL4;RPS3;RPL24;RPS13;RPL14;RPS29;RPL26;RPS2;RPS12;RPL22;RPL3;UBA52;RPL29;RPS3A;RPS17;RPS21;RPL9;RPS7;RPL18A;RPL27;RPL8;RPSA;RPL5;RPL36;RPS5;RPL30;RPL23;RPL10;RPL21;RPS19;RPL19;RPL15;RPL23A;RACK1;RPS9;BTF3;RPS14,1.509962614009098e-73,GO_CC
REACTOME_RRNA_PROCESSING (Reactome),75,200,32.791392510057015,3.815153338959178e-74,RPL28;RPS6;RPS25;RPS11;RPLP2;RPL7A;RPL6;RPS28;RPL37A;RPS15;RPL31;RPS18;RPL37;FAU;RPL41;RPL13A;RPS10;RPS23;RPS24;RPL32;RPS16;RPL10A;RPL35;RPL38;RPL7;RPL36A;RPS27A;RPL13;RPS8;RPS27;RPS4X;RPL11;RPL34;RPL18;RPL27A;RPS15A;RPL35A;RPLP1;RPL39;RPL17;RPL4;RPS3;RPL24;RPS13;RPL14;RPS29;RPL26;RPS2;RPS12;RPL22;RPL3;UBA52;RPL29;RPS3A;RPS17;RPS21;RPL9;RPS7;RPL18A;RPL27;RPL8;RPSA;RPL5;RPL36;RPS5;RPL30;RPL23;RPL10;RPL21;RPS19;RPL19;RPL15;RPL23A;RPS9;RPS14,1.0336821340732925e-71,Reactome
REACTOME_TRANSLATION (Reactome),81,291,21.278243001820652,4.658207044584622e-68,RPL28;RPS6;RPS25;RPS11;RPLP2;RPL7A;RPL6;RPS28;RPL37A;RPS15;RPL31;RPS18;RPL37;FAU;RPL41;RPL13A;RPS10;RPS23;RPS24;RPL32;RPS16;RPL10A;RPL35;RPL38;RPL7;RPL36A;RPS27A;RPL13;RPS8;RPS27;RPS4X;RPL11;RPL34;RPL18;RPL27A;RPS15A;RPL35A;RPLP1;RPL39;EEF1A1;RPL17;RPL4;RPS3;RPL24;RPS13;RPL14;RPS29;RPL26;RPS2;EEF1G;RPS12;RPL22;RPL3;UBA52;SRP14;RPL29;EEF1B2;RPS3A;RPS17;RPS21;RPL9;EEF1A2;EEF2;RPS7;RPL18A;RPL27;RPL8;RPSA;RPL5;RPL36;RPS5;RPL30;RPL23;RPL10;RPL21;RPS19;RPL19;RPL15;RPL23A;RPS9;RPS14,1.1919834248531538e-65,Reactome
GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT (GO_CC),45,55,232.10711228602662,5.448539985574561e-67,RPL28;RPLP2;RPL7A;RPL6;RPL37A;RPL31;RPL37;RPL41;RPL13A;RPL32;RPL10A;RPL35;RPL38;RPL7;RPL36A;RPL13;RPL11;RPL34;RPL18;RPL27A;RPL35A;RPLP1;RPL39;RPL17;RPL4;RPL24;RPL14;RPL26;RPL22;RPL3;UBA52;RPL29;RPL9;RPL18A;RPL27;RPL8;RPL5;RPL36;RPL30;RPL23;RPL10;RPL21;RPL19;RPL15;RPL23A,1.3208407986082331e-64,GO_CC
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES (Reactome),77,356,15.064778399851718,1.289036409994847e-55,RPL28;CKB;RPS6;RPS25;RPS11;RPLP2;RPL7A;RPL6;RPS28;RPL37A;RPS15;RPL31;RPS18;RPL37;FAU;RPL41;RPL13A;RPS10;RPS23;RPS24;RPL32;RPS16;RPL10A;RPL35;RPL38;RPL7;RPL36A;RPS27A;RPL13;RPS8;RPS27;RPS4X;RPL11;RPL34;RPL18;RPL27A;RPS15A;RPL35A;RPLP1;RPL39;RPL17;RPL4;RPS3;RPL24;RPS13;RPL14;RPS29;RPL26;RPS2;RPS12;RPL22;RPL3;UBA52;RPL29;RPS3A;RPS17;RPS21;RPL9;RPS7;RPL18A;RPL27;RPL8;RPSA;RPL5;RPL36;RPS5;RPL30;RPL23;RPL10;RPL21;RPS19;RPL19;RPL15;RPL23A;RPS9;GLUD1;RPS14,2.968650852218133e-53,Reactome
GOCC_LARGE_RIBOSOMAL_SUBUNIT (GO_CC),45,109,36.24912105519182,6.438017341976222e-47,RPL28;RPLP2;RPL7A;RPL6;RPL37A;RPL31;RPL37;RPL41;RPL13A;RPL32;RPL10A;RPL35;RPL38;RPL7;RPL36A;RPL13;RPL11;RPL34;RPL18;RPL27A;RPL35A;RPLP1;RPL39;RPL17;RPL4;RPL24;RPL14;RPL26;RPL22;RPL3;UBA52;RPL29;RPL9;RPL18A;RPL27;RPL8;RPL5;RPL36;RPL30;RPL23;RPL10;RPL21;RPL19;RPL15;RPL23A,1.4120718036734514e-44,GO_CC
GOCC_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT (GO_CC),30,41,136.69174187186806,3.09144045804517e-42,RPS6;RPS25;RPS11;RPS28;RPS15;RPS18;RPS10;RPS23;RPS24;RPS16;RPS27A;RPS8;RPS27;RPS4X;RPS15A;RPS3;RPS13;RPS29;RPS2;RPS12;UBA52;RPS3A;RPS17;RPS21;RPS7;RPSA;RPS5;RPS19;RPS9;RPS14,6.4723521589800246e-40,GO_CC
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S (Reactome),30,59,51.868040654874996,4.1046232112652633e-35,RPS6;RPS25;RPS11;RPS28;RPS15;RPS18;FAU;RPS10;RPS23;RPS24;RPS16;RPS27A;RPS8;RPS27;RPS4X;RPS15A;RPS3;RPS13;RPS29;RPS2;RPS12;RPS3A;RPS17;RPS21;RPS7;RPSA;RPS5;RPS19;RPS9;RPS14,8.219954135255567e-33,Reactome
GOCC_SMALL_RIBOSOMAL_SUBUNIT (GO_CC),31,67,43.251395945204635,1.4140984731762652e-34,RPS6;RPS25;RPS11;RPS28;RPS15;RPS18;RPS10;RPS23;RPS24;RPS16;RPS27A;RPS8;RPS27;RPS4X;RPS15A;RPS3;RPS13;RPS29;RPS2;RPS12;UBA52;RPS3A;RPS17;RPS21;RPS7;RPSA;RPS5;RPS19;RACK1;RPS9;RPS14,2.7138906531041156e-32,GO_CC
GOCC_POLYSOMAL_RIBOSOME (GO_CC),22,31,120.5894304181059,9.103405535082486e-31,RPL7A;RPL6;RPS28;RPL31;RPL41;RPS23;RPL32;RPL10A;RPL38;RPL36A;RPL11;RPL18;RPL39;RPL24;RPS29;RPS21;RPL18A;RPL8;RPL36;RPL30;RPL19;BTF3,1.6772114357835973e-28,GO_CC
GOCC_POLYSOME (GO_CC),27,64,36.37505582955114,6.702591784029887e-29,RPS6;RPL7A;RPL6;VIM;RPS28;RPL31;RPL41;RPS23;RPL32;RPL10A;RPL38;RPL36A;RPS4X;RPL11;RPL18;RPL39;RPS3;RPL24;RPS29;RPS21;EEF2;RPL18A;RPL8;RPL36;RPL30;RPL19;BTF3,1.1873899137400638e-26,GO_CC
GOCC_CELL_SUBSTRATE_JUNCTION (GO_CC),51,414,7.251279893778128,8.841719851340324e-25,RPS11;RPLP2;RPL7A;RPL6;HSPA8;VIM;MME;FAT1;EGFR;RPL37A;RPS15;RPL31;RPS18;RPL13A;RPS10;RPS16;RPL10A;RPL38;RPL7;RPS8;RPS4X;RPL18;RPLP1;RPL4;RPS3;RPS13;RPS29;RPS2;RPL22;RPL3;RPS3A;RPS17;RPL9;PPIA;RPS7;RPL27;RPL8;RPL5;RPS5;RPL30;RPL23;RPS19;RPL19;RPS9;ALCAM;DLC1;ACTB;NRP1;RPS14;ITGA8;FERMT1,1.508331912417538e-22,GO_CC
GOCC_SYNAPTIC_MEMBRANE (GO_CC),41,357,6.577002164586875,5.412170048948057e-19,HSPA8;KCND2;ADCY8;GRIA4;GRIK1;CDH10;CACNG5;KCTD16;KCTD8;GAD2;GABRA4;SLC6A1;DRD3;LRRTM2;IL1RAPL1;UTRN;SORCS3;CNTN6;CDH8;DCC;GABRB1;GRM3;LRRC4C;CNTN5;NRP1;LRRTM3;PTPRD;ADRA1A;SYNDIG1;EPHA4;SYT1;UNC13B;TENM2;ERBB4;NETO1;NRGN;GRIK4;DGKB;ITGA8;GLRA3;UNC13C,8.903019730519554e-17,GO_CC
GOCC_NEURON_TO_NEURON_SYNAPSE (GO_CC),39,345,6.438085539673256,6.964768999151825e-18,MT3;RPS25;RPL6;KCND2;ADCY8;CACNG5;DRD3;LRRTM2;PENK;SORCS3;RPS18;RPL38;RPL7;RPS27;RPS3;RPS13;RPL14;RPL8;RPL30;RPS19;DCC;GAP43;GRM3;SYN2;LRRC4C;LRRTM3;PTPRD;RPS14;SYNDIG1;EPHA4;SYT1;NOS1;ERBB4;NETO1;NRGN;CALB1;GRIK4;PKP4;ITGA8,1.106197448623907e-15,GO_CC
GOCC_GLUTAMATERGIC_SYNAPSE (GO_CC),36,313,6.534295973799037,7.671091169978685e-17,HSPA8;KCND2;ADGRL3;ADCY8;CDH10;CACNG5;GUCY1B1;DRD3;LRRTM2;IL1RAPL1;SORCS3;ABLIM3;RPL22;CDH8;GUCY1A1;ACTB;SYT4;CALY;GRM3;SYN2;LRRC4C;NRP1;LRRTM3;NRG3;PTPRD;IL1RAPL2;ADRA1A;EPHA4;SYT1;ERBB4;LGI1;NETO1;NRGN;CALB1;IL1RAP;NRG1,1.1777681976307273e-14,GO_CC
GOCC_POSTSYNAPTIC_MEMBRANE (GO_CC),31,261,6.723883291902752,4.5786344943105734e-15,HSPA8;KCND2;GRIA4;GRIK1;CDH10;CACNG5;KCTD16;KCTD8;GABRA4;SLC6A1;DRD3;LRRTM2;IL1RAPL1;UTRN;SORCS3;DCC;GABRB1;GRM3;LRRC4C;NRP1;LRRTM3;ADRA1A;SYNDIG1;EPHA4;TENM2;ERBB4;NETO1;NRGN;GRIK4;DGKB;GLRA3,6.802964671224033e-13,GO_CC
GOMF_RRNA_BINDING (GO_MF),17,63,18.079341623549322,7.218584657914652e-15,RPS11;RPS18;RPL37;RPS4X;RPL11;RPS3;RPS13;RPL3;RPL9;RPL8;NOP53;RPL5;RPS5;RPL23;RPL23A;RPS9;RPS14,1.03902502919859e-12,GO_MF
REACTOME_NEURONAL_SYSTEM (Reactome),37,387,5.3102362592085175,1.1047787161706098e-14,KCNQ5;TUBB2A;TUBB2B;HSPA8;KCND2;ADCY8;GRIA4;GRIK1;GAD2;SYT10;GABRA4;SLC6A1;LRRTM2;IL1RAPL1;GNG7;EPB41L3;CALM1;TUBA1A;KCNB2;GNAL;SLC1A3;GABRB1;TUBA1B;SYN2;LRRTM3;PTPRD;IL1RAPL2;SYT1;PRKCB;UNC13B;ERBB4;CACNA2D3;NRGN;GRIK4;IL1RAP;GLRA3;NRG1,1.542003262630857e-12,Reactome
GOBP_RIBOSOME_BIOGENESIS (GO_BP),32,296,6.05077868893499,2.402631001540104e-14,RPS6;RPS25;RPL7A;RPL6;RPS28;RPS15;RPS24;RPS16;RPL10A;RPL35;RPL38;RPL7;RPS8;RPS27;RPL11;RPL35A;RPL24;RPL14;RPL26;RPL3;RPS17;RPS21;RPS7;RPL27;RPSA;NOP53;RPL5;RPS5;RPL10;RPS19;RPL23A;RPS14,3.2548583509099172e-12,GO_BP
GOBP_RIBOSOME_ASSEMBLY (GO_BP),16,58,18.604113426941055,3.074923566850834e-14,RPL6;RPS28;RPS15;RPL38;RPS27;RPL11;RPL24;RPL3;RPSA;NOP53;RPL5;RPS5;RPL10;RPS19;RPL23A;RPS14,4.046599413975698e-12,GO_BP
GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES (GO_BP),28,244,6.433573759384508,2.33521963099222e-13,CNTN4;ADGRL3;CDH10;CDH9;PCDH11X;FAT1;DCHS2;IL1RAPL1;CDH7;CDH18;CNTN6;TENM3;CDH8;UNC5D;ALCAM;ROBO2;LRRC4C;DSCAM;ROBO1;FAT3;PCDH9;PTPRD;GPC6;PCDH15;TENM2;MBP;IL1RAP;CRB1,2.9877837834306014e-11,GO_BP
GOBP_NEURON_PROJECTION_GUIDANCE (GO_BP),26,213,6.881476402002998,3.9815377983605655e-13,CNTN4;TUBB2B;SEMA6D;GLI3;RELN;EPHA6;SLIT3;CNTN6;RPL24;UNC5D;ALCAM;DCC;ROBO2;GAP43;ETV1;CHN1;CNTN5;NRP1;DSCAM;EPHA5;ROBO1;SEMA3C;EPHA4;UNC5C;LGI1;BCL11B,4.956476513310477e-11,GO_BP
GOBP_AXON_DEVELOPMENT (GO_BP),37,440,4.603042882336742,5.785858101114077e-13,CTNNA2;CNTN4;TUBB2B;MT3;SEMA6D;GLI3;RELN;EPHA6;SLIT3;CNTN6;STMN1;RPL24;HSP90AB1;C12orf57;UNC5D;ALCAM;DCC;ROBO2;GAP43;ETV1;ACTB;CHN1;LRRC4C;CNTN5;NRP1;DSCAM;EPHA5;CCK;ROBO1;SEMA3C;EPHA4;CHODL;UNC5C;LGI1;BCL11B;NCAM2;MBP,7.013069056245116e-11,GO_BP
GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS (GO_BP),16,70,14.470190009508721,7.593288011435666e-13,RPL7A;RPL6;RPL10A;RPL35;RPL38;RPL7;RPL11;RPL35A;RPL24;RPL14;RPL26;RPL3;NOP53;RPL5;RPL10;RPL23A,8.967867841198121e-11,GO_BP
