pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
GOBP_EPOXYGENASE_P450_PATHWAY (GO_BP),1e-50,3.9865e-47,NA,-0.6106756806953679,-1.218987090367428,10,CYP4F12;CYP4A11;CYP2G1P;CYP1A2;CYP2E1;CYP2C8;CYP2C19;CYP2C18;CYP1B1;CYP2J2,IPC-EN
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS (Reactome),1e-50,3.9865e-47,NA,-0.6536904275472679,-1.3048500496524331,10,GPR17;CYSLTR1;PTGIR;TBXA2R;PTGDR;LTB4R;CYSLTR2;PTGER4;PTGFR;PTGER3,IPC-EN
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION (Reactome),4.304402968350813e-34,1.1439668288887011e-30,1.5161076018086452,0.9599628531051173,2.1410372620657454,92,RPL11;RPS2;RPS4X;RPL34;EEF1A1;RPS23;RPL23;RPS8;RPL37A;RPS27;RPS29;RPL21;RPL6;RPLP1;RPL39;RPL36;RPL22;FAU;RPL5;RPL38;RPL35A;RPL31;RPS9;RPL13;RPL41;RPLP0;RPL7A;RPL10;RPS12;RPL36A;RPS27A;RPL13A;RPL3;RPL23A;RPL30;RPS19;RPL37;RPS5;RPS14;RPS17;RPS13;RPS15;RPL24;RPS18;RPS15A;RPS11;RPSA;RPL8;RPS24;RPS7;RPLP2;RPL19;RPL27;RPS10;RPL18;RPL7;RPS3;RPL10A;RPS6;RPS25;RPS26;EEF1A2;RPL18A;RPL28;RPL32;RPS20;RPL27A;RPS28;RPL29;EEF1G;RPL4;EEF2;RPS21;RPL14;RPL17;RPS3A;RPS16;RPL36AL;RPL9;RPL26;RPL35;UBA52;EEF1B2;RPL15;RPL12;EEF1D,IPC-EN
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY (Reactome),1.524802670567915e-33,3.0393129231094966e-30,1.5092628372723262,0.9239304161110508,2.067815343261878,100,RPL11;RPS2;RPS4X;RPL34;RPS23;RPL23;RPS8;RPL37A;RPS27;RPS29;RPL21;RPL6;RPLP1;RPL39;RPL36;RPL22;FAU;RPL5;RPL38;RPL35A;RPL31;RPS9;RPL13;RPL41;RPLP0;RPL7A;RPL10;RPS12;RPL36A;RPS27A;RPL13A;RPL3;RPL23A;RPL30;RPS19;RPL37;RPS5;RPS14;RPS17;RPS13;RPS15;RPL24;RPS18;RPS15A;RPS11;RPSA;RPL8;RPS24;RPS7;RPLP2;RPL19;RPL27;RPS10;RPL18;RPL7;RPS3;RPL10A;RPS6;RPS25;RPS26;RPL18A;RPL28;RPL32;RPS20;RPL27A;RPS28;RPL29;RPL4;RPS21;RPL14;RPL17;RPS3A;RPS16;RPL36AL;RPL9;RPL26;RPL35;UBA52;RPL15;RPL12,IPC-EN
REACTOME_SELENOAMINO_ACID_METABOLISM (Reactome),2.3119500316899392e-33,3.686635520532777e-30,1.502386888814151,0.8797035174288385,1.9802682310917092,115,RPL11;RPS2;RPS4X;RPL34;RPS23;RPL23;RPS8;RPL37A;RPS27;RPS29;RPL21;RPL6;RPLP1;RPL39;RPL36;RPL22;FAU;RPL5;RPL38;RPL35A;RPL31;RPS9;RPL13;RPL41;RPLP0;RPL7A;RPL10;RPS12;RPL36A;RPS27A;RPL13A;RPL3;RPL23A;RPL30;RPS19;RPL37;RPS5;RPS14;RPS17;RPS13;RPS15;RPL24;RPS18;RPS15A;RPS11;RPSA;RPL8;RPS24;RPS7;RPLP2;RPL19;RPL27;RPS10;RPL18;RPL7;RPS3;RPL10A;RPS6;RPS25;RPS26;RPL18A;RPL28;RPL32;RPS20;RPL27A;RPS28;RPL29;RPL4;RPS21;RPL14;RPL17;RPS3A;RPS16;RPL36AL;RPL9;RPL26;RPL35;UBA52;RPL15;RPL12,IPC-EN
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE (Reactome),4.5026517073322104e-33,5.9832736770932854e-30,1.4954793262997708,0.8863582456011517,1.99246686471611,111,RPL11;RPS2;RPS4X;RPL34;RPS23;RPL23;RPS8;RPL37A;RPS27;RPS29;RPL21;RPL6;RPLP1;RPL39;RPL36;RPL22;FAU;RPL5;RPL38;RPL35A;RPL31;RPS9;RPL13;RPL41;RPLP0;RPL7A;RPL10;RPS12;RPL36A;RPS27A;RPL13A;RPL3;RPL23A;RPL30;RPS19;SRP14;RPL37;RPS5;RPS14;RPS17;RPS13;RPS15;RPL24;RPS18;RPS15A;RPS11;RPSA;RPL8;RPS24;RPS7;RPLP2;RPL19;RPL27;RPS10;RPL18;RPL7;RPS3;RPL10A;RPS6;RPS25;RPS26;RPL18A;RPL28;RPL32;RPS20;RPL27A;RPS28;RPL29;RPL4;RPS21;RPL14;RPL17;RPS3A;RPS16;RPL36AL;RPL9;RPL26;RPL35;UBA52;RPL15;RPL12;SSR4;SEC61G,IPC-EN
REACTOME_NONSENSE_MEDIATED_DECAY_NMD (Reactome),6.663885899166128e-33,7.59016603915022e-30,1.4885397096145496,0.8741564295458476,1.967016835064226,114,RPL11;RPS2;RPS4X;RPL34;RPS23;RPL23;RPS8;RPL37A;RPS27;RPS29;RPL21;RPL6;RPLP1;RPL39;RPL36;RPL22;FAU;RPL5;RPL38;RPL35A;RPL31;RPS9;RPL13;RPL41;RPLP0;RPL7A;RPL10;RPS12;RPL36A;RPS27A;RPL13A;RPL3;RPL23A;RPL30;RPS19;RPL37;RPS5;RPS14;RPS17;RPS13;RPS15;RPL24;RPS18;RPS15A;RPS11;RPSA;RPL8;RPS24;RPS7;RPLP2;RPL19;RPL27;RPS10;RPL18;RPL7;RPS3;RPL10A;RPS6;RPS25;RPS26;RPL18A;RPL28;RPL32;RPS20;RPL27A;RPS28;RPL29;RPL4;RPS21;RPL14;RPL17;RPS3A;RPS16;RPL36AL;RPL9;RPL26;RPL35;UBA52;RPL15;RPL12,IPC-EN
KEGG_RIBOSOME (KEGG),1.1656058083752639e-32,1.1616718887719973e-29,1.4885397096145496,0.9587357680337717,2.1317391741895735,86,RPL11;RPS2;RPS4X;RPL34;RPS23;RPL23;RPS8;RPL37A;RPS27;RPS29;RPL21;RPL6;RPLP1;RPL39;RPL36;RPL22;FAU;RPL5;RPL38;RPL35A;RPL31;RPS9;RPL13;RPL41;RPLP0;RPL7A;RPL10;RPS12;RPL36A;RPS27A;RPL13A;RPL3;RPL23A;RPL30;RPS19;RPL37;RPS5;RPS17;RPS13;RPS15;RPL24;RPS18;RPS15A;RPS11;RPSA;RPL8;RPS24;RPS7;RPLP2;RPL19;RPL27;RPS10;RPL18;RPL7;RPS3;RPL10A;RPS6;RPS25;RPS26;RPL18A;RPL28;RPL32;RPS20;RPL27A;RPS28;RPL29;RPL4;RPS21;RPL14;RPL17;RPS3A;RPS16;RPL36AL;RPL9;RPL26;RPL35;UBA52;RPL15;RPL12,IPC-EN
GOCC_CYTOSOLIC_RIBOSOME (GO_CC),9.698791287811957e-32,8.59205143752497e-29,1.4675239767129606,0.9206932046059435,2.0577953411503933,97,RPL11;RPS2;RPS4X;RPL34;RPS23;RPL23;RPS8;RPL37A;RPS27;RPS29;RPL21;RPL6;RPLP1;RPL39;RPL36;RPL22;RPL5;RPL38;RPL35A;RPL31;RPS9;RPL13;RPL41;RPLP0;RPL7A;RPL10;RPS12;RPL36A;RPS27A;RPL13A;RPL3;RPL23A;RPL30;RPS19;RPL37;RPS5;RPS14;RPS17;RPS13;RPS15;RPL24;RPS18;RPS15A;RPS11;RPSA;RPL8;RPS24;RPS7;RPLP2;RPL19;RPL27;RPS10;RPL18;RPL7;RPS3;RPL10A;RPS6;RPS25;RPS26;RPL18A;RPL28;RPL32;RPS20;RPL27A;RPS28;RPL29;RPL4;RPS21;RPL14;RPL17;RPS3A;RPS16;RPL36AL;RPL9;RPL26;RPL35;UBA52;RPL15;RPL12,IPC-EN
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION (Reactome),1.760312872939688e-31,1.4034974535948134e-28,1.4604515308413264,0.8631857591378234,1.9449390915873956,118,RPL11;RPS2;RPS4X;RPL34;RPS23;RPL23;RPS8;RPL37A;RPS27;RPS29;RPL21;RPL6;RPLP1;RPL39;RPL36;RPL22;FAU;RPL5;RPL38;RPL35A;RPL31;RPS9;RPL13;RPL41;RPLP0;RPL7A;RPL10;RPS12;RPL36A;RPS27A;RPL13A;RPL3;RPL23A;RPL30;RPS19;RPL37;RPS5;RPS14;RPS17;RPS13;RPS15;RPL24;RPS18;RPS15A;RPS11;RPSA;RPL8;RPS24;RPS7;RPLP2;RPL19;RPL27;RPS10;RPL18;RPL7;RPS3;RPL10A;RPS6;RPS25;RPS26;RPL18A;RPL28;RPL32;RPS20;RPL27A;RPS28;RPL29;RPL4;RPS21;RPL14;EIF4A1;RPL17;RPS3A;RPS16;RPL36AL;RPL9;RPL26;RPL35;UBA52;EIF3F;EIF3L;RPL15;RPL12,IPC-EN
GOBP_CYTOPLASMIC_TRANSLATION (GO_BP),3.063117958436262e-31,2.2202035893283923e-28,1.453344668564937,0.8098495241624298,1.8383565265775117,145,RPL11;RPS2;RPS4X;RPL34;RPS23;RPL23;RPS8;RPL37A;RPS27;RPS29;RPL21;RPL6;RPLP1;RPL39;RPL36;RPL22;RPL5;RPL38;RPL35A;RPL31;RPS9;RPL13;RPL41;RPLP0;RPL7A;RPL10;RPS12;RPL36A;RPS27A;RPL13A;RPL3;RPL23A;RPL30;RPS19;RPL37;RPS5;RPS14;RPS17;RPS13;RPS15;RPL24;RPS18;RPS15A;RPS11;RPSA;RPL8;RPS24;RPS7;RPLP2;RPL19;RPL27;RPS10;RPL18;RPL7;RPS3;RPL10A;RPS6;RPS25;RPS26;RPL18A;RPL28;RPL32;RPS20;RPL27A;RPS28;RPL29;RPL4;RPS21;RPL14;EIF4A1;RPL17;RPS3A;RPS16;RPL9;RPL26;RPL35;UBA52;RPL15;RPL12;CPEB2;CPEB3;YBX1,IPC-EN
REACTOME_CELLULAR_RESPONSE_TO_STARVATION (Reactome),1.678605820776589e-30,1.1152936840876452e-27,1.4318124460885866,0.7973729713287281,1.8132217893953206,152,RPL11;RPS2;RPS4X;RPL34;RPS23;RPL23;RPS8;RPL37A;RPS27;RPS29;RPL21;RPL6;RPLP1;RPL39;RPL36;RPL22;FAU;RPL5;RPL38;RPL35A;RPL31;RPS9;RPL13;RPL41;RPLP0;RPL7A;RPL10;RPS12;RPL36A;RPS27A;RPL13A;RPL3;RPL23A;RPL30;RPS19;RPL37;RPS5;RPS14;RPS17;RPS13;RPS15;RPL24;RPS18;RPS15A;RPS11;RPSA;RPL8;RPS24;RPS7;RPLP2;RPL19;RPL27;RPS10;RPL18;RPL7;RPS3;RPL10A;RPS6;RPS25;RPS26;RPL18A;RPL28;RPL32;RPS20;RPL27A;RPS28;RPL29;RPL4;RPS21;RPL14;RPL17;RPS3A;RPS16;RPL36AL;RPL9;RPL26;RPL35;UBA52;RPL15;RPL12;ATP6V1F;LAMTOR5;ATP6V0C;LAMTOR2,IPC-EN
