gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,cell_type,sex
NDUFA3,17.786306063913912,5.170528778003985,1.8756204905679297,0.07668291047574227,0.9248942256697438,-4.322439376847522,Astrocyte-Immature,M
RPL38,5.640863430050163,8.310250440998582,0.7072321316726311,0.488292669129619,0.9675656583928638,-4.828080770815155,Astrocyte-Immature,M
SEC61G,-0.8631540685080594,6.640722746338564,-0.16754606178845183,0.8687700077467608,0.9956717730925956,-4.8208947655224925,Astrocyte-Immature,M
AEBP1,1.4184651719895751,5.29460309071409,0.17404525167863522,0.863732441068108,0.993794712207079,-4.756042982976061,Astrocyte-Immature,M
APLP1,2.579771853909587,5.742046593176943,0.3634686094787957,0.7204015824382857,0.9913425770389255,-4.754249757111535,Astrocyte-Immature,M
ATF5,12.858948102839792,3.458692172715849,1.6303005231708108,0.12005429390670358,0.9248942256697438,-4.436957401352591,Astrocyte-Immature,M
ATP1B1,-1.8219652512581592,8.404368825990826,-0.4690631775566973,0.6445401302863125,0.9913425770389255,-4.906297816502761,Astrocyte-Immature,M
BAG3,-2.0525372265709825,4.82555080005751,-0.29612018609432167,0.7704579058249329,0.9913425770389255,-4.73812430010337,Astrocyte-Immature,M
CALM2,-0.9601726228543467,9.165098570248908,-0.2830808114754999,0.7802783480346149,0.9913425770389255,-5.013215373189018,Astrocyte-Immature,M
CD24,4.71147694783811,6.032959648702723,0.750949884876727,0.4621892800815278,0.9609025464071443,-4.695552460034927,Astrocyte-Immature,M
CEBPG,8.108669286725007,5.562215939521709,1.666827307568977,0.1124974025990204,0.9248942256697438,-4.390408090190029,Astrocyte-Immature,M
CRYAB,6.463076239926132,5.02253321679543,0.6238185728834308,0.5404119768374132,0.9774392585386239,-4.695874845551793,Astrocyte-Immature,M
CSTF3,-3.5506248602393486,9.32384100075912,-1.7642180899989215,0.09430786082960346,0.9248942256697438,-4.171091419032721,Astrocyte-Immature,M
DBX2,18.839130533063955,5.59789084228571,2.499237934460496,0.022119140236569062,0.9248942256697438,-3.9833455743146247,Astrocyte-Immature,M
DNAJC7,1.7963712651598187,7.598175555706869,0.4660760286145767,0.6466368118002157,0.9913425770389255,-4.847677502591645,Astrocyte-Immature,M
