"Compound.ID","Name","Formula","Sample10","Sample19","Sample32","Sample35","Sample01","Sample08","Sample09","Sample20"
"Amide-Neg-000030","2,4(3h,5h)-Furandione","C4 H4 O3",36507370.6868245,38606709.0969038,21620395.4661784,24106190.3071738,28202660.0532788,18732782.9634621,16026274.6731707,13896199.3376111
"C8-Pos-000577","2,4-Di-Tert-Butyl-6-[(Dimethylamino)Methyl]Phenol","C17 H29 N O",48209.8216932511,62339.0151811421,35520.7417234391,52358.7621595528,57365.8902185314,77006.4291848285,36200.6843262656,18885.1864727579
"C8-Neg-000117","2,6-Di-Tert-Butyl-4-Nitrophenol","C14 H21 N O3",1117737.18186484,1306314.64766319,490056.629251037,548946.965407071,449463.382846073,2194042.97912408,482388.399878271,991389.729890731
"C8-Pos-000557","2,6-Diphenylphenol","C18 H14 O",173724.015241502,182374.966202511,157795.089225892,164074.681254061,144440.124264813,177650.842964528,135251.972018918,166188.558543146
"C8-Pos-000576","2-(1-Methyl-1h-Pyrrol-2-Yl)-3-(3,4,5-Trimethoxyphenyl)Acrylonitrile","C17 H18 N2 O3",45742.6059788821,35277.1254389985,36881.1727368313,63499.9011176004,28033.3810241556,78105.1516164311,28869.0751220459,49356.4255032752
"C18-Pos-000529","2-(2-Butoxyethoxy)Ethanol","C8 H18 O3",375904.41366123,391376.921908146,377572.369436178,471822.569557384,467145.901837339,465469.344505945,308240.239537621,284874.414477285
"C8-Pos-000366","2-(5-Oxovaleryl)Phosphatidylcholine","C29 H56 N O9 P",270289.313527353,1036426.32458094,760238.133513227,901139.625038456,809399.559475488,1851085.74625561,468352.015891274,340962.066592477
"Amide-Pos-000133","2-(Methylamino)Isobutyric Acid","C5 H11 N O2",1388872.31648548,4357367.31352399,22306858.9059568,NA,6106360.30449333,10518504.0029598,3461550.1941955,3173898.9836629
"C8-Pos-000358","2-Amino-1,3,4-Octadecanetriol","C18 H39 N O3",855026.761222172,1432821.58562168,1126168.81053584,1708627.80680067,1606440.67227038,1977211.65300128,943203.276644971,643015.370325696
"Amide-Pos-000360","2-Amino-2-Methyloctanoic Acid","C9 H19 N O2",1827832.88326725,1951706.86179292,2630802.7549575,1432549.38701517,2502116.26445555,2056539.47823118,2539127.37999479,1404195.71698668
"C18-Pos-000478","2-Amino-4-Cresol","C7 H9 N O",436009.366646275,377379.038000053,507740.353564128,238173.884244217,359462.033601573,803695.816879398,316809.423551088,NA
"Amide-Pos-000220","2-Amino-4-Methylpyrimidine","C5 H7 N3",2527653.89082436,NA,NA,2631318.73923787,5996982.8914447,7218282.92133242,2724843.94506722,2139068.07813364
"Amide-Neg-000332","2-Aminoadipic Acid","C6 H11 N O4",371754.743384886,916288.245224726,498355.53344864,405371.070457585,552479.811545718,1065115.50908551,205601.96669387,184487.38662853
"Amide-Pos-000143","2-Aminonicotinic Acid","C6 H6 N2 O2",4952284.72343954,5170530.95878064,7715064.48480174,6516703.66715276,9975127.40048491,7220579.09519246,18682489.1337073,8935378.16419696
"Amide-Neg-000450","2-Aminooctanedioic Acid","C8 H15 N O4",233783.971488957,234035.622344038,69613.6731430736,166588.422935223,118756.601387999,98220.1936496349,120605.567399186,37896.5789680584
"C8-Pos-000111","2-Arachidonoyl Glycerol","C23 H38 O4",3019795.90384504,13971057.6876498,30132984.9706831,13558040.3587987,18830182.9505689,32280286.1592842,3422220.13161822,13621094.6525074
"C8-Neg-000035","2-Arachidonoyl-1-Palmitoyl-Sn-Glycero-3-Phosphoethanolamine","C41 H74 N O8 P",13988208.0519292,20783810.7708303,17814904.0333586,14682901.7387865,14025556.0700615,22182539.8340573,11954765.7573395,11615311.4779517
"Amide-Neg-000098","2-Deoxyribose 5-Phosphate","C5 H11 O7 P",8445355.09052633,NA,3721743.71020861,2387383.81165812,1282426.05321821,1673479.64403739,1285482.77088421,1159162.00132034
"C8-Pos-000038","2-Docosahexaenoyl-1-Palmitoyl-Sn-Glycero-3-Phosphoethanolamine","C43 H74 N O8 P",95353755.9355357,203814503.299996,130050749.286733,132950001.205687,115596849.73543,163568611.760847,107784431.548677,97663368.2286577
"C8-Pos-000029","2-Docosahexaenoyl-1-Stearoyl-Sn-Glycero-3-Phosphoethanolamine","C45 H78 N O8 P",124620204.423659,286129283.518073,207485294.638005,220920872.206568,207511048.186964,234439779.507684,143580874.696053,127434028.920014
"C8-Pos-000023","2-Docosahexaenoyl-1-Stearoyl-Sn-Glycero-3-Phosphoserine","C46 H78 N O10 P",188202712.801525,376065573.838492,286740012.020139,276141213.035342,254296103.732048,406748072.567154,215092365.192539,203977080.241992
"C8-Pos-000469","2-Ethyl-N-({(2r,4s,5r)-5-[6-(2-Furyl)-2-Methyl-4-Pyrimidinyl]-1-Azabicyclo[2.2.2]Oct-2-Yl}Methyl)Butanamide","C23 H32 N4 O2",536290.503995595,NA,566887.748735489,508745.299987405,550430.612950404,729034.896450552,539047.587018878,664182.189303753
"C8-Pos-000245","2-Hydroxy-4-Methoxy-5-(2-Methylbut-3-En-2-Yl)Benzaldehyde","C13 H16 O3",3136829.54638903,3566004.62015693,3935767.42402199,NA,4524568.3965898,5323916.66545469,4699739.97738837,4775401.18728334
"C18-Pos-000118","2-Hydroxycinnamic Acid","C9 H8 O3",NA,7974255.60298504,NA,14616042.4339075,20662155.1735665,32830256.3760873,21053198.4833591,NA
"C18-Neg-000120","2-Hydroxynicotinic Acid","C6 H5 N O3",399764.722456403,172917.566913952,344862.587085732,246163.227142717,410367.737163545,248977.459923343,254547.680321494,230984.630987447
"Amide-Neg-000175","2-Hydroxyvaleric Acid","C5 H10 O3",4048140.02842125,1827036.36555365,1085897.47247165,942780.518882377,NA,2829158.59399785,695475.043691743,NA
"C8-Pos-000106","2-Linoleoyl-1-Palmitoyl-Sn-Glycero-3-Phosphoethanolamine","C39 H74 N O8 P",20430143.0060042,20200092.6748663,22383929.6045882,25845221.0502428,35253668.5337521,29420927.4605109,22760948.9763966,18604949.9603533
"Amide-Pos-000253","2-Methoxypyrazine","C5 H6 N2 O",NA,4166799.27645212,1077697.71781381,NA,5309329.30934607,5150376.86584884,NA,1464307.8206984
"Amide-Neg-000220","2-Methylbenzoic Acid","C8 H8 O2",2737262.44692603,2303740.07257883,1175274.46696416,NA,1090947.55873035,1807850.54177921,NA,NA
"C18-Pos-000192","2-Methylbutyryl-L-Carnitine","C12 H23 N O4",15152739.6096029,165089.235926832,9418975.66863047,10279394.7571682,13701559.115519,11109904.5570042,8881932.75652489,5552518.12847006
"Amide-Neg-000423","2-Methylcitrate","C7 H10 O7",228574.763322207,428489.274089179,440482.796672689,202446.317991238,80639.5412319493,171804.545285477,97981.439392616,164564.29152489
"Amide-Neg-000458","2-Methylglutaric Acid","C6 H10 O4",175138.087901229,109850.74322103,196855.364029046,61509.573899819,47171.1455833081,95652.4524013397,112442.94924063,89712.6609312884
"C8-Pos-000004","2-Oleoyl-1-Palmitoyl-Sn-Glycero-3-Phosphocholine","C42 H82 N O8 P",2026576603.24597,2432325380.0457,2237078586.49752,2379367012.39725,2495683378.59359,2654401451.11506,2174895833.89944,2261244231.8874
"C8-Pos-000108","2-Oleoyl-1-Palmitoyl-Sn-Glycero-3-Phosphoserine","C40 H76 N O10 P",14442384.9918023,16196095.6239028,18484680.6392359,34878014.506143,26129721.3501959,29080428.2917068,14393816.5355496,9342170.59325111
"C8-Pos-000073","2-Oleoyl-1-Stearoyl-Sn-Glycero-3-Phosphoserine","C42 H80 N O10 P",6676031.71023518,42168038.6160022,26185312.2412365,47001524.1019033,70410274.0275374,61556773.7671289,10655338.0898058,2134593.91044964
"Amide-Neg-000188","2-Oxoadipate","C6 H8 O5",393786.127422659,225527.522464442,3613431.4270262,201579.993640793,314748.775049342,196926.85325232,113899.105021901,268278.708560874
"Amide-Neg-000097","2-Oxoglutaric Acid","C5 H6 O5",4174477.31350306,3427530.75825064,8219206.83698996,8566623.30994328,6025033.44730467,1543973.55510877,NA,475063.519788222
"C18-Neg-000134","2-[(2s,4ar,8as)-2-Hydroxy-4a-Methyl-8-Methylenedecahydro-2-Naphthalenyl]Acrylic Acid","C15 H22 O3",154397.684736578,105925.618502629,57590.1201948111,37620.4609572077,38469.2853642817,38533.7486614713,55315.0123475328,50705.1056421894
"Amide-Pos-000186","2-[2-(Dimethylamino)Ethoxy]Ethanol","C6 H15 N O2",5072531.11629729,11002555.3287794,3382733.08270378,2688468.69284118,4193710.2436911,4580856.68957262,5813207.44357237,8016364.49955649
"C8-Pos-000513","3',4'-Dimethyl-Α-Ethylaminovalerophenone","C15 H23 N O",303036.552781125,372504.529677615,342107.268683383,387505.085094249,344503.686004208,427597.907603019,329800.388216168,136953.035650962
"Amide-Pos-000408","3'-O-Methylinosine","C11 H14 N4 O5",677136.314681359,507883.293105636,1148237.97471596,462868.507263414,760943.918067939,1460413.51826084,624490.750478861,625196.64223873
"C18-Pos-000433","3,4-Edma","C12 H17 N O2",NA,331874.357710937,NA,1274165.31809632,NA,616672.245270503,401787.341267962,232985.501170166
"C18-Pos-000552","3-(5,6-Dihydroxyheptyl)-4-Methyl-2h-Furan-5-One","C12 H20 O4",171391.968101036,276750.152313997,368086.982797817,399778.365663693,339740.250966298,319233.325762554,269280.72235499,201441.211897284
"C18-Neg-000118","3-(Hepta-1,3-Dienyl)Hexanedioic Acid","C13 H20 O4",446960.736401955,270487.960533011,236783.120284273,158695.759055194,273480.166848269,146078.879897803,257273.018253119,98466.2237380999
"C8-Pos-000390","3-(Hexadecyloxy)-1,2-Propanediol","C19 H40 O3",1272608.15976228,1231274.71488898,1084165.379249,1284238.26927962,980839.111940028,1460603.85142372,798778.990908018,664891.086677692
"Amide-Pos-000364","3-Aminopiperidine-2,6-Dione","C5 H8 N2 O2",2062386.46188087,952671.123301695,1160588.32352279,1126205.52757902,1939922.53681608,NA,1626414.76026428,NA
"Amide-Pos-000418","3-Aminopyrrolidine","C4 H10 N2",766420.669978044,NA,1283695.40801371,584594.425711684,305305.558643895,NA,653997.152023097,322606.50795992
"C18-Pos-000402","3-Cyclohexyl-1,1-Dimethylurea","C9 H18 N2 O",721655.952144562,391646.811818199,1811972.60651806,1422408.13503971,961270.082277277,1417081.57720253,912167.386656021,276847.368283723
"C18-Pos-000263","3-Ethyl-2-Piperazinone","C6 H12 N2 O",NA,6343193.23160285,NA,NA,2148965.53992384,2020318.85456247,6581202.55720226,NA
"C18-Neg-000136","3-Furancarboxylic Acid, Tetrahydro-4-Methylene-2-Octyl-5-Oxo-, (2r,3s)-","C14 H22 O4",122971.011637058,79640.5350617458,80985.3826569875,64968.533178645,77700.3297337939,69446.2862560768,76064.9617165661,57499.0413034851
"C18-Pos-000505","3-Hydroxy-2-((9z,12z)-Octadeca-9,12-Dienoyloxy)Propyl 2-(Trimethylazaniumyl)Ethyl Phosphate","C26 H50 N O7 P",117544.05287835,263826.093806274,129149.165033998,326491.305303238,595546.627478636,222249.064204377,405807.454677344,102205.059694186
"Amide-Neg-000129","3-Hydroxy-3-Methylglutaric Acid","C6 H10 O5",6104440.43016092,NA,2247023.26946072,946807.686105693,1904770.98962475,1670358.29106241,1885653.79062742,1389522.19420387
"C8-Pos-000442","3-Hydroxy-5,5,8a-Trimethyl-3,4,4a,6,7,8-Hexahydronaphthalene-2-Carboxylic Acid","C14 H22 O3",595333.251037132,569228.666183955,343416.995035267,NA,336736.316435392,NA,224261.893180717,NA
"Amide-Neg-000085","3-Hydroxybutyric Acid","C4 H8 O3",10410291.937678,3223285.86673043,1658864.49109825,5432850.67491112,1134096.10726335,1522060.75091165,2894977.45569918,1378880.97240083
"C18-Pos-000501","3-Hydroxycapric Acid","C10 H20 O3",145224.606625698,NA,148756.668016295,152535.383901624,NA,NA,390949.5724334,NA
"C18-Pos-000612","3-Hydroxyhexadecanoylcarnitine","C23 H45 N O5",100855.409970412,58510.4162282467,65672.7555148,49729.8018149962,117726.067811151,189285.76257098,30819.3076845503,NA
"Amide-Neg-000462","3-Hydroxymandelic Acid","C8 H8 O4",167580.170656523,17163.4845228365,65464.2596310444,15140.6397290038,50829.9675771584,104389.95119995,37089.5329377471,43752.4138545482
"C18-Pos-000635","3-Hydroxyoleylcarnitine","C25 H47 N O5",112863.155881796,37012.816479045,54861.8385470674,46774.4698775366,90091.48630817,139543.426799318,29783.7322524859,NA
"C18-Neg-000117","3-Methylglutaric Acid","C6 H10 O4",414688.530988709,NA,262815.071261304,228813.635854602,NA,160528.418342594,303118.736820424,123893.353432314
"Amide-Pos-000323","3-Methylhistidine","C7 H11 N3 O2",373839.618167124,3470685.1286297,594776.368223302,336943.560692155,1817250.40005402,691945.922024396,373810.952203404,760730.180247924
"C8-Pos-000388","3-Oxo-1,8-Octanedicarboxylic Acid","C10 H16 O5",968399.971671011,819653.617817835,1475498.43161146,247323.809106191,1336163.2075194,390664.052233819,1217965.62221774,985768.881373212
"Amide-Neg-000360","3-Phosphoglyceric Acid","C3 H7 O7 P",263208.289133347,580020.267907681,117216.910990773,855743.188878296,576433.527220999,497577.398368549,558648.55018043,NA
"C18-Neg-000132","3-Tert-Butyladipic Acid","C10 H18 O4",177017.235027436,135618.329786808,147117.884133415,97090.9839525033,114421.854831046,113034.552430637,151833.980930363,77996.7693654586
"C8-Pos-000514","4'-Methoxyflavone","C16 H12 O3",382672.393576847,371566.124824938,387804.822238663,403917.016754434,388902.225739462,393767.6281972,416765.094097428,384912.670847896
"C18-Pos-000596","4,11-Dimethyl-8-(Propan-2-Yl)-5,12-Dioxatricyclo[9.1.0.04,6]Dodecan-7-Ol","C15 H26 O3",228123.303896859,118492.426087277,211445.959791521,229147.062567847,174548.119947209,188633.770469723,196027.838680056,180707.427977182
"Amide-Pos-000196","4,6-Dimethyl-2(1h)-Pyrimidinone","C6 H8 N2 O",4140567.95999351,3102437.55799618,5269003.02423995,3329815.09268695,10029781.4242275,2820386.32563607,3050333.68735408,NA
"Amide-Pos-000280","4-(2-Hydroxyethyl)Piperazine-1-Ethanesulfonic Acid","C8 H18 N2 O4 S",218599.597194044,NA,1649175.86700443,3116280.08064224,2082043.45826991,57791.9905874954,4388354.0657738,NA
"C18-Pos-000258","4-Acetamidobutanoic Acid","C6 H11 N O3",665196.615387562,5678643.06734892,2378034.28550243,4833817.39828814,NA,7080322.0122545,3254739.08902361,NA
"C18-Pos-000352","4-Amino-1,2-Benzenediol","C6 H7 N O2",2824540.65844933,566245.214837448,2213976.14305397,941755.174117509,NA,1752427.02505158,NA,939494.455485569
"C18-Pos-000455","4-Indolecarbaldehyde","C9 H7 N O",373837.352704363,711650.636088635,699358.854834597,593334.754397948,NA,1017673.5347123,549329.38056197,434247.913678881
"C8-Pos-000372","4-Methoxychalcone","C16 H14 O2",1660851.65284971,1795676.77323556,1577259.64786095,1473282.44223692,1638214.7021821,1779032.39356421,1326363.19442933,1548313.35407568
"C18-Pos-000572","4-Methyl-1h-Benzimidazole","C8 H8 N2",177369.611411793,64895.5514937372,271342.52438225,322223.039163112,NA,22824.6796832044,158624.606276656,23488.8499297091
"C18-Neg-000036","4-Oxoproline","C5 H7 N O3",9758768.80615496,9393184.86006911,8126030.4988686,4850260.47543876,NA,4127330.33878443,6677110.1776796,NA
"C8-Pos-000468","4-Palmitoylmorpholine","C20 H39 N O2",NA,523718.503260397,433987.46450645,653077.813165183,572947.296269377,732558.675226107,438796.071022646,362388.6819569
"Amide-Pos-000219","4-Piperidinecarboxamide","C6 H12 N2 O",5296806.78781122,7716308.9401922,4696982.14089041,1995618.57162274,2911167.28085543,1705870.43469729,2023501.60723334,2534017.21347099
"C8-Pos-000488","4-[(1e,3e)-Hepta-1,3-Dienyl]-3-(Hydroxymethyl)Cyclohexane-1,2-Diol","C14 H24 O3",454182.360650073,417130.392805341,390409.632788378,179773.75449802,581866.964266869,341611.451345176,338335.162664152,500495.03410643
"C18-Pos-000147","5'-S-Methyl-5'-Thioadenosine","C11 H15 N5 O3 S",2336418.12385817,56036.892116679,3998354.48355008,22747426.1736252,6788691.13790071,NA,18017242.7943483,4220.66432871107
"Amide-Neg-000154","5,5-Dimethylhydantoin","C5 H8 N2 O2",NA,NA,NA,1530195.99003913,NA,4719367.47626146,1476824.16487298,1859071.92882244
"C18-Pos-000569","5-(6-Methyl-7-Oxooctyl)Furan-2(5h)-One","C13 H20 O3",253182.302307059,166955.908196191,247075.447747583,239118.708946688,341482.032777813,271994.822955248,187642.683013625,201522.836224911
"Amide-Neg-000045","5-Aminovaleric Acid","C5 H11 N O2",12223904.5780582,12471750.5701743,11959966.3031862,8846512.06671354,10713360.0138546,21329459.9203753,7419439.38041265,6549093.83797145
"Amide-Neg-000413","5-Methyl-1h-Pyrazole-3-Carbaldehyde","C5 H6 N2 O",264045.316074377,330648.541107687,362234.126618571,NA,285894.688228953,490160.621171874,NA,NA
"Amide-Pos-000327","5-Methylcytidine","C10 H15 N3 O5",1298112.89618105,1790415.21290593,2873031.75976251,2074657.14818495,2133863.62953227,3421889.55674636,1727624.06957254,2279638.49238524
"Amide-Pos-000254","5-Methylcytosine","C5 H7 N3 O",2834645.25456775,3309533.81662288,5070050.92627619,4079023.29223865,4226885.75085096,5439966.05386126,3655842.87191567,3940883.79389066
"C8-Pos-000552","5α-Dihydrotestosterone","C19 H30 O2",138021.804037526,113302.139701807,162212.768492324,169053.170720445,158354.10531737,214593.9420258,153479.541248192,178421.255891844
"C8-Pos-000238","5α-Pregnan-3,20-Dione","C21 H32 O2",475376.104245624,NA,NA,5880898.31938773,364346.484052937,NA,1157525.03294501,18458.9736032162
"C18-Pos-000542","6-(6-Aminohexanamido)Hexanoic Acid","C12 H24 N2 O3",426888.629274201,35363.3877590966,34348.6841158707,75957.4012871488,46357.8756795214,187569.005491731,NA,NA
"C18-Neg-000064","6-Gingerol","C17 H26 O4",3765628.25811922,2638862.06716642,2268692.28906315,1513509.14524856,2561765.03208247,1494484.43878854,2803610.42925811,1291635.94541943
"Amide-Pos-000202","6-Methoxypurine, Oxamethane","C6 H6 N4 O",3877994.5972949,NA,6884305.73346467,3182757.72272401,4932026.04911422,9326512.67601855,4278254.72552827,4113445.19692383
"C8-Pos-000145","6-Oxooctadecanoic Acid","C18 H34 O3",12214752.072551,13560840.4236661,12911620.7136818,14910110.1032907,14049826.8842592,17820739.734762,11876984.1382966,11876577.2662305
"C18-Pos-000667","6ß-Hydroxytestosterone","C19 H28 O3",NA,75429.9303093568,79740.4626993326,74466.8582658001,NA,NA,44741.8409685237,38958.8615382007
"C8-Pos-000487","7-(2-Hydroxypropan-2-Yl)-1,4a-Dimethyl-2,3,4,5,6,7,8,8a-Octahydronaphthalen-1-Ol","C15 H28 O2",588829.009378693,584449.636080703,536804.871702084,42406.0297269709,275260.16848586,NA,257960.392675575,258023.962655212
"C8-Pos-000509","7-Dehydrobrefeldin A","C16 H22 O4",299870.019503721,177908.969204237,150830.694179323,147406.666465692,171765.839812402,168872.262143778,98664.5975988622,438427.475727942
"C18-Pos-000625","7-Keto-8-Aminopelargonic Acid","C9 H17 N O3",137355.601824984,60853.4602306053,150947.814341723,10620.2219868488,35162.9059049707,NA,115353.887168701,33370.5087490318
"Amide-Pos-000407","7-Methylguanosine","C11 H15 N5 O5",NA,517710.180725976,NA,651342.892546106,NA,1465695.79651287,637200.392696897,787095.886129742
"C8-Pos-000103","7-Oxocholesterol","C27 H44 O2",12220444.5392445,12536251.9968974,12271391.1880507,14540543.8674555,12384108.3067375,36895049.1016259,11551429.8724655,8849757.24906488
"C8-Pos-000402","8-Hydroxyageraphorone","C15 H24 O2",768430.81475391,1108494.65177069,1067089.7979929,467481.690875233,1326100.35696027,1245880.00658883,1092570.74740489,NA
"Amide-Pos-000469","83-88-5","C17 H20 N4 O6",233205.240538873,395515.639934714,NA,260474.352533799,457495.072946651,611185.02418881,553175.01254433,310968.089576925
"C8-Neg-000038","8z,11z,14z-Eicosatrienoic Acid","C20 H34 O2",7239592.81329387,11319801.605414,6565679.93253532,8461741.07331691,11579742.6696971,16703895.1002669,6833510.43778903,4206858.93512204
"C8-Pos-000519","9-Methoxycarbonyldec-9-Enoic Acid","C12 H20 O4",349384.160276514,350732.724510874,345736.099866761,393567.773782354,325604.476622714,348371.726513898,289291.627972767,227419.153110956
"C8-Pos-000240","9-Oxo-10(E),12(E)-Octadecadienoic Acid","C18 H30 O3",5563931.09006022,2495297.80421642,3200352.80764333,5800131.25857071,2717242.69948184,2686931.83162386,2477775.36001552,2341457.82650464
"C8-Pos-000308","9-Oxo-Ode","C18 H30 O3",1325829.33345562,2299182.54645913,2454448.05773679,679566.968293113,1268639.16414475,1326743.76402611,1007504.16840214,3078832.50485326
"C8-Pos-000415","Acaranoic Acid","C17 H30 O4",889604.795186625,1077366.39886251,1018900.36255427,1224907.5090218,1133731.83578507,1155302.89436325,1158579.70255538,1135886.41770607
"Amide-Neg-000145","Acetohydroxamic Acid","C2 H5 N O2",1992665.45020953,3719247.13109267,2486271.87162923,1910645.93953673,2622336.61091345,5073536.2453359,1635188.43111242,2287680.40659055
"Amide-Pos-000198","Acetyl-L-Carnitine","C9 H17 N O4",9782259.1091297,5129428.0719375,4979365.53876426,5574899.46677806,5957128.90726802,7852325.42287563,7210270.61277429,3573101.1539052
"Amide-Pos-000161","Acetyl-Β-Methylcholine","C8 H17 N O2",5517564.38908359,11056895.2336791,6958841.44300137,5794777.63529596,7300423.68654516,15601043.7485773,3131251.06389293,4001202.25676226
"Amide-Pos-000049","Acetylcholine","C7 H15 N O2",10170359.1720831,170094256.79323,10798179.8097664,3350929.93517682,34578882.9115228,43243379.0513793,3205487.87901133,80267240.3674339
"Amide-Neg-000081","Acrylic Acid","C3 H4 O2",3338747.92764587,8014008.21237132,NA,11027572.160581,4188207.18216886,NA,1756034.64184733,NA
"Amide-Pos-000029","Adenine","C5 H5 N5",335090149.328551,113109875.11931,422115060.383818,312524587.683461,513623439.458989,182349168.690199,231228478.021093,116096785.772858
"Amide-Pos-000013","Adenosine","C10 H13 N5 O4",1480190580.96374,161296922.206432,1641757122.61797,300629555.683306,303792975.16692,533939915.734666,328423830.161747,678388862.875639
"C18-Pos-000528","Adenosine 3'5'-Cyclic Monophosphate","C10 H12 N5 O6 P",487266.408163397,NA,367682.575746018,NA,20931.2561417288,NA,NA,441766.155998871
"Amide-Pos-000478","Adenosine 5'-Diphosphoribose","C15 H23 N5 O14 P2",130478.397995854,158461.37191419,106177.784457311,260609.964882046,69078.3306518158,542130.236228861,153275.128633075,52365.8627236603
"C18-Pos-000005","Adenosine 5'-Monophosphate","C10 H14 N5 O7 P",426340283.069493,90393903.1432889,307748956.67491,69919633.7857819,97686941.0702948,117901492.006321,63973358.9568679,453452701.014955
"Amide-Pos-000106","Adenosine Diphosphate (Adp)","C10 H15 N5 O10 P2",15727647.690679,34359508.6015208,32805589.6132968,24976471.9003607,24827981.7778535,42564834.7768003,10451412.9259495,20923423.8921502
"Amide-Pos-000146","Adenosine Triphosphate (Atp)","C10 H16 N5 O13 P3",3646514.6428892,13904943.1069484,17999594.8558593,2380862.40937233,NA,13127175.9065411,NA,NA
"Amide-Pos-000356","Adenylosuccinic Acid","C14 H18 N5 O11 P",1221621.43067596,860332.715778984,1047480.80770461,545850.187796013,2669549.08935052,1087936.24773374,674995.51130083,757708.633451232
"C8-Neg-000032","Adrenic Acid","C22 H36 O2",14895911.8342171,16435908.8984713,7370310.64276019,17345292.1933263,21728881.1407523,26482589.2837252,16044852.7088998,4879987.21472914
"C8-Neg-000034","All-Cis-4,7,10,13,16-Docosapentaenoic Acid","C22 H34 O2",11988537.3471827,15954264.0499923,8333164.99964511,12710285.6045718,22796493.5430195,23693247.2171237,12129438.9658201,6888205.80438636
"Amide-Neg-000307","Aminoadipate","C6 H11 N O4",1194236.96652639,1145170.12349087,800195.695991737,762786.087797394,956367.099295016,1390857.92616526,382483.23864683,462103.929840104
"C18-Pos-000346","Amphetamine","C9 H13 N",1372200.55047662,NA,1835534.33972729,2975721.92255718,964002.861390367,NA,1416876.03126871,241464.608252447
"C8-Pos-000407","Androsterone","C19 H30 O2",1309137.61662734,781714.398017756,485237.721699093,908265.41075046,599285.178869427,NA,NA,387783.26040024
"C8-Neg-000004","Arachidonic Acid","C20 H32 O2",139661511.655559,173079886.133751,92796025.6698835,152696106.51001,211366755.355509,256759397.320287,152116031.806439,92407113.2071994
"Amide-Pos-000453","Arachidonoyl-Carnitine; Lc-Tdda; Ce10","C27 H45 N O4",NA,411664.460407806,NA,612908.704161847,674096.756708813,747585.2656236,163003.12343193,362287.960787343
"Amide-Neg-000026","Ascorbic Acid","C6 H8 O6",44884921.3671752,27652745.4322594,27169988.4531081,18351723.1307934,NA,13062984.2207019,6945626.80679486,17315706.9940101
"C18-Pos-000515","Asp-Ile","C10 H18 N2 O5",216568.194933616,512088.163812367,204541.68907896,291770.670241125,NA,542990.207501027,247247.736552379,352147.313572596
"Amide-Neg-000148","Asparagine","C4 H8 N2 O3",3502611.78392523,3190055.6998093,3417983.54056446,1946813.22014973,3024690.74054414,4966638.33389701,1586366.28394892,2205176.23939535
"C8-Pos-000397","Avocadyne Acetate","C19 H34 O4",309510.281065867,797465.293811871,916336.057122116,1231163.0951806,1055740.06865949,1386230.27062961,467913.886253591,788134.527127745
"C18-Neg-000107","Azelaic Acid","C9 H16 O4",826449.501380837,510606.074261733,599246.327365909,489739.525114308,522384.092993604,522492.688841513,686750.712994102,364252.2961029
"C8-Pos-000301","Azithromycin","C38 H72 N2 O12",355238.024325209,799385.368014235,101373.105443812,3314928.64270744,1595347.52242322,71067.7076137881,1435408.8534609,210458.894377082
"C8-Pos-000500","Basic Red 9","C19 H17 N3",77235.8145660692,118412.870345724,NA,40442.5834243505,106268.670948177,47345.4425529852,281153.240901471,485285.59414318
"C18-Pos-000295","Benzalkonium Chloride (C12)","C21 H37 N",4784684.77630177,2541906.79920224,4847391.69732077,4664126.03020443,4712078.62102222,4320309.28213102,3821987.71483189,3383204.51921128
"Amide-Neg-000055","Benzenesulfonic Acid, Dodecyl(Sulfophenoxy)-","C24 H34 O7 S2",NA,3229540.43467487,2818208.91709426,952228.097441638,1335888.74235321,3072941.5681071,2154765.17996909,421606.000843515
"Amide-Neg-000124","Benzoic Acid","C7 H6 O2",6512588.89118995,5380893.49032945,3782139.73597312,5392043.47671698,4642190.46651257,3086996.61715046,3100160.50117313,2114846.21325291
"C8-Pos-000456","Betulin","C30 H50 O2",336982.656516222,537023.54874158,650352.274373098,481456.580616963,637400.072771445,779408.352573281,438132.44183506,310861.871539274
"C18-Pos-000604","Bilirubin","C33 H36 N4 O6",58458.5277296904,53056.8191242751,124340.969866043,128801.31327621,88004.1337585826,204979.285434309,152443.295923436,83886.7475580178
"C8-Pos-000430","Biliverdin","C33 H34 N4 O6",1066542.15870322,613536.485576966,798257.168685386,729624.696718902,623319.868244454,427260.991911664,483648.115474603,1070500.09789585
"C18-Pos-000608","Biliverdin; Lc-Tdda; Ce10","C33 H34 N4 O6",32140.6916300155,41700.4214729768,98713.0530358273,19061.9841009898,196673.470620944,12646.7491471416,7885.44672787548,12288.6796085711
"C18-Pos-000432","Biotin","C10 H16 N2 O3 S",NA,27816.0157008731,159834.700704862,10379.1758783251,41604.998999498,85856.3669619769,1278196.94785994,58996.2981405018
"C18-Pos-000448","Bis(2,2,6,6-Tetramethyl-4-Piperidyl)Sebacate","C28 H52 N2 O4",583827.658119282,637134.405082054,354165.500897273,893499.956920777,1077547.35337667,904985.55222694,733838.230427375,610120.872085936
"C8-Pos-000549","Bis(2-Ethylhexyl) Amine","C16 H35 N",93596.3789183431,163376.230242289,39773.7649561947,193974.465518865,168548.857338465,239721.549859951,199682.734899414,141893.20445208
