gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,cell_type,sex
LINC01409,0.11506840669887097,4.3154231334257505,0.6032772301684657,0.5525018961344127,0.9923791042391653,-4.702371170010847,Div,M
LINC01128,0.28768738859402226,4.7355516227477885,1.6867695766911701,0.10579683596772427,0.9923791042391653,-4.357838812363437,Div,M
NOC2L,-0.07459555635140379,4.539349805699323,-0.4240973795859061,0.675618393437992,0.9923791042391653,-4.7318562445576555,Div,M
HES4,-0.1451238409039922,5.675736369629538,-1.2563124200263827,0.22219735757011452,0.9923791042391653,-4.542471441374166,Div,M
AGRN,-0.3037539131340777,4.037109567199665,-1.5369800027863343,0.13857583544573826,0.9923791042391653,-4.461324368236328,Div,M
C1orf159,-0.09889072245814101,4.966854578241475,-0.6392707416764173,0.5292562415045372,0.9923791042391653,-4.720914326573652,Div,M
SDF4,-0.028632606985987238,4.655731386484637,-0.19713282706480081,0.8455358891705834,0.9968394513572673,-4.786036675794429,Div,M
UBE2J2,-0.20993039809831965,4.993577139082188,-1.4484910619504228,0.16160197520278505,0.9923791042391653,-4.4589094023447124,Div,M
ACAP3,-0.24067909130676984,5.315260496817603,-1.462498605492293,0.15776307873210416,0.9923791042391653,-4.463925918468388,Div,M
INTS11,0.07876950590886632,4.6468275984432905,0.4092842186915732,0.6862936863898461,0.9923791042391653,-4.72618165265441,Div,M
AURKAIP1,-0.16543736070563977,4.962219496734939,-0.8367002550243186,0.41176960021020226,0.9923791042391653,-4.670476969279397,Div,M
CCNL2,0.10657156698532161,6.071242704424725,0.8907911078426181,0.38269265592043866,0.9923791042391653,-4.701624520348742,Div,M
MRPL20,-0.20153478109616715,5.151365344821768,-1.3826873003613775,0.18065453079771238,0.9923791042391653,-4.483061197573586,Div,M
SSU72,-0.20226876859282936,4.890269170956524,-1.3475577122245144,0.1915337381869521,0.9923791042391653,-4.504833217336049,Div,M
CDK11B,0.052596948798157496,5.505623188391216,0.3293754387603621,0.7449913361097609,0.9923791042391653,-4.763999801933925,Div,M
SLC35E2B,0.05422458140527737,5.038093097616333,0.375852972343603,0.7106308341800822,0.9923791042391653,-4.784712041799834,Div,M
CDK11A,0.19806204281833897,5.228775783737895,1.3751440873384821,0.1829482819761348,0.9923791042391653,-4.491122055272026,Div,M
SLC35E2A,0.08330148146553866,5.147149341401269,0.6094850770828331,0.5484547143710619,0.9923791042391653,-4.755574901334475,Div,M
GNB1,-0.04366971613857961,7.647191747171606,-0.48008326626315445,0.6359133151903783,0.9923791042391653,-4.915897107138063,Div,M
FAAP20,0.08006269686329973,5.337467042250968,0.5557338714744351,0.5840082013099174,0.9923791042391653,-4.756317048420594,Div,M
SKI,0.06102796390605747,4.703847159268845,0.35968052656033145,0.7225202157993285,0.9923791042391653,-4.761312133842307,Div,M
MORN1,0.21990868069566955,4.401907846505459,1.3814828240593844,0.18101925043527045,0.9923791042391653,-4.496870699466325,Div,M
RER1,-0.06757154415257961,5.300812284966424,-0.4303626768750307,0.6711239757183074,0.9923791042391653,-4.764305560902889,Div,M
PEX10,-0.1417556684099722,4.330618380910865,-0.8131072701675546,0.42488065780211115,0.9923791042391653,-4.658173831897576,Div,M
HES5,-0.26962746050023817,4.401907846505459,-1.5905654618532514,0.12599463159173818,0.9923791042391653,-4.428948640412711,Div,M
PRDM16-DT,-0.07491557089590438,4.584671065622412,-0.4617458729355835,0.6488028979042753,0.9923791042391653,-4.74120083828938,Div,M
PRDM16,0.015283784302176863,6.853772058290607,0.14583931429441246,0.8853780148640686,0.9968394513572673,-4.921554435795592,Div,M
AL354743.2,0.11349971637744585,3.686190201942465,0.6736953673062612,0.507531146293407,0.9923791042391653,-4.683824807703754,Div,M
WRAP73,0.1335091673721249,4.238497681640089,0.6951374967683193,0.4942561424280303,0.9923791042391653,-4.6877269229150755,Div,M
CEP104,0.15199336262485147,5.083576203527499,0.9889102802219338,0.3334735670569806,0.9923791042391653,-4.633523651310829,Div,M
C1orf174,0.09487479670284642,4.203787533915315,0.5617248905747195,0.5799891365318358,0.9923791042391653,-4.713705055840962,Div,M
NPHP4,-0.1668526600257866,4.809846772588214,-1.0710076996729812,0.295790724290588,0.9923791042391653,-4.600026881146845,Div,M
KCNAB2,0.06896851582480286,3.8843105145326096,0.3987150529983148,0.6939517861941735,0.9923791042391653,-4.72431575288671,Div,M
CHD5,-0.29803112263648335,4.203787533915315,-1.5929032660026625,0.12546810867804148,0.9923791042391653,-4.442258232386009,Div,M
RPL22,-0.20971591283854168,8.339342568727131,-2.013885974299507,0.0564278360402039,0.9923791042391653,-3.942873670341265,Div,M
ACOT7,-0.07683357103423169,5.378401350675219,-0.5649619841496615,0.5778233230181362,0.9923791042391653,-4.7648892714292765,Div,M
TNFRSF25,0.13800244593924896,5.0626739736788196,0.7934799406684654,0.4359844372653462,0.9923791042391653,-4.684580580389318,Div,M
NOL9,0.22366563266029899,5.078601077520252,1.5215050272120898,0.14239619660136257,0.9923791042391653,-4.425057954262054,Div,M
ZBTB48,0.2364209811494924,3.949734849203767,1.4174515077962102,0.17037732266524813,0.9923791042391653,-4.481838596670317,Div,M
THAP3,0.043828044174403676,4.23522987978981,0.23034583648397425,0.819954300692425,0.9968394513572673,-4.741511200872509,Div,M
DNAJC11,0.08071200200501512,4.852162348265471,0.5513447893893773,0.5869613859289544,0.9923791042391653,-4.752614345715037,Div,M
CAMTA1,0.0969282230214709,8.123659105447091,1.1068935532660944,0.28031227130671493,0.9923791042391653,-4.668174741693799,Div,M
VAMP3,-0.3204580183740484,4.316739466862272,-1.7625650562780457,0.09188132072522726,0.9923791042391653,-4.38234133161463,Div,M
PER3,0.19512752155935087,5.0820390457822375,1.23018540663842,0.23163746828131646,0.9923791042391653,-4.548538407056836,Div,M
PARK7,-0.3458186924676369,6.373437501558621,-2.916558951456941,0.008002445901666851,0.9606070859738455,-3.295359385505018,Div,M
ERRFI1,-0.0663404598999004,4.341229493109179,-0.3982686253736457,0.6942759983180009,0.9923791042391653,-4.728669539599708,Div,M
RERE,0.04356639539362983,9.923847745704197,0.5718815189924935,0.5732074255019151,0.9923791042391653,-5.022187741550925,Div,M
ENO1,-0.07036356458103937,6.560573960559286,-0.541879254022146,0.5933553164992865,0.9923791042391653,-4.8179223916660865,Div,M
H6PD,0.14327524396162875,3.594069502671689,0.7360367950851603,0.4694943452292927,0.9923791042391653,-4.6618644173474415,Div,M
CLSTN1,-0.11238996328515653,6.041793213997857,-0.9590414951737141,0.34797363539162196,0.9923791042391653,-4.670497200994102,Div,M
CTNNBIP1,-0.010641194877759375,5.17634035819914,-0.06584519546224046,0.9480965593501121,0.9968394513572673,-4.781104168542361,Div,M
LZIC,7.289068282394713e-4,5.126043972268805,0.00536155965285569,0.9957705001971707,0.9995530958639495,-4.825691474122638,Div,M
UBE4B,0.20161683104375047,6.439555335096121,1.6061646942475052,0.12251594802623249,0.9923791042391653,-4.337008989431378,Div,M
KIF1B,0.06379700846865974,8.861120801694597,0.8212188859690449,0.42034370499169227,0.9923791042391653,-4.866194946961624,Div,M
PGD,-0.12452442202255344,5.257632818391068,-0.89511060900742,0.38043001504396545,0.9923791042391653,-4.668364398619703,Div,M
CENPS,-0.06779429285919615,4.129230266470441,-0.3900214400120361,0.7002761131684512,0.9923791042391653,-4.730393729361911,Div,M
DFFA,0.041723178822707915,4.728337185515752,0.23526733225125976,0.816180255757972,0.9968394513572673,-4.749541297565268,Div,M
PEX14,0.00907078813875006,5.99457073645517,0.07177194826011911,0.9434327433653952,0.9968394513572673,-4.848788819885665,Div,M
TARDBP,-0.09422774500798801,6.336761221858326,-0.8104965797411534,0.426347343739764,0.9923791042391653,-4.730337121217465,Div,M
SRM,-0.26361714837632083,5.133420255488918,-1.7523409293726953,0.09366173289235549,0.9923791042391653,-4.279946108856748,Div,M
EXOSC10,0.11002960566311212,5.892507691561243,0.838639045967804,0.41070369951167074,0.9923791042391653,-4.701374165128591,Div,M
AL109811.1,-0.5439838979186813,4.193176421717,-2.9647780594034474,0.007161138715517992,0.9606070859738455,-3.8593536439128946,Div,M
MTOR,-0.3069170957513699,5.939502255231867,-2.167032627794277,0.04134754233909695,0.9606070859738455,-4.1113668203914555,Div,M
UBIAD1,-0.2515238873905452,4.00566722132517,-1.3197658460327901,0.20050046493672427,0.9923791042391653,-4.528162840166864,Div,M
DISP3,-0.28390306000909654,6.316105186399687,-2.1921749569844002,0.03925336433540757,0.9606070859738455,-4.032695624979424,Div,M
MAD2L2,0.07196146556725264,5.074281424765706,0.4715915690799034,0.6418679075251337,0.9923791042391653,-4.755698450907558,Div,M
DRAXIN,0.03570878134037601,4.834336798835121,0.23005515080888417,0.8201773532903793,0.9968394513572673,-4.776742040472773,Div,M
MTHFR,-0.02443346059249238,4.372671838983674,-0.144948757331545,0.8860728227519559,0.9968394513572673,-4.7466959794283605,Div,M
CLCN6,0.07487131973603951,4.870525125984494,0.5043100959186659,0.6190637093339926,0.9923791042391653,-4.745568564294614,Div,M
MFN2,-0.17639263545064668,4.341229493109179,-1.03224763780251,0.31318581277697094,0.9923791042391653,-4.609904130839918,Div,M
VPS13D,-0.12738628750960648,6.874748469446357,-1.1382564757263482,0.2672737452962873,0.9923791042391653,-4.608083711865243,Div,M
PDPN,-0.26369155500027686,4.692148858366379,-1.4406985568538113,0.16377002139510005,0.9923791042391653,-4.468741405193614,Div,M
PRDM2,-0.08413063494165932,6.791071976951992,-0.7303681290844839,0.4728820177620022,0.9923791042391653,-4.7792794763688855,Div,M
KAZN,0.1718996568206117,8.632941193676627,1.6651985765825263,0.11007016083741583,0.9923791042391653,-4.25203759914823,Div,M
DNAJC16,-0.09865559437590864,4.575538132848696,-0.6123838641647138,0.5465702373974216,0.9923791042391653,-4.711525667640123,Div,M
DDI2,-0.15591581237134253,4.683015925592664,-0.9736704044961546,0.3408190780458965,0.9923791042391653,-4.627044680649529,Div,M
PLEKHM2,-0.01761557190156682,4.855168032511302,-0.1199083738413614,0.9056454659052185,0.9968394513572673,-4.789128530913404,Div,M
FBLIM1,-0.003147896781859171,3.7783109012132408,-0.01763531265536132,0.9860889577198337,0.9987693822196748,-4.74439331854653,Div,M
AL450998.2,-0.015512242289925211,5.895513375807075,-0.1196954699978897,0.9058121622775698,0.9968394513572673,-4.851882020373989,Div,M
SPEN,0.030827486603311402,7.565322323535629,0.34371582926483674,0.7343275965386136,0.9923791042391653,-4.954853832185661,Div,M
