gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,cell_type,sex
MIR1302-2HG,-0.1356367324799895,0.9433983865642226,-0.5527309351393547,0.5885800010131765,0.8279736624612417,-4.6460602380095155,L4,M
FAM138A,-0.11845958405032582,0.811318178170793,-0.5561141407721208,0.5863227910834282,0.8279736624612417,-4.646717381134757,L4,M
OR4F5,-0.11845958405032582,0.811318178170793,-0.5561141407721208,0.5863227910834282,0.8279736624612417,-4.646717381134757,L4,M
AL627309.1,0.05772035946936329,1.207558803351082,0.21273068674199624,0.8343972889603705,0.9277530583036186,-4.655545139595191,L4,M
AL627309.3,-0.11845958405032582,0.811318178170793,-0.5561141407721208,0.5863227910834282,0.8279736624612417,-4.646717381134757,L4,M
AL627309.2,-0.11845958405032582,0.811318178170793,-0.5561141407721208,0.5863227910834282,0.8279736624612417,-4.646717381134757,L4,M
AL627309.5,-0.25481852430567276,1.3396390117445116,-0.8847721487542822,0.390223941294603,0.8279736624612417,-4.610697827483129,L4,M
AL627309.4,-0.11845958405032582,0.811318178170793,-0.5561141407721208,0.5863227910834282,0.8279736624612417,-4.646717381134757,L4,M
AP006222.2,-0.11845958405032582,0.811318178170793,-0.5561141407721208,0.5863227910834282,0.8279736624612417,-4.646717381134757,L4,M
AL732372.1,-0.11845958405032582,0.811318178170793,-0.5561141407721208,0.5863227910834282,0.8279736624612417,-4.646717381134757,L4,M
OR4F29,-0.11845958405032582,0.811318178170793,-0.5561141407721208,0.5863227910834282,0.8279736624612417,-4.646717381134757,L4,M
AC114498.1,-0.11845958405032582,0.811318178170793,-0.5561141407721208,0.5863227910834282,0.8279736624612417,-4.646717381134757,L4,M
OR4F16,-0.11845958405032582,0.811318178170793,-0.5561141407721208,0.5863227910834282,0.8279736624612417,-4.646717381134757,L4,M
AL669831.2,-0.11845958405032582,0.811318178170793,-0.5561141407721208,0.5863227910834282,0.8279736624612417,-4.646717381134757,L4,M
LINC01409,-0.39984773185288186,4.684156862370699,-1.6213550206866258,0.12574079773762478,0.8279736624612417,-4.5246567229186505,L4,M
FAM87B,-0.12345332081907477,0.9433983865642226,-0.4766654835320244,0.64046096913652,0.842349884438878,-4.650171309241443,L4,M
LINC01128,-0.29301314225442787,4.355655388119402,-0.9059888645205199,0.3792465009955224,0.8279736624612417,-4.605846195990633,L4,M
LINC00115,-0.7102023314201268,2.388013522475953,-2.2064441412861617,0.04333676163809132,0.8279736624612417,-4.4422388244020885,L4,M
FAM41C,0.4570187840236296,1.2689726028649326,1.1019725308019903,0.2878192688207305,0.8279736624612417,-4.587570810911786,L4,M
AL645608.6,-0.14087098366371992,2.052201243859782,-0.3957858818741853,0.6978281148541827,0.8698432323597024,-4.635355998056246,L4,M
AL645608.2,-0.18927358885962606,1.207558803351082,-0.7101311333179946,0.48850271381457544,0.8279736624612417,-4.629177677451764,L4,M
AL645608.4,-0.11845958405032582,0.811318178170793,-0.5561141407721208,0.5863227910834282,0.8279736624612417,-4.646717381134757,L4,M
LINC02593,-0.11845958405032582,0.811318178170793,-0.5561141407721208,0.5863227910834282,0.8279736624612417,-4.646717381134757,L4,M
SAMD11,-0.11845958405032582,0.811318178170793,-0.5561141407721208,0.5863227910834282,0.8279736624612417,-4.646717381134757,L4,M
NOC2L,-0.17545816685898724,4.025092347515703,-0.5706124871277409,0.5767001961308073,0.8279736624612417,-4.625710670153592,L4,M
KLHL17,0.26075350931057234,1.7578266537908636,0.7856797142387426,0.44427356534286333,0.8279736624612417,-4.617720140941024,L4,M
PLEKHN1,-0.44204008788626714,1.207558803351082,-1.5560752794738546,0.14050670257053413,0.8279736624612417,-4.538332681937719,L4,M
PERM1,-0.11845958405032582,0.811318178170793,-0.5561141407721208,0.5863227910834282,0.8279736624612417,-4.646717381134757,L4,M
AL645608.7,0.143754634767216,1.2689726028649326,0.5141709465475277,0.6146141679766424,0.842349884438878,-4.6444736755637495,L4,M
HES4,-0.4110631927165763,5.738011527699156,-1.1946944700180901,0.2507316697959678,0.8279736624612417,-4.57056822067775,L4,M
ISG15,-0.36961843509420383,1.7358796369248009,-1.155930765830181,0.26576634686789813,0.8279736624612417,-4.583006723193567,L4,M
AL645608.1,0.1363652391935005,1.2689726028649326,0.3547819422804163,0.7276852898687798,0.8777415086388346,-4.6457940952566315,L4,M
AGRN,-0.8416959323556168,3.816090906223793,-1.9991309052208788,0.06402327120632961,0.8279736624612417,-4.488491210571075,L4,M
AL645608.5,-0.11845958405032582,0.811318178170793,-0.5561141407721208,0.5863227910834282,0.8279736624612417,-4.646717381134757,L4,M
AL645608.8,-0.11845958405032582,0.811318178170793,-0.5561141407721208,0.5863227910834282,0.8279736624612417,-4.646717381134757,L4,M
RNF223,0.026295482558022713,0.9433983865642227,0.1182525396475572,0.9074345437302005,0.9591928532047903,-4.661754806057258,L4,M
C1orf159,0.07377901470732641,5.312624937614756,0.2693866229523116,0.7912977880859233,0.9126005275312855,-4.661350637859851,L4,M
AL390719.3,0.05256384007172847,2.4455172347075127,0.17756934149673645,0.8614337761441673,0.9406126981101631,-4.653453225866752,L4,M
LINC01342,-0.4512904672573565,1.7972934364386512,-1.309359627679975,0.21008965925500236,0.8279736624612417,-4.564844117288601,L4,M
