gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,cell_type,sex
LINC01409,-0.10156630225324949,4.757049509751054,-0.7317847369123898,0.4675703056710818,0.9995269266909734,-4.7093952009267435,Div,F
LINC01128,0.129761527691537,4.896770402342959,0.8378621967470092,0.40592537346537083,0.9995269266909734,-4.668834763045673,Div,F
NOC2L,-0.1284753934176208,4.720663457818387,-0.8841806836366553,0.3806501482071514,0.9995269266909734,-4.657962840056731,Div,F
HES4,0.12131486130094649,6.106904458982466,1.1909127413485456,0.23907120455868958,0.9983626574994932,-4.595475736520025,Div,F
C1orf159,0.09799715424556592,5.060825258165208,0.6925668304501793,0.4916488498953415,0.9995269266909734,-4.713734301733509,Div,F
SDF4,0.0010500748079171408,4.733000270306024,0.006896846193002889,0.9945234280027537,0.9995269266909734,-4.783584144303849,Div,F
UBE2J2,0.0070009733959534,4.700441476291399,0.04896818294086911,0.9611313996018169,0.9995269266909734,-4.800353164710656,Div,F
ACAP3,-0.0012287608474605245,4.368449568769241,-0.007790758174675136,0.9938136139749127,0.9995269266909734,-4.773388510508109,Div,F
AURKAIP1,-0.10965710172718718,5.321377436572701,-0.8329778331054297,0.40864956927276996,0.9995269266909734,-4.696557148777432,Div,F
CCNL2,-0.18509893288802243,6.056696207042553,-1.5680843792435,0.12289962501003839,0.9910540985669932,-4.365536055337366,Div,F
MRPL20,0.09304815152790236,5.673795009828397,0.7516790942390384,0.4556174612848718,0.9995269266909734,-4.723185743974745,Div,F
SSU72,-0.12960276311206392,4.914441411686535,-1.1420007690007,0.25866135652628736,0.9983626574994932,-4.5951318004033155,Div,F
CDK11B,-0.27677051449482937,5.036810432513567,-2.1272562643192146,0.03813929599162505,0.9670113035161886,-4.054439593134168,Div,F
SLC35E2B,-0.06844409939372134,5.426405173182988,-0.53024910757647,0.5981860827158003,0.9995269266909734,-4.769175628011701,Div,F
CDK11A,-0.11053158165771267,4.61583940541465,-0.7029261774419016,0.4852227092932936,0.9995269266909734,-4.701758668430618,Div,F
SLC35E2A,0.15615649435161927,6.144280016828677,1.5396616904323137,0.1296789298314103,0.9962471492724128,-4.362968926925136,Div,F
GNB1,-0.06289039030885914,7.723731501508682,-0.7621795518371205,0.4493806145400342,0.9995269266909734,-4.8672623877947405,Div,F
PRKCZ,0.0936998597252388,4.856484837966881,0.6108131681493313,0.5439719391485178,0.9995269266909734,-4.717248070870495,Div,F
FAAP20,0.1306026304001505,4.650233224351486,0.8757474615115944,0.38517650549326277,0.9995269266909734,-4.660767236203869,Div,F
SKI,-0.04962656704962666,5.328476783905057,-0.4018766491125068,0.6894143512440136,0.9995269266909734,-4.812002658893682,Div,F
MORN1,0.23057027134878424,4.246278938374695,1.4958140430715636,0.14071953760700429,0.9962471492724128,-4.445191470842305,Div,F
RER1,-0.10462415484445749,5.42352976964681,-0.8360493575178284,0.4069351582889188,0.9995269266909734,-4.704627838291926,Div,F
PEX10,0.12418701105913448,3.7582436691770544,0.8016047753160482,0.4264130027997268,0.9995269266909734,-4.671593936267359,Div,F
HES5,0.34421719387023547,3.946687426189266,2.409401372043838,0.019537572535170075,0.9670113035161886,-3.875435175409514,Div,F
PRDM16-DT,0.3435337679962737,4.422385882899268,2.407522889247255,0.01962801112320576,0.9670113035161886,-3.926041487021174,Div,F
PRDM16,0.11618064835840741,6.070737731767874,1.0827924423985498,0.2838733838964419,0.9983626574994932,-4.662308445199378,Div,F
WRAP73,0.14462918403588218,4.164393872356228,0.9285512586417503,0.35739253237935265,0.9995269266909734,-4.642873004344361,Div,F
CEP104,-0.06505544724840286,5.090746746643593,-0.530432070773961,0.5980601471955806,0.9995269266909734,-4.78694049097876,Div,F
C1orf174,0.03607822263640031,4.856484837966881,0.27372536074259707,0.7853751003853784,0.9995269266909734,-4.793717374902675,Div,F
NPHP4,-0.1707903860667821,5.0988649091091185,-1.296013754392643,0.20066771926836208,0.9983626574994932,-4.518214738269691,Div,F
CHD5,0.009218155366190221,4.765167672216578,0.058117764194343544,0.953876573273122,0.9995269266909734,-4.7688572342985145,Div,F
RPL22,-0.03385470956633843,8.3762010322237,-0.4807346040320496,0.632712466237354,0.9995269266909734,-5.066855960654724,Div,F
ACOT7,0.030492906423265857,5.704257082368569,0.29615713324985443,0.7682842833079809,0.9995269266909734,-4.89084276942553,Div,F
TNFRSF25,-0.25003261604573696,5.067663897157811,-1.8516679314930105,0.06972920085301715,0.9822844571848478,-4.234778990057851,Div,F
NOL9,0.13232243790817513,4.978655468361427,0.9460751464408912,0.34846604543597404,0.9995269266909734,-4.6445971032932745,Div,F
