gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,cell_type,sex
RARS1,-2.956623237620194,5.59905112097648,-0.9705965784074938,0.3424965182309939,0.9238432590349965,-4.6773127930718355,Glia,M
FBLL1,10.24832520607093,1.2070592011944912,1.2509309076642041,0.22434443494356193,0.9043091933739711,-4.553815867542134,Glia,M
PANK3,-2.1637453461449336,6.398677671653131,-0.8985453674412255,0.37880553825059027,0.929242513838005,-4.750922066897403,Glia,M
SLIT3,0.29815967854832215,2.861342536160377,0.02966241816569387,0.9766087375118842,0.998004402956723,-4.72314376268204,Glia,M
SPDL1,-0.4308609801239153,3.4370726650776775,-0.09878920829735582,0.9222169923739135,0.9930821276167827,-4.74240725684349,Glia,M
DOCK2,-2.3952149399677656,2.0396885122067467,-0.41357682085026554,0.683262726560663,0.9665577825779876,-4.692525216014174,Glia,M
INSYN2B,3.7543709747084812,2.394983308948721,0.5198549291473137,0.6084534411418536,0.9584335820794306,-4.684323999534318,Glia,M
KCNIP1,6.816941858199244,6.247269494783651,1.6135325804160774,0.12114874775118581,0.8868494432881195,-4.3138966059425945,Glia,M
KCNIP1-AS1,2.565209390429396,2.423556203064534,0.4338343887711754,0.66871234116439,0.9655970663234607,-4.694063831322293,Glia,M
RANBP17,-3.378181537867763,7.381001719725119,-1.2368097284551258,0.22944100250411653,0.9043091933739711,-4.599848986347642,Glia,M
NPM1,-0.926665792247289,5.360499582926521,-0.20700095782146372,0.8379487007406505,0.9861100269122903,-4.858962473658177,Glia,M
FBXW11,0.6936835944187821,7.119147645920186,0.33713604781933376,0.7392693195634861,0.974989676932423,-5.005724951463879,Glia,M
STK10,8.323978197276505,3.31692643466566,1.6438016609704265,0.11469950911039431,0.8868494432881195,-4.4231702369931165,Glia,M
UBTD2,-3.1390440973820284,5.58489007518994,-0.8958038099786073,0.3802356043962223,0.929242513838005,-4.707346447749155,Glia,M
SH3PXD2B,4.970618898856722,6.698781873161887,1.783892493703768,0.0885024550887043,0.8868494432881195,-4.164782730624461,Glia,M
NEURL1B,5.522091724670254,2.447953992451949,0.784306361067474,0.44137998439884374,0.9335756300027515,-4.647821020998009,Glia,M
ENSG00000253736,0.9118937015534747,1.649360176010168,0.16033143197429148,0.8741104308128957,0.9903517226533104,-4.703305278002192,Glia,M
DUSP1,12.36126706547247,2.1145812432216875,1.3721062645790505,0.18411772901376902,0.8963010735585787,-4.522752059928066,Glia,M
ERGIC1,-2.5027972555592046,5.261844933414431,-0.8851459393488916,0.38582871018970355,0.929242513838005,-4.6957679602484115,Glia,M
RPL26L1,-7.934373005335743,2.3676531602481985,-1.0530956648443057,0.3039393747430536,0.9135702890049618,-4.59743583291786,Glia,M
ATP6V0E1,-2.1349360618637028,4.725070792484087,-0.42364749794079554,0.6760130720894149,0.9659244975789846,-4.783759936417952,Glia,M
CREBRF,1.6550595811803097,5.575304102930541,0.564817426130782,0.5780191702937705,0.9536837043120542,-4.813911954492567,Glia,M
BNIP1,-2.3101974958398954,2.5806889521689316,-0.399885744730981,0.693168887108115,0.9665577825779876,-4.700896306785161,Glia,M
BOD1,2.021676443397287,3.5855639049848405,0.3604797799138962,0.7219906772191413,0.9723514864940285,-4.730294638949815,Glia,M
CPEB4,1.5206268018081939,7.871099520562759,0.5508552401666752,0.5873876236968489,0.9554919700481808,-5.013711140339183,Glia,M
ENSG00000289085,9.017277318644137,3.4851401416313545,1.9072298051428949,0.06988128774190537,0.869255847801897,-4.318539562861177,Glia,M
NSG2,12.801299147699776,4.734549649336209,2.7534547663674855,0.0117183131336222,0.8648026556509089,-3.717437872188839,Glia,M
LINC01411,-3.69461965479985,1.3137979042261592,-0.563881389640576,0.5786448799833976,0.9537111506188917,-4.672396426210423,Glia,M
SFXN1,2.3223839402264446,5.987326679445123,0.7536889695256788,0.45917606598659555,0.9342634569268822,-4.785393919488396,Glia,M
